msgid,openatv,openhdf,openpli,openvix,STATUS,REASON
NIM & Type,,,'',ذاكرة حفظ المواقع & النوع,INCOMPLETE (SOME),
NO,,,'',لا,INCOMPLETE (SOME),
NOW,'',,الان,,INCOMPLETE (SOME),
NTSC,'',NTSC,NTSC,لجنة نظام التلفزيون الوطني,MISMATCH (ALL),
Name,الاسم,الاسم,الاسم,الاسم,CONSISTENT (ALL),
Nameserver,اسم الخادم,اسم الخادم,اسم الخادم,اسم الخادم,CONSISTENT (ALL),
Nameserver %d,اسم الخادم %d,اسم الخادم %d,اسم الخادم %d,اسم الخادم %d,CONSISTENT (ALL),
Nameserver settings,إعدادات اسم الخادم,إعدادات اسم الخادم,إعدادات اسم الخادم,إعدادات اسم الخادم,CONSISTENT (ALL),
Namespace & Orbital pos.,,,'',,SOLITARY,
Namibia,'',,'',ناميبيا,INCOMPLETE (SOME),
Nauru,'',,'',ناورو,INCOMPLETE (SOME),
Nepal,'',,'',نيبال,INCOMPLETE (SOME),
Netherlands,'',,'',هولندا,INCOMPLETE (SOME),
Netmask,قناع الشبكه,قناع الشبكه,قناع الشبكة,إختفاء الشبكة,MISMATCH (ALL),
Network,الشبكه,الشبكه,الشبكة,الشبكة,MISMATCH (ALL),
Network ID,'','','',معرف شبكه الاتصال,INCOMPLETE (ALL),
Network Info:,,,'',,SOLITARY,
Network configuration,,,'',,SOLITARY,
Network configuration...,'',,تكوين الشبكة...,,INCOMPLETE (SOME),
Network scan,بحث عن الشبكه,بحث عن الشبكه,بحث الشبكة,بحث عن الشبكة,MISMATCH (ALL),
Network setup,ضبط الشبكه,ضبط الشبكه,ضبط الشبكة,,MISMATCH (SOME),
Network test,أختبار الشبكه,أختبار الشبكه,أختبار الشبكة,أختبار الشبكة,MISMATCH (ALL),
Network test...,'',,اختبار الشبكة ...,,INCOMPLETE (SOME),
Network test: ,إختبار الشبكه:,إختبار الشبكه:,إختبار الشبكة: ,,MISMATCH (SOME),
Network:,الشبكه:,الشبكه:,الشبكة:,الشبكة:,MISMATCH (ALL),
"Never decrypt the content while recording. This overrides the individual timer settings globally. If enabled, recordings are stored in crypted presentation and must be decrypted afterwards (sometimes called offline decoding). Default: off.",'',,'',,EMPTY (SOME),
Never decrypt while recording,,,'',,SOLITARY,
New,جديد,جديد,جديد,جديد,CONSISTENT (ALL),
New Caledonia,'',,'',كاليدونيا الجديدة,INCOMPLETE (SOME),
New Zealand,'',,'',نيوزلندا,INCOMPLETE (SOME),
News Current Affairs,,'','',,EMPTY (SOME),
Next,'','','',التالي,INCOMPLETE (ALL),
Nicaragua,'',,'',نيكاراغوا,INCOMPLETE (SOME),
Niger,'',,'',النيجر,INCOMPLETE (SOME),
Nigeria,'',,'',نيجيريا,INCOMPLETE (SOME),
Niue,'',,'',نيوي,INCOMPLETE (SOME),
No,لا,لا,لا,لا,CONSISTENT (ALL),
No (supported) DVDROM found!,'','','',لايوجد سواقة ديفيدي مدعومه!,INCOMPLETE (ALL),
No Connection,لا يوجد إتصال,لا يوجد إتصال,لا يوجد إتصال,لا يوجد إتصال,CONSISTENT (ALL),
No ECMPids available (FTA Service),,,'',أرقام تعاريف القنوات المشفرة غير متوفر (للقنوات المفتوحة),INCOMPLETE (SOME),
No HDD found or HDD not initialized!,لا يوجد قرص صلب\nأو ان القرص الصلب لم يبدأ,لا يوجد قرص صلب\nأو ان القرص الصلب لم يبدأ,لا يوجد قرص صلب\nأو ان القرص الصلب لم يتم تهيئته!,لا يوجد قرص صلب أو ان القرص الصلب غير مهيئ!,MISMATCH (ALL),
No age block,'',,'',لا يوجد حجب للعمر,INCOMPLETE (SOME),
No data on transponder!\n(Timeout reading PAT),'','','',لا توجد بيانات عن المستجيب! \n (الوقت المستقطع لقراءة جدول البرامج المرتبطه),INCOMPLETE (ALL),
No data received yet,,,'',,SOLITARY,
No delay,'','','',بدون تأخير,INCOMPLETE (ALL),
No description available.,لا يوجد وصف,لا يوجد وصف,لا يوجد وصف متاح.,لايوجد وصف متوفر.,MISMATCH (ALL),
No displayable files on this medium found!,لا يوجد ملفات للعرض على هذا الوسيط !,لا يوجد ملفات للعرض على هذا الوسيط !,لا يوجد ملفات للعرض على هذا الوسيط !,لا يوجد ملفات للعرض على هذا الوسيط !,CONSISTENT (ALL),
No epg.dat file found server,,,'',,SOLITARY,
"No event info found, recording indefinitely.",'','','',"لا يوجد معلومات عن الحدث, تسجيل إلى أجل غير مسمى.",INCOMPLETE (ALL),
No fast winding possible yet.. but you can use the number buttons to skip forward/backward!,'','','',مستحيل التسارع بعد... ولكن يمكنك استخدام أزرار الأرقام لتخطي للأمام/للخلف!,INCOMPLETE (ALL),
No free index available,,,'',لا يوجد مؤشر حر متاح,INCOMPLETE (SOME),
No free tuner!,لا يوجد موالف حر !,لا يوجد موالف حر !,لا يوجد موالف متاح !,لا يوجد مؤالف متاح!,MISMATCH (ALL),
No network connection available.,لا يوجد اتصال متاح بشبكه,لا يوجد اتصال متاح بشبكه,لا يوجد اتصال شبكة متاح.,لا يوجد اتصال متوفر بالشبكة.,MISMATCH (ALL),
No networks found,لم يتم العثور على شبكه,لم يتم العثور على شبكه,لم يتم العثور على شبكة,لم يتم العثور على شبكة,MISMATCH (ALL),
No new plugins found,,,'',,SOLITARY,
No positioner capable frontend found.,'','','',لم يتم العثور على توافق النظام المتحرك الامامي.,INCOMPLETE (ALL),
No priority,'',,'',لايوجد أولوية,INCOMPLETE (SOME),
No satellite frontend found!,,,'',,SOLITARY,
"No satellite, terrestrial or cable tuner is configured. Please check your tuner setup.",'',,'',لا يوجد قمر صناعي، يتم تكوين موالف القنوات الأرضية أو الكيبل. الرجاء التحقق من إعداد الموالف الخاص بك.,INCOMPLETE (SOME),
No service,,,'',لا توجد قناة,INCOMPLETE (SOME),
No services/providers selected,'','','',لايوجد خدمات او مزودي خدمه مختارين,INCOMPLETE (ALL),
No stream clients,,,'',,SOLITARY,
No tags are set on these movies.,'','','',لم يتم تعيين دلائل على هذه الأفلام.,INCOMPLETE (ALL),
No timeout,'','',لا يوجد مهلة,بدون مهلة,MISMATCH (ALL),
No to all,لا للجميع,لا للجميع,لا للجميع,لا للجميع,CONSISTENT (ALL),
No transparency,'','','',~بدون شفافية,INCOMPLETE (ALL),
No tuner is configured for use with a diseqc positioner!,لم يتم العثور على موالف مهيأ للعمل مع موتور دايزك !,لم يتم العثور على موالف مهيأ للعمل مع موتور دايزك !,لم يتم العثور على موالف مهيأ للعمل مع موتور دايزك !,لم يتم العثور على مؤالف جاهز للعمل مع موتور الدايزك!,MISMATCH (ALL),
No tuner is enabled!\nPlease setup your tuner settings before you start a service scan.,لا يوجد موالف مفعل \nمن فضلك أضبط إعدادات الموالف قبل البحث عن القنوات .,لا يوجد موالف مفعل \nمن فضلك أضبط إعدادات الموالف قبل البحث عن القنوات .,لا يوجد موالف مفعل \nمن فضلك أضبط إعدادات الموالف قبل البحث عن القنوات .,لا يوجد مؤالف مفعل!\nمن فضلك أضبط إعدادات المؤالف قبل البحث عن القنوات .,MISMATCH (ALL),
No updates available,,,لا يوجد تحديثات متاحة,,SOLITARY,
No updates available. Please try again later.,'','','',,EMPTY (SOME),
No wireless networks found! Searching...,'','','',لا يوجد شبكات للاسلكية ! جار البحث...,INCOMPLETE (ALL),
No working local network adapter found.\nPlease verify that you have attached a network cable and your network is configured correctly.,لا يوجد محول شبكه \nمن فضلك تأكد من توصيل كابل الشبكه وأن إعدادات الشبكه تمت بشكل صحيح,لا يوجد محول شبكه \nمن فضلك تأكد من توصيل كابل الشبكه وأن إعدادات الشبكه تمت بشكل صحيح,لا يوجد محول شبكة. \nمن فضلك تأكد من توصيل كابل الشبكة وأن إعدادات الشبكة تمت بشكل صحيح.,لا يوجد محول شبكة \nمن فضلك تأكد من توصيل كابل الشبكة وأن إعدادات الشبكة تمت بشكل صحيح.,MISMATCH (ALL),
No working wireless network adapter found.\nPlease verify that you have attached a compatible WLAN device and your network is configured correctly.,لم يتم العثور على محول شبكه لاسلكى. \nرجاء التأكد من توصيل محول شبكه مناسب وأن ضبط الشبكه قد تم بشكل صحي,لم يتم العثور على محول شبكه لاسلكى. \nرجاء التأكد من توصيل محول شبكه مناسب وأن ضبط الشبكه قد تم بشكل صحي,لم يتم العثور على محول شبكه لاسلكي. \nرجاء التأكد من توصيل محول شبكه مناسب وأن ضبط الشبكة قد تم بشكل صحيح.,لم يتم العثور على محول شبكة لاسلكىة. \nرجاء التأكد من توصيل محول شبكة مناسب وأن ضبط الشبكة قد تم بشكل صحيح.,MISMATCH (ALL),
No working wireless network interface found.\n Please verify that you have attached a compatible WLAN device or enable your local network interface.,لم يتم العثور على واحهة شبكه عامله.\nرجاء التأكد من توصيل محول شبكه مناسب أو قم بتشغيل واحهة الشبكه المحليه.,لم يتم العثور على واحهة شبكه عامله.\nرجاء التأكد من توصيل محول شبكه مناسب أو قم بتشغيل واحهة الشبكه المحليه.,لم يتم العثور على واحهة شبكه عامله.\nرجاء التأكد من توصيل محول شبكه مناسب أو قم بتشغيل واحهة الشبكة المحليه.,,MISMATCH (SOME),
"No, I do not want to install plugins",,,لا ، لا أرغب في تثبيت اضافات,,SOLITARY,
"No, but restart from begin",لا، لكن أعد التشغيل من البدايه,لا، لكن أعد التشغيل من البدايه,لا، لكن أعد التشغيل من البداية,,MISMATCH (SOME),
"No, do not flash image",,,لا ، لا تقم بتثبيت الصورة,,SOLITARY,
"No, except Wakeup timer",,,'',,SOLITARY,
"No, never",'','',لا ، مطلقا,"لا,مطلقا",MISMATCH (ALL),
None,لاشيئ,لاشيئ,لاشيئ,لاشيئ,CONSISTENT (ALL),
Nonlinear,,,غير خطى,,SOLITARY,
Norfolk Island,'',,'',جزيرة نورفولك,INCOMPLETE (SOME),
Normal,,,عادي,,SOLITARY,
Normal mode,'',,'',,EMPTY (SOME),
North,شمال,شمال,شمال,شمال,CONSISTENT (ALL),
Northern Mariana Islands,'',,'',جزر مريانا الشمالية,INCOMPLETE (SOME),
Norwegian,نرويجى,نرويجى,نرويجى,النرويجية,MISMATCH (ALL),
Not associated,'','','',غير مرتبط,INCOMPLETE (ALL),
Not defined,,,غير محددة,,SOLITARY,
"Not enough disk space. Please free up some disk space and try again. (%d MB required, %d MB available)",,,لا يوجد مساحه كافيه على القرص، من فضلك حرر مساحه وحاول ثانية.(مطلوب %d ميجا المطلوب %d ميجا),"مساحة غير كافيه في القرص الصلب. الرجاء تحرير بعض المساحة على القرص وحاول مرة أخرى. (%d مطلوب بالميقابايت, %d ميقابايت متوفرة)",MISMATCH (SOME),
Not tested:,,,لم يتم اختباره:,,SOLITARY,
"Note: when enabled, and you do want standby mode after wake up, set option 'Startup to Standby' as 'No, except Wakeup timer'.",,,'',,SOLITARY,
Nothing to scan!\nPlease setup your tuner settings before you start a service scan.,لا يوجد شيئ للبحث ! \nمن فضلك قم بضبط الموالف قبل بدأ البحث,لا يوجد شيئ للبحث ! \nمن فضلك قم بضبط الموالف قبل بدأ البحث,لا يوجد شيء للبحث ! \nمن فضلك قم بضبط الموالف قبل بدأ البحث.,لا يوجد شيئ للبحث ! \nمن فضلك قم بضبط المؤالف قبل بدأ البحث.,MISMATCH (ALL),
Nothing to scan! Setup your tuner and try again.,,,لا يوجد شيء للبحث! قم بإعداد موالفك وحاول مرة أخرى.,لا شيء في البحث! قم بإعداد مؤالفك وحاول مرة أخرى.,MISMATCH (SOME),
Now,'','','',الان,INCOMPLETE (ALL),
"Now, use the contrast setting to turn up the brightness of the background as much as possible, but make sure that you can still see the difference between the two brightest levels of shades.If you have done that, press OK.",,,الان، استخدم إعدادات التباين لزيادة درجه إضاءه الخلفيه الى أعلى قيمه ممكنه ، لكن كن متأكدا انك لازلت تستطيع ان ترى الفرق بين مستويين من الاضاءه فى الظل . إذا انتهيت من ذلك ، أضغط موافق.,'',INCOMPLETE (SOME),
Number of channels shown in channel selection list,,,'',,SOLITARY,
Number of repeating text on display.,,,'',,SOLITARY,
Number or SMS style data entry,'',,'','',EMPTY (SOME),
OK,موافق,موافق,موافق,موافق,CONSISTENT (ALL),
ONID,'','','',معرف الشبكة الاصلي,INCOMPLETE (ALL),
OSD 3D setup,,,اعدادات OSD 3D,,SOLITARY,
OSD name request,'','','',طلب الاسم في شاشة العرض,INCOMPLETE (ALL),
OSD settings,'','',إعدادات OSD,,INCOMPLETE (SOME),
OSD transparency,,,شفافية OSD,,SOLITARY,
OVR,'',,'','',EMPTY (SOME),
Off,لا يعمل,لا يعمل,لا يعمل,لا يعمل,CONSISTENT (ALL),
Offline decode delay (ms),'','','',ترميز التأخير غير متصل (جزء من الثانية),INCOMPLETE (ALL),
Oman,'',,'',عمان,INCOMPLETE (SOME),
On,يعمل,يعمل,يعمل,تشغيل,MISMATCH (ALL),
On end of movie,'','','',في نهاية الفيلم,INCOMPLETE (ALL),
On end of movie (as menu),'',,'',الإيقاف عن نهاية الفيلم (إسال بالقائمة),INCOMPLETE (SOME),
"On valid ONIDs, ignore frequency sub network part",'',,'',غير صالح الرقم التعريفي، تجاهل جزء الشبكة الفرعية التردد,INCOMPLETE (SOME),
One,واحد,واحد,واحد,واحد,CONSISTENT (ALL),
Online update of your receiver software.,,,تحديث النظام عبر الإنترنت.,,SOLITARY,
Only change this setting if you are using a SCR device that has been reprogrammed with a custom programmer. For further information check with the person that reprogrammed the device.,,,'','',EMPTY (SOME),
Only extensions.,إضافات فقط,إضافات فقط,ملحقات فقط.,الملحقات فقط.,MISMATCH (ALL),
Only free scan,,,بحث عن القنوات الغير مشفرة فقط,البحث عن القنوات المجانية فقط,MISMATCH (SOME),
Only move the dish quickly after this hour.,'',,'',فقط حرك الطبق بسرعة بعد هذه الساعة.,INCOMPLETE (SOME),
Only move the dish quickly before this hour.,'',,'',فقط حرك الطبق بسرعة قبل هذه الساعة.,INCOMPLETE (SOME),
Only on startup,'',,فقط عند بدء التشغيل,فقط عند بدء التشغيل,INCOMPLETE (SOME),
Only select 'yes' if you are using a multiswich that requires a DiSEqC Port-A command signal. For all other setups select 'no'.,'',,'','',EMPTY (SOME),
Open select location,,,'',,SOLITARY,
Open select location as timer name,,,'',,SOLITARY,
Open setup tuner ,,,'',فتح ضبط المؤالف ,INCOMPLETE (SOME),
Operating LED status in deep standby mode,'',,'',,EMPTY (SOME),
Operating LED status in standby mode,'',,'',,EMPTY (SOME),
Operating LED status while running.,,,'',,SOLITARY,
Opkg,,,'',,SOLITARY,
Options disable timer,,,'',,SOLITARY,
Orbital position,'','','',الموقع المداري,INCOMPLETE (ALL),
Ordinary,'',,'',العادي,INCOMPLETE (SOME),
Original,'','',الأصلي,أصلي,MISMATCH (ALL),
Other,'','',أخرى,أخرى,INCOMPLETE (ALL),
Output,,'',المخرج,الإخراج,MISMATCH (SOME),
Overall progress:,,,'',,SOLITARY,
Overscan wizard,,,معالج overscan,,SOLITARY,
Overwrite configuration files during software update?,,,الكتابة على الإعدادات أثناء ترقية النظام؟,,SOLITARY,
Overwrite configuration files?,'','',الكتابة فوق ملفات التكوين؟,الكتابة فوق ملفات الاعدادات؟,MISMATCH (ALL),
PAL,بال,بال,بال,بال,CONSISTENT (ALL),
PCM,'',,'',تأخير تعديل ترميز الذبذبة العام,INCOMPLETE (SOME),
PCR PID,'','','',مرجع وقت البرامج,INCOMPLETE (ALL),
PDC,,,'',PDC,INCOMPLETE (SOME),
PGS File,,,'',,SOLITARY,
PGS file,,,'',ملف الترجمة,INCOMPLETE (SOME),
PIN code needed,'',,رمز PIN مطلوب,,INCOMPLETE (SOME),
PLP ID,'','','',معرف نقل بيانات الصوت والصورة,INCOMPLETE (ALL),
PLS Code,'',,'',رمز مربعات القياس,INCOMPLETE (SOME),
PMT PID,'','','',المعلومات الخاصة بالبرامج ومعرف مزودين الخدمات,INCOMPLETE (ALL),
PPanel,'',,'',,EMPTY (SOME),
Package list update,تحديث قائمة الباقات,تحديث قائمة الباقات,تحديث قائمة الحزم,تحديث قائمة الباقات,MISMATCH (ALL),
Packages to update,,,الحزم المراد تحديثها,,SOLITARY,
Packet management,التحكم فى الحزم,التحكم فى الحزم,إدارة الحزم,التحكم فى الحزم,MISMATCH (ALL),
Packet manager,المتحكم فى الحزم,المتحكم فى الحزم,مدير الحزم,المتحكم فى الحزم,MISMATCH (ALL),
Pakistan,'',,باكستان,باكستان,INCOMPLETE (SOME),
Palau,'',,'',بالاو,INCOMPLETE (SOME),
"Palestine, State of",'',,'',فلسطين ، دوله,INCOMPLETE (SOME),
Pan&scan,'','','',تنسيق وتعريض الصورة,INCOMPLETE (ALL),
Panama,'',,'',بنما,INCOMPLETE (SOME),
Panic to,'',,'',الرجوع للخلف,INCOMPLETE (SOME),
Papua New Guinea,'',,'',بابوا غينيا الجديدة,INCOMPLETE (SOME),
Paraguay,'',,'',باراغواي,INCOMPLETE (SOME),
Parent directory,,,الدليل الرئيسي,الدليل الرئيسي,CONSISTENT (SOME),
Parental control,التحكم الابوى,التحكم الابوى,الحماية الأبوية,الرقابة الأبوية,MISMATCH (ALL),
Parental control services editor,'',,محرر قنوات الحماية الأبوية,,INCOMPLETE (SOME),
Parental control setup,اعداد التحكم الابوى,اعداد التحكم الابوى,اعداد التحكم الابوى,,CONSISTENT (SOME),
Password,كلمة المرور,كلمة المرور,'',كلمة المرور,INCOMPLETE (ALL),
Pause movie at end,إيقاف الفيلم عند النهايه,إيقاف الفيلم عند النهايه,إيقاف الفيلم عند النهاية,إيقاف الفيلم في النهاية,MISMATCH (ALL),
Pause playback,'','',إيقاف العرض مؤقتا,إيقاف التشغيل مؤقتا,MISMATCH (ALL),
Percentage left,'','','',النسبة المئوية في اليسار,INCOMPLETE (ALL),
Permanently delete all recordings in the trash can?,'','','',حذف جميع التسجيلات في سله المهملات بشكل دائم ؟,INCOMPLETE (ALL),
Permanently remove all deleted items,'','','',أزاله كافة العناصر المحذوفة بشكل دائم,INCOMPLETE (ALL),
Persian,'','','',الفارسية,INCOMPLETE (ALL),
Peru,'',,'',بيرو,INCOMPLETE (SOME),
Philippines,'',,'',الفليبين,INCOMPLETE (SOME),
Picon,'','','',الايقونة,INCOMPLETE (ALL),
Picon and servicename,,,'',,SOLITARY,
Pillarbox,عمود مربع,عمود مربع,عمود مربع,شاشة صندوقية,MISMATCH (ALL),
Pilot,'','','',مساعد,INCOMPLETE (ALL),
Pitcairn,'',,'',بيتكيرن,INCOMPLETE (SOME),
Pixels\n,'',,'',,EMPTY (SOME),
Play,,تشغيل,تشغيل,تشغيل,CONSISTENT (SOME),
Play DVD,تشغيل دى فى دى,تشغيل دى فى دى,تشغيل دى فى دى,تشغيل ديفيدي,MISMATCH (ALL),
Play as Picture in Picture,,,'',,SOLITARY,
Play audio-CD...,,,تشغيل سى دى صوت..,تشغيل قرص-صوتي...,MISMATCH (SOME),
Play audiofiles in list mode,,,'',,SOLITARY,
Play back media files,'','','',تشغيل ملفات الوسائط,INCOMPLETE (ALL),
Play in main window,,,'',,SOLITARY,
Play music...,,,تشغيل موسيقى..,تشغيل الموسيقى...,MISMATCH (SOME),
Play next,'','','',تشغيل التالي,INCOMPLETE (ALL),
Play next (return to movie list),'','','',تشغيل التالي (الرجوع إلى قائمة الأفلام),INCOMPLETE (ALL),
Play next (return to previous service),'','','',تشغيل التالي (الرجوع إلى القناة السابقة),INCOMPLETE (ALL),
Play previous,'','','',تشغيل السابق,INCOMPLETE (ALL),
Play recorded movies...,عرض الافلام المسجله,عرض الافلام المسجله,عرض الافلام المسجلة..,تشغيل الافلام المسجلة...,MISMATCH (ALL),
Please add titles to the compilation.,من فضلك أدخل عناوين للتأليف,من فضلك أدخل عناوين للتأليف,من فضلك أدخل عناوين للتأليف,من فضلك أدخل عناوين المجموعة.,MISMATCH (ALL),
Please change recording endtime,من فضلك قم بتغيير وقت إنتهاء التسجيل,من فضلك قم بتغيير وقت إنتهاء التسجيل,من فضلك قم بتغيير وقت إنتهاء التسجيل,,CONSISTENT (SOME),
Please choose an extension...,من فضلك أختار إضافه...,من فضلك أختار إضافه...,من فضلك أختيار إضافه...,من فضلك أختار من الملحقات...,MISMATCH (ALL),
Please configure or verify your Nameservers by filling out the required values.\nWhen you are ready press OK to continue.,من فضلك فم بتكوين أو تأكد من اسم الخادم بوضع القيم المطلوبه.\nعندما تكون مستعد أضغط موافق للاستمرار.,من فضلك فم بتكوين أو تأكد من اسم الخادم بوضع القيم المطلوبه.\nعندما تكون مستعد أضغط موافق للاستمرار.,من فضلك فم بتكوين أو تأكد من اسم الخادم بوضع القيم المطلوبه.\nعندما تكون مستعد أضغط موافق للاستمرار.,من فضلك فم بتكوين أو تأكد من أسم الخادم بوضع القيم المطلوبه.\nعندما تكون مستعد أضغط موافق للاستمرار.,MISMATCH (ALL),
Please configure the fallback tuner setup?,,,'',,SOLITARY,
Please configure your internet connection by filling out the required values.\nWhen you are ready press OK to continue.,من فضلك قم بتكوين التصال بالنترنت بملأ القيم المطلوبه \nعندما تكون مستعد أضغط موافق للاستمرار,من فضلك قم بتكوين التصال بالنترنت بملأ القيم المطلوبه \nعندما تكون مستعد أضغط موافق للاستمرار,من فضلك قم بتكوين التصال بالنترنت بملأ القيم المطلوبه \nعندما تكون مستعد أضغط موافق للاستمرار,من فضلك قم بتكوين الإتصال بالانترنت بملأ القيم المطلوبه \nعندما تكون مستعد أضغط موافق للاستمرار.,MISMATCH (ALL),
Please connect your receiver to the internet,,'','',الرجاء توصيل جهاز الاستقبال الخاص بك على شبكة الإنترنت,INCOMPLETE (SOME),
Please do not change any values unless you know what you are doing!,من فضلك لا تغير أى قيمه ألا إذا كنت متأكد مما تفعل !,من فضلك لا تغير أى قيمه ألا إذا كنت متأكد مما تفعل !,من فضلك لا تغير أى قيمه ألا إذا كنت متأكد مما تفعل !,من فضلك لا تغير أى قيمه ألا إذا كنت متأكد مما تفعل !,CONSISTENT (ALL),
Please enter a name for the new bouquet,من فضلك أدخل أسم الباقه الجديده,من فضلك أدخل أسم الباقه الجديده,من فضلك أدخل أسم الباقه الجديده,من فضلك أدخل أسم الباقه الجديدة,MISMATCH (ALL),
Please enter a name for the new marker,من فضلك أدخل أسم للعلامه الجديده,من فضلك أدخل أسم للعلامه الجديده,من فضلك أدخل أسم للعلامه الجديده,من فضلك أدخل أسم للعلامه الجديدة,MISMATCH (ALL),
Please enter a new filename,من فضلك أدخل اسم جديد للملف,من فضلك أدخل اسم جديد للملف,من فضلك أدخل اسم جديد للملف,من فضلك أدخل أسم جديد للملف,MISMATCH (ALL),
Please enter filename (empty = use current date),من فضلك أدخل اسم ملف (فارغ= استخدم التارخ الحالى),من فضلك أدخل اسم ملف (فارغ= استخدم التارخ الحالى),من فضلك أدخل اسم ملف (فارغ= استخدم التارخ الحالى),من فضلك أدخل أسم الملف (فارغ= استخدم التارخ الحالي),MISMATCH (ALL),
Please enter name of the new directory,من فضلك أدخل أسم الدليل الجديد,من فضلك أدخل أسم الدليل الجديد,من فضلك أدخل أسم الدليل الجديد,,CONSISTENT (SOME),
Please enter new description:,'',,'',الرجاء إدخال وصف جديد:,INCOMPLETE (SOME),
Please enter new name:,,,'',الرجاء إدخال اسم جديد:,INCOMPLETE (SOME),
Please enter the correct pin code,من فضلك أدخل الرقم السرى الصحيح,من فضلك أدخل الرقم السرى الصحيح,من فضلك أدخل الرقم السرى الصحيح,من فضلك أدخل الرقم السري الصحيح,MISMATCH (ALL),
Please enter the new PIN code,,,'',من فضلك أدخل الرقم السري الجديد,INCOMPLETE (SOME),
Please enter the old PIN code,'','','',الرجاء إدخال الرمز السري القديم,INCOMPLETE (ALL),
Please follow the instructions on the TV,من فضلك اتبع التعليمات على التليفزيون,من فضلك اتبع التعليمات على التليفزيون,من فضلك اتبع التعليمات على التليفزيون,من فضلك اتبع التعليمات على التليفزيون,CONSISTENT (ALL),
Please note that the previously selected media could not be accessed and therefore the default directory is being used instead.,من فضلك أعلم ان الوسيط المختار لا يمكن الدخول اليه ، ولهذا سيتم استخدام الدليل الافتراضى بدلا منه .,من فضلك أعلم ان الوسيط المختار لا يمكن الدخول اليه ، ولهذا سيتم استخدام الدليل الافتراضى بدلا منه .,من فضلك أعلم ان الوسيط المختيار لا يمكن الدخول اليه ، ولهذا سيتم استخدام الدليل الافتراضى بدلا منه .,من فضلك أعلم ان الوسيط المختار لا يمكن الدخول اليه ، ولهذا سيتم استخدام الدليل الافتراضى بدلا منه .,MISMATCH (ALL),
Please press OK to continue.,من فضلك أضغط موافق للاستمرار,من فضلك أضغط موافق للاستمرار,من فضلك أضغط موافق للاستمرار,من فضلك أضغط موافق للاستمرار.,MISMATCH (ALL),
Please re-enter the new PIN code,,,'',من فضلك أعد إدخال الرمز السري الجديد,INCOMPLETE (SOME),
Please select a playlist to delete...,أختار قائمة العرض المراد مسحها...,أختار قائمة العرض المراد مسحها...,أختيار قائمة العرض المراد مسحها...,من فضلك أختار من قائمة التشغيل العنصر المراد حذفه...,MISMATCH (ALL),
Please select a playlist...,من فضلك أختار قائمة العرض...,من فضلك أختار قائمة العرض...,من فضلك أختيار قائمة العرض...,من فضلك أختار قائمة التشغيل...,MISMATCH (ALL),
Please select a sub service...,,,من فضلك أختيار خدمة فرعية...,من فضلك أختار خدمة الترجمة...,MISMATCH (SOME),
Please select a subservice to record...,من فضلك أختار الخدمه الفرعيه المطلوب تسجيلها...,من فضلك أختار الخدمه الفرعيه المطلوب تسجيلها...,من فضلك أختيار الخدمه الفرعيه المطلوب تسجيلها...,من فضلك أختار الخدمه الفرعيه المطلوب تسجيلها...,MISMATCH (ALL),
Please select a subservice...,من فضلك أختار الخدمه الفرعيه,من فضلك أختار الخدمه الفرعيه,من فضلك أختار الخدمة الفرعية...,من فضلك أختار الخدمه الفرعيه...,MISMATCH (ALL),
Please select medium to use as backup location,من فضلك أختار الوسيط الذى سييستخدم كمكان للنسخه الإحتياطيه ,من فضلك أختار الوسيط الذى سييستخدم كمكان للنسخه الإحتياطيه ,من فضلك أختار الوسيط الذى سيستخدم كمكان للنسخة الاحتياطية,من فضلك أختار الوسيط الذى سييستخدم مكان النسخة الإحتياطية,MISMATCH (ALL),
Please select tag to filter...,'','','',,EMPTY (SOME),
Please select the movie path...,من فضلك أختار مسار الفيلم...,من فضلك أختار مسار الفيلم...,من فضلك أختيار مسار الفيلم...,من فضلك أختار مسار الفلم...,MISMATCH (ALL),
Please select the network interface that you want to use for your internet connection.\n\nPlease press OK to continue.,من فضلك أختار واجهة الشبكه التى تريد استخدامها فى الاتصال بالانترنت.\n\nأضغط موافق للاستمرار.,من فضلك أختار واجهة الشبكه التى تريد استخدامها فى الاتصال بالانترنت.\n\nأضغط موافق للاستمرار.,"يرجى تحديد واجهة الشبكة التي تريد استخدامها للاتصال بالإنترنت.\n\nاضغط على \""موافق\"" للمتابعة.",من فضلك أختار واجهة الشبكة التى تريد استخدامها فى الاتصال بالانترنت.\n\nأضغط موافق للاستمرار.,MISMATCH (ALL),
Please select the wireless network that you want to connect to.\n\nPlease press OK to continue.,من فضلك أختار الشبكه اللاسلكيه التى تريد الاتصال بها \n\nأضغط موافق للاستمرار,من فضلك أختار الشبكه اللاسلكيه التى تريد الاتصال بها \n\nأضغط موافق للاستمرار,من فضلك أختيار الشبكة اللاسلكيه التى تريد الاتصال بها \n\nأضغط موافق للاستمرار,من فضلك أختار الشبكة اللاسلكيه التى تريد الاتصال بها \n\nأضغط موافق للاستمرار.,MISMATCH (ALL),
Please set up tuner A,'','',من فضلك أضبط الموالف A,من فضلك أضبط المؤالف أ,MISMATCH (ALL),
Please set up tuner B,من فضلك أضبط الموالف B,من فضلك أضبط الموالف B,من فضلك أضبط الموالف B,من فضلك أضبط المؤالف ب,MISMATCH (ALL),
