msgid,openatv,openhdf,openpli,openvix,STATUS,REASON
%s is no longer used. Should it be deleted?,%s nepoužívá se. Vymazat?,%s nepoužívá se. Vymazat?,%s není dlouho používán. Může být odstraněn?,%s už není užíván. Má být smazán?,MISMATCH (ALL),
%s%% Autoinstalling %s,,,%s%% - Automatická instalace - %s,,SOLITARY,
%s%d min,'',%s%d min,%s%d min,,INCOMPLETE (SOME),
%s/%s: %s,'',%s/%s: %s,%s/%s: %s,'',INCOMPLETE (ALL),
%s:%s,,,%s:%s,'',INCOMPLETE (SOME),
(VU+ type),,,(VU+ typ),,SOLITARY,
(ZAP as PiP),,,(Přepnout jako PiP),(Přepnout jako obraz v obraze),MISMATCH (SOME),
(ZAP),,(Přepnout),(Přepnout),(Přepnout),CONSISTENT (SOME),
(activated +%d min),,,(aktivován +%d min),,SOLITARY,
(empty),(prázdné),(prázdné),(prázdné),(prázdné),CONSISTENT (ALL),
(not activated),,,(neaktivován),,SOLITARY,
(show optional DVD audio menu),(zobrazit případné DVD audio menu),(zobrazit případné DVD audio menu),(zobrazit případné DVD audio menu),(zobrazit případné DVD audio menu),CONSISTENT (ALL),
(unknown),,,(neznámý),(neznámý),CONSISTENT (SOME),
* Only available if more than one interface is active.,* Dostupné pouze při více než jenom aktivním rozhraní.,* Dostupné pouze při více než jenom aktivním rozhraní.,* dostupné pouze při více než jenom aktivním interface.,* Dostupné pouze při více než jenom aktivním interface.,MISMATCH (ALL),
-NO SERVICE\n,'',,'',-ŽÁDNÁ SLUŽBA\n,INCOMPLETE (SOME),
-SERVICE ERROR:%d\n,'',,'',-CHYBA SLUŽBY:%d\n,INCOMPLETE (SOME),
/s,'',/s,/s,'',INCOMPLETE (ALL),
0,'',,0,,INCOMPLETE (SOME),
1,'',,1,,INCOMPLETE (SOME),
1.0,'',1.0,1.0,1.0,INCOMPLETE (ALL),
1.1,'',1.1,1.1,1.1,INCOMPLETE (ALL),
1.2,'',1.2,1.2,1.2,INCOMPLETE (ALL),
10 MB/s,,,10 MB/s,'',INCOMPLETE (SOME),
100 MB/s,'',,100 MB/s,'',INCOMPLETE (SOME),
10bit,'',,10bit,'',INCOMPLETE (SOME),
12V output,12V výstup,12V výstup,12V výstup,12V výstup,CONSISTENT (ALL),
12bit,'',,12bit,'',INCOMPLETE (SOME),
13 V,'',13 V,13 V,13 V,INCOMPLETE (ALL),
16:10,'',16:10,16:10,16:10,INCOMPLETE (ALL),
16:10 Letterbox,'',16:10 Letterbox,16:10 Letterbox,16:10 Letterbox,INCOMPLETE (ALL),
16:10 PanScan,'',16:10 PanScan,16:10 PanScan,16:10 PanScan,INCOMPLETE (ALL),
16:9,'',16:9,16:9,16:9,INCOMPLETE (ALL),
16:9 Letterbox,'',16:9 Letterbox,16:10 Letterbox,16:10 Letterbox,MISMATCH (ALL),
16:9 always,Vždy 16:9,Vždy 16:9,vždy 16:9,vždy 16:9,MISMATCH (ALL),capitalisation
16K,,,16K,'',INCOMPLETE (SOME),
18 V,'',18 V,18 V,18 V,INCOMPLETE (ALL),
2,'',,2,,INCOMPLETE (SOME),
20 MB/s,'',,20 MB/s,'',INCOMPLETE (SOME),
23.976,'',23.976,23.976,'',INCOMPLETE (ALL),
24,'',24,24,'',INCOMPLETE (ALL),
25,'',25,25,'',INCOMPLETE (ALL),
29.97,'',29.97,29.97,'',INCOMPLETE (ALL),
3,'',,3,'',INCOMPLETE (SOME),
30,'',30,30,'',INCOMPLETE (ALL),
3D surround,,,3D surround,3D surround,UNCHANGED (SOME),
3D surround softlimiter,,,3D surround softlimiter,,SOLITARY,
3D surround speaker position,,,Pozice 3D surround reproduktoru,Pozice reproduktorů 3D surround,MISMATCH (SOME),
3d mode,Režim 3D,Režim 3D,3D mód,,MISMATCH (SOME),
4,'',,4,'',INCOMPLETE (SOME),
420,'',,420,'',INCOMPLETE (SOME),
422,'',,422,'',INCOMPLETE (SOME),
444,'',,444,'',INCOMPLETE (SOME),
4:3,'',4:3,4:3,4:3,INCOMPLETE (ALL),
4:3 Letterbox,'',4:3 Letterbox,4:3 Letterbox,4:3 Letterbox,INCOMPLETE (ALL),
4:3 PanScan,'',4:3 PanScan,4:3 PanScan,4:3 PanScan,INCOMPLETE (ALL),
4K,,,4K,'',INCOMPLETE (SOME),
5,'',,5,'',INCOMPLETE (SOME),
50 MB/s,'',,50 MB/s,'',INCOMPLETE (SOME),
6,'',,6,'',INCOMPLETE (SOME),
7,'',,7,,INCOMPLETE (SOME),
8,'',,8,,INCOMPLETE (SOME),
8K,,,8K,'',INCOMPLETE (SOME),
8bit,'',,8bit,'',INCOMPLETE (SOME),
9,'',,9,,INCOMPLETE (SOME),
: 0000 - default (disabled),,,: 0000 - výchozí (zakázáno),,SOLITARY,
<Current movielist location>,<Současný seznam souborů>,<Současný seznam souborů>,<současný seznam souborů>,<Současné umístění seznamu filmů>,MISMATCH (ALL),
<Default movie location>,<Výchozí umístění>,<Výchozí umístění>,<standardní umístění>,<Výchozí umístění filmů>,MISMATCH (ALL),
<Last timer location>,<Poslední umístění časovače>,<Poslední umístění časovače>,<poslední umístění časovače>,<Poslední umístění časovače>,MISMATCH (ALL),capitalisation
<unknown>,<neznámý>,<neznámý>,<neznámý>,<neznámý>,CONSISTENT (ALL),
=NO STREAM\n,'',,'',=ŽÁDNÝ STREAM\n,INCOMPLETE (SOME),
??,'',??,??,??,INCOMPLETE (ALL),
A,'',A,A,A,INCOMPLETE (ALL),
A configuration file (%s) has been modified since it was installed.\nDo you want to keep your modifications?,"Konfigurační soubor (%s) byl instalací změněn. \nChcete, zachovat Vaše změny?","Konfigurační soubor (%s) byl instalací změněn. \nChcete, zachovat Vaše změny?",Konfigurační soubor (%s) byl od instalace změněn.\nChcete zachovat Vaše změny?,Konfigurační soubor (%s) byl změněn od jeho instalace.\nChcete změny zachovat?,MISMATCH (ALL),
A configuration file (%s) was modified since Installation.\nDo you want to keep your version?,Konfigurační soubor (%s) byl od instalace změněn.\nChcete zachovat Vaši verzi?,Konfigurační soubor (%s) byl od instalace změněn.\nChcete zachovat Vaši verzi?,Konfigurační soubor (%s) byl od instalace změněn.\nChcete zachovat Vaši verzi?,Konfigurační soubor (%s) byl od instalace změněn.\nChcete zachovat Vaši verzi?,CONSISTENT (ALL),
A file from media is in use!,,,Soubor na médiu je používán!,,SOLITARY,
A finished record timer wants to set your\nreceiver to standby. Do that now?,,,Dokončený časovač nahrávání chce přepnout\npřijímač do pohotovostního režimu. Přepnout?,,SOLITARY,
A finished record timer wants to shut down\nyour receiver. Shutdown now?,,,Dokončený časovač nahrávání chce vypnout\npřijímač. Vypnout?,,SOLITARY,
A graphical EPG for all services of a specific bouquet,,,Grafická EPG pro všechny programy v přehledu,,SOLITARY,
A record has been started:\n%s,,,Nahrávání začalo:\n%s,,SOLITARY,
A recording is currently running on the selected tuner. Please select a different tuner or stop the recording and try again.,,,"Na zvoleném tuneru právě probíhá nahrávání. Prosím, zvolte jiný tuner nebo zvažte zastavení nahrávání a zkuste to znovu.",,SOLITARY,
A recording is currently running.\nWhat do you want to do?,Nahrává se\nCo chcete udělat?,Nahrává se\nCo chcete udělat?,Nahrává se\nCo chcete udělat?,,CONSISTENT (SOME),
A recording is currently running. Please stop the recording before trying to scan.,"Právě se nahrává. Prosím, ukončete nahrávání před před prohledáváním kanálů.","Právě se nahrává. Prosím, ukončete nahrávání před před prohledáváním kanálů.",Probíhá nahrávání. Zrušte nahrávání před prohledáváním.,Probíhá nahrávání. Zrušte nahrávání před prohledáváním.,MISMATCH (ALL),
A recording is currently running. Please stop the recording before trying to start a testing DiSEqC.,,,Probíhá nahrávání. Zrušte nahrávání před začátkem testování DiSEqC..,,SOLITARY,
A required tool (%s) was not found.,Požadovaný nástroj (%s) nebyl nalezen.,Požadovaný nástroj (%s) nebyl nalezen.,Požadovaný nástroj (%s) nebyl nalezen.,Požadovaný nástroj (%s) nebyl nalezen.,CONSISTENT (ALL),
A search for available updates is currently in progress.,Probíhá vyhledávání dostupných aktualizací.,Probíhá vyhledávání dostupných aktualizací.,Probíhá vyhledávání dostupných aktualizací.,Probíhá vyhledávání dostupných aktualizací.,CONSISTENT (ALL),
A second configured interface has been found.\n\nDo you want to disable the second network interface?,Bylo nalezeno druhé nakonfigurované rozhraní.\n\nPřejete si druhý síťový adaptér zakázat?,Bylo nalezeno druhé nakonfigurované rozhraní.\n\nPřejete si druhý síťový adaptér zakázat?,Byl nalezen druhý nakonfigurovaný interface.\n\nPřejete si druhý síťový adaptér zakázat?,Byl nalezen druhý nakonfigurovaný interface.\n\nPřejete si druhý síťový adaptér zakázat?,MISMATCH (ALL),
A sleep timer wants to set your\nreceiver to standby. Do that now?,,,Časovač vypnutí chce přepnout přijímač\ndo pohotovostního režimu. Přepnout?,,SOLITARY,
A sleep timer wants to shut down\nyour receiver. Shutdown now?,,,Časovač vypnutí chce vypnout přijímač.\nVypnout?,,SOLITARY,
A small overview of the available icon states and actions.,Přehled zobrazovaných stavů a možných akcí.,Přehled zobrazovaných stavů a možných akcí.,Přehled zobrazovaných stavů a možných akcí.,Malý přehled dostupných stavů a chování ikon.,MISMATCH (ALL),
A timer failed to record!\nDisable TV and try again?\n,Nahrávání z časovače selhalo!\nZakázat TV a zkusit to znovu?\n,Nahrávání z časovače selhalo!\nZakázat TV a zkusit to znovu?\n,Nahrávání z časovače selhalo!\nZakázat TV a zkusit to znovu?\n,Nahrávání z časovače selhalo!\nZakázat TV a zkusit to znovu?\n,CONSISTENT (ALL),
A/V settings,,Nastavení A / V,Nastavení A/V,,MISMATCH (SOME),whitespace
AAC downmix,AAC downmix (převod do sterea),AAC downmix (převod do sterea),AAC downmix,'',MISMATCH (ALL),
AC3 downmix,,,AC3 downmix,'',INCOMPLETE (SOME),
ACQUIRING TSID/ONID,,ACQUIRING TSID/ONID,ACQUIRING TSID/ONID,'',INCOMPLETE (SOME),
AGC:,,,AGC:,'',INCOMPLETE (SOME),
ASS File,,,ASS soubor,,SOLITARY,
ASS file,,,ASS soubor,'',INCOMPLETE (SOME),
ATSC,'',,ATSC,'',INCOMPLETE (SOME),
ATSC provider,,,ATSC poskytovatel,ATSC poskytovatel,CONSISTENT (SOME),
Abort,Zrušit,Zrušit,Zrušit,Zrušit,CONSISTENT (ALL),
Abort alternatives edit,,,Zrušit úpravu alternativ,Zrušit úpravu alternativ,CONSISTENT (SOME),
Abort bouquet edit,,,Zrušit úpravu přehledu,Zrušit úpravu přehledu,CONSISTENT (SOME),
Abort favourites edit,,,Zrušit úpravu oblíbených,Zrušit úpravu oblíbených,CONSISTENT (SOME),
About,O přijímači,O přijímači,O přijímači,O přijímači,CONSISTENT (ALL),
Accesspoint:,Přístupový bod:,Přístupový bod:,Přístupový bod:,Přístupový bod:,CONSISTENT (ALL),
Activate HbbTV (Redbutton),Aktivovat HbbTV (Červené tl.),Aktivovat HbbTV (Červené tl.),Aktivovat HbbTV (červené tlačítko),,MISMATCH (SOME),
Activate Picture in Picture,Aktivovat obraz v obraze,Aktivovat obraz v obraze,Aktivovat obraz v obraze,Aktivovat obraz v obraze,CONSISTENT (ALL),
Activate current configuration,Aktivovat aktuální konfiguraci,Aktivovat aktuální konfiguraci,Aktivovat současnou konfiguraci,Aktivovat současnou konfiguraci,MISMATCH (ALL),
Activate network settings,Aktivovat nastavení sítě,Aktivovat nastavení sítě,Aktivovat nastavení sítě,Aktivovat nastavení sítě,CONSISTENT (ALL),
Activate the configured network settings.,Aktivovat konfiguraci nastavení sítě.,Aktivovat konfiguraci nastavení sítě,Aktivovat nastavení sítě.,Aktivovat konfigurované nastavení sítě.,MISMATCH (ALL),
Activate timeshift End,Aktivuje timeshift přehrávání (od začátku),,Aktivovat konec timeshiftu,,MISMATCH (SOME),
Activate timeshift end and pause,Aktivuje timeshift pauzu,,Aktivovat konec timeshiftu a pozastavit,Aktivovat konec timeshiftu a pozastavit,MISMATCH (SOME),
Adapter settings,Nastavení adaptéru,Nastavení adaptéru,Nastavení adaptéru,Nastavení adaptéru,CONSISTENT (ALL),
Add,Přidat,Přidat,Přidat,Přidat,CONSISTENT (ALL),
Add a mark,Přidat značku,Přidat značku,Přidat značku,Přidat značku,CONSISTENT (ALL),
Add a nameserver entry,Přidat nameserver,Přidat nameserver,Přidat nameserver,Přidat nameserver,CONSISTENT (ALL),
Add a new title,Přidat nový titul,Přidat nový titul,Přidat nový titul,Přidat nový titul,CONSISTENT (ALL),
Add alternatives,,,Přidat alternativy,Přidat alternativy,CONSISTENT (SOME),
Add bookmark,K oblíbeným,K oblíbeným,Přidat záložku,Přidat záložku,MISMATCH (ALL),
Add bouquet,,,Přidat přehled,Přidat přehled,CONSISTENT (SOME),
Add bouquet to parental protection,,,Přidat přehled do rodičovské ochrany,Přidat přehled do rodičovské ochrany,CONSISTENT (SOME),
Add directory to playlist,Přidat adresář do playlistu,Přidat adresář do playlistu,Přidat adresář do playlistu,Přidat adresář do playlistu,CONSISTENT (ALL),
Add file to playlist,Přidat soubor do playlistu,Přidat soubor do playlistu,Přidat soubor do playlistu,Přidat soubor do playlistu,CONSISTENT (ALL),
Add files to playlist,Přidat soubory do playlistu,Přidat soubory do playlistu,Přidat soubory do playlistu,Přidat soubory do playlistu,CONSISTENT (ALL),
Add marker,,,Přidat značku,Přidat značku,CONSISTENT (SOME),
Add provider,Přidat poskyt.,Přidat poskyt.,Přidat poskytovatele,Přidat poskytovatele,MISMATCH (ALL),
Add recording (enter recording duration),Přidat nahrávání (zadat délku nahrávání),Přidat nahrávání (zadat délku nahrávání),Přidat nahrávání (zadat délku nahrávání),Začít nahrávání (zadat délku nahrávání),MISMATCH (ALL),
Add recording (enter recording endtime),Přidat nahrávání (zadat čas ukončení),Přidat nahrávání (zadat čas ukončení),Přidat nahrávání (zadat čas ukončení),Začít nahrávání (zadat čas konce),MISMATCH (ALL),
Add recording (indefinitely),Přidat nahrávání (na dobu neurčitou),Přidat nahrávání (na dobu neurčitou),Přidat nahrávání (bez omezení),Začít nahrávání (neomezeně),MISMATCH (ALL),
Add recording (stop after current event),Přidat nahrávání (ukončit po současné události),Přidat nahrávání (ukončit po současné události),Přidat nahrávání (ukončit po této události),Začít nahrávání (skončit po současném pořadu),MISMATCH (ALL),
Add service,Přidat program,Přidat program,Přidat program,Přidat program,CONSISTENT (ALL),
Add service to bouquet,,,Přidat program do přehledu,Přidat program do přehledu,CONSISTENT (SOME),
Add service to favourites,,,Přidat program do oblíbených,Přidat program do oblíbených,CONSISTENT (SOME),
Add services to this bouquet?,,,Přidat programy do tohoto přehledu?,,SOLITARY,
Add timer,Přidat časovač,Přidat časovač,Přidat časovač,Přidat časovač,CONSISTENT (ALL),
Add title,Přidat titul,Přidat titul,Přidat titul,Přidat titul,CONSISTENT (ALL),
Add to bouquet,,Přidat do přehledu,Přidat do přehledu,Přidat do přehledu,CONSISTENT (SOME),
Add to favourites,,Přidat do oblíbených,Přidat do oblíbených,Přidat do oblíbených,CONSISTENT (SOME),
Add to parental protection,,,Přidat do rodičovské ochrany,Přidat do rodičovské ochrany,CONSISTENT (SOME),
Add/remove change timer for current event,,,Přidat/odstranit časovač pro aktuální událost,,SOLITARY,
Additional motor options allow you to enter details from your motor's spec sheet so enigma can work out how long it will take to move the dish from one satellite to another satellite.,'',,"Další možnosti motoru umožňují zadat podrobnosti z dokumentace k Vašemu motoru, takže enigma dokáže zjistit, jak dlouho bude trvat přechod z jednoho satelitu na jiný satelit.","Další možnosti motoru umožňují zadat podrobnosti z dokumentace k Vašemu motoru, takže enigma dokáže zjistit, jak dlouho bude trvat přechod z jednoho satelitu na jiný satelit.",INCOMPLETE (SOME),
Additional motor options allow you to enter details from your motor's spec sheet so enigma can work out how long it will take to move to another satellite.,'',,"Další možnosti motoru Vám umožňují zadat podrobnosti z dokumentace k Vašemu motoru, takže enigma dokáže zjistit, jak dlouho bude trvat přesun na další satelit.","Další možnosti motoru Vám umožňují zadat podrobnosti z dokumentace k Vašemu motoru, takže enigma dokáže zjistit, jak dlouho bude trvat přesun na další satelit.",INCOMPLETE (SOME),
Adjust 3D settings,Seřídit 3D nastavení,Seřídit 3D nastavení,Seřídit 3D nastavení,,CONSISTENT (SOME),
"Adjust the color settings so that all the color shades are distinguishable, but appear as saturated as possible. If you are happy with the result, press OK to close the video fine-tuning, or use the number keys to select other test screens.","Upravte barevné nastavení tak, aby všechny barevné odstíny byly rozpoznatelné, ale zároveň aby byly co nejvíce nasycené. Pokud jste spokojeni s výsledkem, stiskněte OK pro zavření průvodce nebo použijte numerické klávesy pro výběr jiné testovací scény.","Upravte barevné nastavení tak, aby všechny barevné odstíny byly rozpoznatelné, ale zároveň aby byly co nejvíce nasycené. Pokud jste spokojeni s výsledkem, stiskněte OK pro zavření průvodce nebo použijte numerické klávesy pro výběr jiné testovací scény.","Upravte barevné nastavení tak, aby všechny barevné odstíny byly rozpoznatelné, ale zároveň aby byly co nejvíce nasycené. Pokud jste spokojeni s výsledkem, stiskněte OK pro zavření průvodce nebo použijte numerické klávesy pro výběr jiné testovací scény.","Upravte barevné nastavení tak, aby všechny barevné odstíny byly rozpoznatelné, ale zároveň aby byly co nejvíce nasycené. Pokud jste spokojeni s výsledkem, stiskněte OK pro zavření průvodce nebo použijte numerické klávesy pro výběr jiné testovací scény.",CONSISTENT (ALL),
Advanced,Rozšířený,Rozšířený,Rozšířený,Pokročilé,MISMATCH (ALL),
Advanced options,Pokročilé volby,Pokročilé volby,Pokročilé možnosti,Pokročilé možnosti,MISMATCH (ALL),
Advanced options and settings.,,,Pokročilé volby a nastavení.,,SOLITARY,
Advanced restore,Pokročilá obnova,Pokročilá obnova,Pokročilá obnova,Pokročilá obnova,CONSISTENT (ALL),
Advanced software,Pokročilý software,Pokročilý software,Pokročilé programy,Pokročilý program,MISMATCH (ALL),
Advanced software plugin,Pokročilý softwarový plugin,Pokročilý softwarový plugin,Plugin pokročilých programů,Plugin pokročilých programů,MISMATCH (ALL),
Advanced video enhancement setup,Pokročilé detailní video nastavení,Pokročilé detailní video nastavení,Pokročilá nastavení korekce obrazu,Pokročilá nastavení korekce obrazu,MISMATCH (ALL),
Advanced video setup,,Pokročilé video nastavení,Rozšířené nastavení videa,,MISMATCH (SOME),
Afghanistan,'',,Afghánistán,'',INCOMPLETE (SOME),
After event,Po skončení,Po skončení,Po skončení,Po události,MISMATCH (ALL),
Aland Islands,'',,Ålandy,'',INCOMPLETE (SOME),
Albania,'',,Albánie,'',INCOMPLETE (SOME),
Album,'',Album,Album,Album,INCOMPLETE (ALL),
Algeria,'',,Alžírsko,'',INCOMPLETE (SOME),
Alignment of events,Sladění událostí,Sladění událostí,Zarovnání událostí,Zarovnání událostí,MISMATCH (ALL),
Alignment of service names,Sladění názvů služeb,Sladění názvů služeb,Zarovnání názvu kanálů,Zarovnání názvu kanálů,MISMATCH (ALL),
All,Vše,Vše,Vše,Vše,CONSISTENT (ALL),
All ages,Libovolný věk,Libovolný věk,všechny kategorie,Všechny věkové skupiny,MISMATCH (ALL),
All frequency,,,Všechny frekvence,Všechny frekvence,CONSISTENT (SOME),
All satellites 1 (USALS),,,Všechny satelity 1 (USALS),'',INCOMPLETE (SOME),
All satellites 2 (USALS),,,Všechny satelity 2 (USALS),'',INCOMPLETE (SOME),
All satellites 3 (USALS),,,Všechny satelity 3 (USALS),'',INCOMPLETE (SOME),
All satellites 4 (USALS),,,Všechny satelity 4 (USALS),'',INCOMPLETE (SOME),
All services provider,,,Všechny programy poskytovatele,Všichni poskytovatelé programů,MISMATCH (SOME),
All slots,,,Všechny sloty,Všechny sloty,CONSISTENT (SOME),
Allocate,Přidělení,Přidělení,Přidělit,Přidělit,MISMATCH (ALL),
Allocate a number to the physical LNB you are configuring. You will be able to select this LNB again for other satellites (e.g. motorised dishes) to save setting up the same LNB multiple times.,'',,"Přiřaďte číslo fyzickému LNB, který konfigurujete. Tento LNB můžete znovu zvolit pro další satelity (např. parabolu s motorem), abyste ušetřili několikeré nastavení stejného LNB.","Přiřaďte číslo fyzickému LNB, který konfigurujete. Tento LNB můžete znovu zvolit pro další satelity (např. parabolu s motorem), abyste ušetřili několikeré nastavení stejného LNB.",INCOMPLETE (SOME),
Allocate unused memory index,Přidělení neužívaného indexu paměti,Přidělení neužívaného indexu paměti,Přidělit nepoužitou paměť,Přidělit nepoužitou paměť,MISMATCH (ALL),
Allow 10bit,'',,Umožnit 10bit,'',INCOMPLETE (SOME),
Allow 12bit,'',,Umožnit 12bit,'',INCOMPLETE (SOME),
Allow quit movieplayer with exit,Povolit ukončení a opuštění MoviePlayeru,Povolit ukončení a opuštění MoviePlayeru,Umožnit zavírat movieplayer pomocí Exit,,MISMATCH (SOME),
Allow quitting movieplayer with exit,,,Umožnit zavírat movieplayer pomocí Exit,,SOLITARY,
Allow subtitle language to equal audio language,Povolit titulky shodné jako jazyk zvuku,Povolit titulky shodné jako jazyk zvuku,Titulky shodné se zvukem,Titulky shodné se zvukem,MISMATCH (ALL),
Allow subtitles for hearing impaired,Povolit titulky pro sluchově postižené,Povolit titulky pro sluchově postižené,Povolit titulky pro sluchově postižené,Povolit titulky pro sluchově postižené,CONSISTENT (ALL),
Allow unsupported modes,Povolit nepodporovane režimy,Povolit nepodporovane režimy,Povolit nepodporované režimy,,MISMATCH (SOME),unicode
Alpha,Abecedně,Abecedně,Alfa,Alpha,MISMATCH (ALL),
Also import at reboot/restart enigma2,,,Importovat též při restartu přijímače/enigma2,,SOLITARY,
Also import from the extension menu,,,Import z menu rozšíření,,SOLITARY,
Also import when box is leaving standby,,,Importovat též při přechodu ze standby,,SOLITARY,
Also on standby,Zahrnout také start z pohotovosti,,Také při standby,Také při standby,MISMATCH (SOME),
Alternative,Alternativní,Alternativní,Alternativní,Alternativní,CONSISTENT (ALL),
Alternative 1,,,Alternativní 1,Alternativní 1,CONSISTENT (SOME),
Alternative 2,,,Alternativní 2,Alternativní,MISMATCH (SOME),
Alternative URL for images listed on FlashImage,,,Alternativní URL obrazů pro FlashImage,,SOLITARY,
Alternative URLs for DVB-T/C or ATSC,,,Alternativní záložní přijímače pro DVB-T/C nebo ATSC,,SOLITARY,
Alternative numbering mode,Alternativní způsob číslování,Alternativní způsob číslování,Alternativní číslování,'',MISMATCH (ALL),
Alternative services tuner priority,Pořadí priority alternativních tunerů,Pořadí priority alternativních tunerů,Pořadí priority alternativních tunerů,Pořadí priority alternativních tunerů,CONSISTENT (ALL),
Always ask,Vždy se ptát,Vždy se ptát,Vždy se ptát,Vždy se ptát,CONSISTENT (ALL),
