msgid,openatv,openhdf,openpli,openvix,STATUS,REASON
4,,4,,,SOLITARY,
4:3,,4:3,,,SOLITARY,
4:3 Letterbox,,4:3 Letterbox,,,SOLITARY,
4:3 PanScan,,4:3 PanScan,,,SOLITARY,
5,,5,,,SOLITARY,
6,,6,,,SOLITARY,
7,,7,,,SOLITARY,
8,,8,,,SOLITARY,
9,,9,,,SOLITARY,
<Current movielist location>,,<當前電影列表位置>,,,SOLITARY,
<Default movie location>,,<預設錄影位置>,,,SOLITARY,
<Last timer location>,,<最近一次定時錄影位置>,,,SOLITARY,
<unknown>,,<未知>,,,SOLITARY,
??,,更新! 立即重啟dreambox嗎？,,,SOLITARY,
A,,A,,,SOLITARY,
A configuration file (%s) has been modified since it was installed.\nDo you want to keep your modifications?,,'',,,SOLITARY,
A configuration file (%s) was modified since Installation.\nDo you want to keep your version?,,配置檔(%s)在安裝後被修改了.\n是否想要保留您的版本？,,,SOLITARY,
A finished record timer wants to set your\nreceiver to standby. Do that now?,,'',,,SOLITARY,
A finished record timer wants to shut down\nyour receiver. Shutdown now?,,'',,,SOLITARY,
A graphical EPG for all services of an specific bouquet,,圖形EPG包含自定義組所有頻道,,,SOLITARY,
A record has been started:\n%s,,錄製已經開始:\n%s,,,SOLITARY,
A recording is currently running.\nWhat do you want to do?,,錄製正在進行中.\n您想做什麼?,,,SOLITARY,
A recording is currently running. Please stop the recording before trying to configure the positioner.,,錄製正在進行中. 請在配置極軸之前停止錄製.,,,SOLITARY,
A recording is currently running. Please stop the recording before trying to scan.,,'',,,SOLITARY,
A required tool (%s) was not found.,,一個必須的工具 (%s) 未找到.,,,SOLITARY,
A search for available updates is currently in progress.,,正在搜尋可用更新.,,,SOLITARY,
A second configured interface has been found.\n\nDo you want to disable the second network interface?,,發現第二個網路介面配置.\n\n您想禁用第二個網路介面?,,,SOLITARY,
A sleep timer wants to set your\nreceiver to standby. Do that now?,,'',,,SOLITARY,
A sleep timer wants to shut down\nyour receiver. Shutdown now?,,'',,,SOLITARY,
A small overview of the available icon states and actions.,,可用圖示狀態和動作的簡要概述.,,,SOLITARY,
A timer failed to record!\nDisable TV and try again?\n,,定時錄影失敗.\n禁用電視輸出並重試?\n,,,SOLITARY,
A/V settings,,'',,,SOLITARY,
Abort,,中止,,,SOLITARY,
About,,關於,,,SOLITARY,
About...,,關於...,,,SOLITARY,
Accesspoint:,,接入點:,,,SOLITARY,
Action on long powerbutton press,,長按電源按鈕,,,SOLITARY,
Action on short powerbutton press,,短按電源按鈕,,,SOLITARY,
Activate Picture in Picture,,啟用畫中畫,,,SOLITARY,
Activate current configuration,,'',,,SOLITARY,
Activate network settings,,啟用網路設定,,,SOLITARY,
Activate the configured network settings.,,'',,,SOLITARY,
Adapter settings,,網卡設定,,,SOLITARY,
Add,,添加,,,SOLITARY,
Add a mark,,增加標記,,,SOLITARY,
Add a nameserver entry,,'',,,SOLITARY,
Add a new title,,增加一個新標題,,,SOLITARY,
Add bookmark,,'',,,SOLITARY,
Add directory to playlist,,'',,,SOLITARY,
Add file to playlist,,'',,,SOLITARY,
Add files to playlist,,'',,,SOLITARY,
Add provider,,'',,,SOLITARY,
Add recording (enter recording duration),,'',,,SOLITARY,
Add recording (enter recording endtime),,'',,,SOLITARY,
Add recording (indefinitely),,'',,,SOLITARY,
Add recording (stop after current event),,'',,,SOLITARY,
Add service,,'',,,SOLITARY,
Add timer,,添加到計時器,,,SOLITARY,
Add title,,添加標題,,,SOLITARY,
Add to bouquet,,添加到自定義組,,,SOLITARY,
Add to favourites,,添加到喜歡頻道,,,SOLITARY,
Adjust 3D settings,,'',,,SOLITARY,
"Adjust the color settings so that all the color shades are distinguishable, but appear as saturated as possible. If you are happy with the result, press OK to close the video fine-tuning, or use the number keys to select other test screens.",,調整顏色設定以使所有的顏色深淺可以辨識出來，使之看起來盡可能飽和。如果您對結果感到滿意，按OK關閉視頻微調，或者用數位鍵選擇畫面上的其他測驗。 ,,,SOLITARY,
Advanced options,,'',,,SOLITARY,
Advanced restore,,高級恢復,,,SOLITARY,
Advanced software,,'',,,SOLITARY,
Advanced software plugin,,'',,,SOLITARY,
Advanced video enhancement setup,,'',,,SOLITARY,
Advanced video setup,,'',,,SOLITARY,
After event,,事件之後,,,SOLITARY,
Album,,相冊,,,SOLITARY,
All,,全部,,,SOLITARY,
All ages,,'',,,SOLITARY,
Allocate,,'',,,SOLITARY,
Allocate unused memory index,,'',,,SOLITARY,
Allow quit movieplayer with exit,,'',,,SOLITARY,
Allow subtitle language to equal audio language,,'',,,SOLITARY,
Allow subtitles for hearing impaired,,'',,,SOLITARY,
Alpha,,透明度,,,SOLITARY,
Alternative,,'',,,SOLITARY,
Alternative numbering mode,,'',,,SOLITARY,
Alternative services tuner priority,,可選調諧器優先順序,,,SOLITARY,
Always ask,,'',,,SOLITARY,
An empty filename is illegal.,,一個空的檔案名是非法的.,,,SOLITARY,
An error occurred while downloading the packetlist. Please try again.,,'',,,SOLITARY,
An unknown error occurred!,,'',,,SOLITARY,
Any activity,,'',,,SOLITARY,
Arabic,,阿拉伯語,,,SOLITARY,
Are you sure you want to activate this network configuration?\n\n,,確定要啟動此網路配置？\n\n,,,SOLITARY,
Are you sure you want to delete\nthe following backup:\n,,'',,,SOLITARY,
Are you sure you want to exit this wizard?,,確定要退出此嚮導?,,,SOLITARY,
Are you sure you want to restart your network interfaces?\n\n,,您確定要重新啟動網路介面?\n\n,,,SOLITARY,
Are you sure you want to restore\nthe following backup:\n%s\nYour receiver will restart after the backup has been restored!,,'',,,SOLITARY,
Are you sure you want to restore the backup?\nYour receiver will restart after the backup has been restored!,,'',,,SOLITARY,
Artist,,藝術家,,,SOLITARY,
Arts/Culture,,'',,,SOLITARY,
Ask user,,詢問用戶,,,SOLITARY,
Aspect ratio,,'',,,SOLITARY,
Assigned CAIds:,,'',,,SOLITARY,
Assigned services/provider:,,'',,,SOLITARY,
At beginning,,'',,,SOLITARY,
At end,,'',,,SOLITARY,
Audio,,音頻,,,SOLITARY,
Audio PID,,'',,,SOLITARY,
Audio language selection 1,,'',,,SOLITARY,
Audio language selection 2,,'',,,SOLITARY,
Audio language selection 3,,'',,,SOLITARY,
Audio language selection 4,,'',,,SOLITARY,
Audio options...,,'',,,SOLITARY,
Audio source,,'',,,SOLITARY,
AC3 downmix,,AC3 縮減混音,,,SOLITARY,
Multi channel downmix,,'',,,SOLITARY,
Audio track (%s) format,,'',,,SOLITARY,
Audio track (%s) language,,'',,,SOLITARY,
Author: ,,作者:,,,SOLITARY,
Authoring mode,,創作模式,,,SOLITARY,
Auto,,自動,,,SOLITARY,
Auto chapter split every ? minutes (0=never),,每隔? 分鐘自動分割.(0=從不) ,,,SOLITARY,
Auto flesh,,'',,,SOLITARY,
Auto focus,,'',,,SOLITARY,
Auto focus commencing ...,,'',,,SOLITARY,
Auto language selection,,'',,,SOLITARY,
Auto scart switching,,自動切換錄影機,,,SOLITARY,
Automatic,,自動,,,SOLITARY,
Automatic scan,,'',,,SOLITARY,
Automatically start timeshift after,,'',,,SOLITARY,
Automatically turn on external subtitles,,'',,,SOLITARY,
Available format variables,,可用的格式變數,,,SOLITARY,
B,,B,,,SOLITARY,
BER,,BER,,,SOLITARY,
BER:,,BER:,,,SOLITARY,
Back,,返回,,,SOLITARY,
Background,,後臺,,,SOLITARY,
Background color,,'',,,SOLITARY,
Background delete option,,'',,,SOLITARY,
Background delete speed,,'',,,SOLITARY,
Backup completed.,,'',,,SOLITARY,
Backup failed.,,備份失敗!!,,,SOLITARY,
Backup is running...,,備份正在運行...,,,SOLITARY,
Backup system settings,,備份系統設定,,,SOLITARY,
Band,,自動,,,SOLITARY,
Bandwidth,,帶寬,,,SOLITARY,
Basque,,'',,,SOLITARY,
Begin time,,開始時間,,,SOLITARY,
Behavior of 0 key in PiP-mode,,按 0 鍵啟用畫中畫模式,,,SOLITARY,
Behavior when a movie is started,,當電影開始時,,,SOLITARY,
Behavior when a movie is stopped,,當電影結束時,,,SOLITARY,
Behavior when a movie reaches the end,,當電影快要結束時,,,SOLITARY,
Behavior of 'pause and ok' when paused,,'',,,SOLITARY,
Configure the behavior of the 'pause and ok' key when movie playback is already paused.,,'',,,SOLITARY,
Bitrate:,,誤碼率:,,,SOLITARY,
Black screen,,'',,,SOLITARY,
Black screen till locked,,'',,,SOLITARY,
Block noise reduction,,塊狀雜訊控制,,,SOLITARY,
Blue boost,,藍色增強,,,SOLITARY,
Bookmarks,,書簽,,,SOLITARY,
Brightness,,亮度,,,SOLITARY,
Bulgarian,,'',,,SOLITARY,
Burn DVD,,燒錄 DVD,,,SOLITARY,
Burn audio track (%s),,'',,,SOLITARY,
Burn existing image to DVD,,燒錄已有的鏡像到DVD,,,SOLITARY,
Burn to DVD,,燒錄到DVD,,,SOLITARY,
Bus: ,,匯流排:,,,SOLITARY,
"By default, SNR will be shown in dB (when supported by the tuner). This setting forces SNR to be shown as a percentage instead.",,'',,,SOLITARY,
C,,C,,,SOLITARY,
C-Band,,C-波段,,,SOLITARY,
CI assignment,,CI-證書,,,SOLITARY,
CVBS,,CVBS,,,SOLITARY,
Cable,,有線,,,SOLITARY,
Cable Scan,,'',,,SOLITARY,
Cache thumbnails,,'',,,SOLITARY,
Calculate,,'',,,SOLITARY,
Calculate all positions,,'',,,SOLITARY,
Calculation complete,,'',,,SOLITARY,
Calibrate,,'',,,SOLITARY,
Can be used for different fps between external subtitles and video.,,'',,,SOLITARY,
Cancel,,取消,,,SOLITARY,
Cannot determine,,'',,,SOLITARY,
"Cannot find any signal ..., aborting !",,'',,,SOLITARY,
Cannot move files on a different disk or system to the trash can,,'',,,SOLITARY,
Cannot move to trash can,,'',,,SOLITARY,
Capacity: ,,容量: ,,,SOLITARY,
Card,,Card,,,SOLITARY,
Center DVB subtitles,,'',,,SOLITARY,
Change bouquets in quickzap,,快速切換自定義組,,,SOLITARY,
Change recording (duration),,'',,,SOLITARY,
Change recording (endtime),,'',,,SOLITARY,
Change repeat and delay settings?,,'',,,SOLITARY,
Change step size,,調整,,,SOLITARY,
Changelog,,'',,,SOLITARY,
Channel,,頻道,,,SOLITARY,
Channel list type,,'',,,SOLITARY,
Channel not in services list,,頻道不在列表中,,,SOLITARY,
Channel selection,,'',,,SOLITARY,
Channel:,,頻道:,,,SOLITARY,
Channellist menu,,頻道列表功能表,,,SOLITARY,
Chap.,,章節.,,,SOLITARY,
Chapter,,章節,,,SOLITARY,
Chapter:,,章節:,,,SOLITARY,
Check,,檢視,,,SOLITARY,
Check the internet connection,,'',,,SOLITARY,
Check the internet connection again,,'',,,SOLITARY,
Checking filesystem...,,'',,,SOLITARY,
Checking the internet connection,,'',,,SOLITARY,
Checking tuner %d\nDiSEqC port %s for %s,,'',,,SOLITARY,
Children/Youth,,'',,,SOLITARY,
Choose which tuner to configure.,,'',,,SOLITARY,
Circular left,,左圓極化,,,SOLITARY,
Circular right,,右圓極化,,,SOLITARY,
Cleanup,,清理,,,SOLITARY,
Clear,,清除,,,SOLITARY,
Clear before scan,,掃描前清理頻道,,,SOLITARY,
Clear fixed,,'',,,SOLITARY,
Clear log,,清除日誌,,,SOLITARY,
Clear playlist,,'',,,SOLITARY,
Close,,關閉,,,SOLITARY,
Close PiP on exit,,'',,,SOLITARY,
Close title selection,,關閉標題選項,,,SOLITARY,
Code rate HP,,'',,,SOLITARY,
Code rate LP,,'',,,SOLITARY,
Coderate HP,,HP編碼率,,,SOLITARY,
Coderate LP,,LP編碼率,,,SOLITARY,
Collection name,,收藏名稱,,,SOLITARY,
Collection settings,,收藏設定,,,SOLITARY,
Color format,,'',,,SOLITARY,
Command execution...,,執行命令...,,,SOLITARY,
Command order,,命令順序,,,SOLITARY,
Common Interface,,通用介面 (CI),,,SOLITARY,
Common Interface assignment,,'',,,SOLITARY,
Communication,,通訊,,,SOLITARY,
Compact flash,,'',,,SOLITARY,
Complete,,完成,,,SOLITARY,
Complex (allows mixing audio tracks and aspects),,複合 (允許混合音軌和相位),,,SOLITARY,
Composition of the recording filenames,,'',,,SOLITARY,
Configuration mode,,'',,,SOLITARY,
Configuration mode: %s,,'',,,SOLITARY,
Configuration...,,'',,,SOLITARY,
Configure an additional delay to improve external subtitle synchronisation.,,'',,,SOLITARY,
Configure an additional delay to improve subtitle synchronisation.,,'',,,SOLITARY,
Configure for how long the infobar will remain visible after activation.,,'',,,SOLITARY,
"Configure for how many minutes finished events should remain visible in the EPG. Useful when you need information about an event which has just finished, or has been delayed.",,'',,,SOLITARY,
Configure how recording filenames are constructed.,,'',,,SOLITARY,
Configure interface,,配置網卡,,,SOLITARY,
Configure nameservers,,配置功能變數名稱伺服器,,,SOLITARY,
Configure on which devices the background delete option should be used.,,'',,,SOLITARY,
Configure remote control type,,'',,,SOLITARY,
Configure the DiSEqC mode for this LNB.,,'',,,SOLITARY,
Configure the IP address.,,'',,,SOLITARY,
Configure the aspect ratio of the screen.,,'',,,SOLITARY,
Configure the behavior when movie playback is manually stopped.,,'',,,SOLITARY,
Configure the behavior when movie playback is started.,,'',,,SOLITARY,
"Configure the behavior when reaching the end of a movie, during movie playback.",,'',,,SOLITARY,
Configure the border width of the subtitles. The dark border makes the subtitles easier to read on a light background.,,'',,,SOLITARY,
Configure the brightness level of the front panel display during standby.,,'',,,SOLITARY,
Configure the brightness level of the front panel display.,,'',,,SOLITARY,
"Configure the color of the external subtitles, alternative (normal in white, italic in yellow, bold in cyan, underscore in green), white or yellow.",,'',,,SOLITARY,
Configure the color of the teletext subtitles.,,'',,,SOLITARY,
Configure the contrast level of the front panel display.,,'',,,SOLITARY,
Configure the duration in minutes for the screensaver.,,'',,,SOLITARY,
Configure the first audio language (highest priority).,,'',,,SOLITARY,
Configure the first subtitle language (highest priority).,,'',,,SOLITARY,
Configure the font size of the subtitles.,,'',,,SOLITARY,
Configure the fourth audio language.,,'',,,SOLITARY,
Configure the fourth subtitle language.,,'',,,SOLITARY,
Configure the function of a long press on the power button.,,'',,,SOLITARY,
Configure the function of a short press on the power button.,,'',,,SOLITARY,
Configure the function of the '0' button do when PIP is active.,,'',,,SOLITARY,
Configure the gateway.,,'',,,SOLITARY,
Configure the general audio delay of Dolby Digital sound tracks.,,'',,,SOLITARY,
Configure the general audio delay of stereo sound tracks.,,'',,,SOLITARY,
Configure the hard disk drive to go to standby after the specified idle time.,,'',,,SOLITARY,
Configure the horizontal alignment of the subtitles.,,'',,,SOLITARY,
"Configure the initial fast forward speed. When you press the fast forward button, winding will start at this speed.",,'',,,SOLITARY,
"Configure the initial rewind speed. When you press the rewind button, winding will start at this speed.",,'',,,SOLITARY,
Configure the latitude of your location.,,'',,,SOLITARY,
Configure the longitude of your location.,,'',,,SOLITARY,
"Configure the minimum amount of disk space to be available for recordings. When the amount of space drops below this value, deleted items will be removed from the trash can.",,'',,,SOLITARY,
Configure the nameserver (DNS).,,'',,,SOLITARY,
Configure the netmask.,,'',,,SOLITARY,
Configure the number of days after which items are automatically removed from the trash can.,,'',,,SOLITARY,
Configure the number of days old timers are kept before they are automatically removed from the timer list.,,'',,,SOLITARY,
Configure the offline decoding delay in milliseconds. The configured delay is observed at each control word parity change.,,'',,,SOLITARY,
Configure the possible fast forward speeds.,,'',,,SOLITARY,
Configure the possible rewind speeds.,,'',,,SOLITARY,
Configure the primary EPG language.,,'',,,SOLITARY,
Configure the refresh rate of the screen.,,'',,,SOLITARY,
Configure the screen resolution in PC output mode.,,'',,,SOLITARY,
Configure the second audio language.,,'',,,SOLITARY,
Configure the second subtitle language.,,'',,,SOLITARY,
Configure the secondary EPG language.,,'',,,SOLITARY,
Configure the sharpness of the video scaling.,,'',,,SOLITARY,
Configure the skip time interval for the '1'/'3' buttons.,,'',,,SOLITARY,
Configure the skip time interval for the '4'/'6' buttons.,,'',,,SOLITARY,
Configure the skip time interval for the '7'/'9' buttons.,,'',,,SOLITARY,
Configure the slow motion speeds.,,'',,,SOLITARY,
Configure the speed of the background deletion process. Lower speed will consume less hard disk drive performance.,,'',,,SOLITARY,
Configure the subtitle delay when timing information is not available.,,'',,,SOLITARY,
Configure the third audio language.,,'',,,SOLITARY,
Configure the third subtitle language.,,'',,,SOLITARY,
Configure the transparency of the OSD.,,'',,,SOLITARY,
Configure the transparency of the black background of graphical DVB subtitles.,,'',,,SOLITARY,
Configure the tuner mode.,,'',,,SOLITARY,
Configure the type of status indication icons shown in the movielist.,,'',,,SOLITARY,
"Configure the vertical position of the subtitles, measured from the bottom of the screen.",,'',,,SOLITARY,
Configure the video output mode (or resolution).,,'',,,SOLITARY,
Configure the way in which the receiver changes channels.,,'',,,SOLITARY,
Configure where completed timers show up in the timer list.,,'',,,SOLITARY,
Configure whether (and for how long) a second infobar will be shown when OK is pressed twice. The second infobar contains additional information about the current channel.,,'',,,SOLITARY,
Configure whether multi channel sound tracks should be downmixed to stereo.,,'',,,SOLITARY,
Configure whether or not an icon should be shown when your motorized dish is moving.,,'',,,SOLITARY,
Configure whether or not an rotor position will be displayed on infobar,,'',,,SOLITARY,
Configure which access level to use for the configuration menu. Expert level gives access to all items.,,'',,,SOLITARY,
Configure which color format should be used on the SCART output.,,'',,,SOLITARY,
"Configure which tuner will be preferred, when more than one tuner is available. If set to 'auto' the system will give priority to the tuner having the lowest number of channels/satellites.",,'',,,SOLITARY,
No priority,,'',,,SOLITARY,
"Configure which tuner type will be preferred, when the same service is available on different types of tuners. Choose 'no priority' to try each alternative one by one independent from tuner type.",,'',,,SOLITARY,
Configure your internal LAN,,配置無線網路,,,SOLITARY,
Configure your network again,,重新配置網路,,,SOLITARY,
"Configure your network settings, and press OK to start the scan",,'',,,SOLITARY,
Configure your wireless LAN again,,重新配置無線網路,,,SOLITARY,
Configures which video output connector will be used.,,'',,,SOLITARY,
Configuring,,配置,,,SOLITARY,
Conflicting timer,,配置計時器,,,SOLITARY,
Connect,,連接,,,SOLITARY,
Connect to a wireless network,,'',,,SOLITARY,
Connected to,,連接到,,,SOLITARY,
Constellation,,星位,,,SOLITARY,
Content does not fit on DVD!,,容量不適合DVD!,,,SOLITARY,
Continue,,'',,,SOLITARY,
Continue in background,,繼續後臺運行,,,SOLITARY,
Continue playback,,'',,,SOLITARY,
Continue playing,,繼續播放,,,SOLITARY,
Continues play (loop),,'',,,SOLITARY,
Contrast,,對比度,,,SOLITARY,
Convert ext3 filesystem to ext4,,'',,,SOLITARY,
Convert ext3 to ext4,,'',,,SOLITARY,
Converting ext3 to ext4...,,'',,,SOLITARY,
Copy,,複製,,,SOLITARY,
Could not connect to receiver .NFI image feed server:,,'',,,SOLITARY,
Could not find installed channel list.,,'',,,SOLITARY,
Could not load medium! No disc inserted?,,'',,,SOLITARY,
Could not open Picture in Picture,,不能打開畫中畫.,,,SOLITARY,
Could not record due to conflicting timer %s,,'',,,SOLITARY,
Could not record due to invalid service %s,,'',,,SOLITARY,
Create DVD-ISO,,創建DVD-ISO,,,SOLITARY,
Creating directory %s failed.,,創建目錄%s 失敗.,,,SOLITARY,
Creating filesystem,,'',,,SOLITARY,
Creating partition,,'',,,SOLITARY,
Croatian,,克羅地亞,,,SOLITARY,
Current CEC address,,'',,,SOLITARY,
Current device: ,,'',,,SOLITARY,
Current event EPG,,'',,,SOLITARY,
Current settings:,,當前設定:,,,SOLITARY,
Current transponder,,'',,,SOLITARY,
Current value: ,,當前值: ,,,SOLITARY,
Current version:,,當前版本:,,,SOLITARY,
Currently installed image,,'',,,SOLITARY,
Custom skip time for '1'/'3' buttons,,'',,,SOLITARY,
Custom skip time for '4'/'6' buttons,,'',,,SOLITARY,
Custom skip time for '7'/'9' buttons,,'',,,SOLITARY,
Customize,,高級設定,,,SOLITARY,
Cut,,剪切,,,SOLITARY,
Cutlist editor...,,剪輯編輯器...,,,SOLITARY,
Czech,,捷克,,,SOLITARY,
D,,D,,,SOLITARY,
DHCP,,DHCP,,,SOLITARY,
DMM advanced,,'',,,SOLITARY,
DMM normal,,'',,,SOLITARY,
DUAL LAYER DVD,,雙層DVD,,,SOLITARY,
DVB subtitle black transparency,,'',,,SOLITARY,
DVB-C,,'',,,SOLITARY,
DVB-C ANNEX C,,'',,,SOLITARY,
DVB-S,,DVB-S,,,SOLITARY,
DVB-S2,,DVB-S2,,,SOLITARY,
DVB-T,,'',,,SOLITARY,
DVB-T2,,'',,,SOLITARY,
DVD data format,,'',,,SOLITARY,
DVD file browser,,'',,,SOLITARY,
DVD media toolbox,,'',,,SOLITARY,
DVD player,,'',,,SOLITARY,
DVD titlelist,,'',,,SOLITARY,
Danish,,丹麥,,,SOLITARY,
Date,,日期,,,SOLITARY,
Date/time input,,'',,,SOLITARY,
Deep standby,,'',,,SOLITARY,
Default,,預設,,,SOLITARY,
Default movie location,,預設錄影位置,,,SOLITARY,
Default settings,,預設設定,,,SOLITARY,
Delay before key repeat starts:,,'',,,SOLITARY,
Delay for external subtitles,,'',,,SOLITARY,
Delete,,刪除,,,SOLITARY,
Delete entry,,刪除項目,,,SOLITARY,
Delete failed!,,刪除失敗.,,,SOLITARY,
Delete file,,'',,,SOLITARY,
Delete playlist entry,,'',,,SOLITARY,
Delete saved playlist,,'',,,SOLITARY,
Deleted,,'',,,SOLITARY,
Deleted items,,'',,,SOLITARY,
Depth,,'',,,SOLITARY,
Descramble http streams,,'',,,SOLITARY,
Descramble sending http streams,,'',,,SOLITARY,
Descramble receiving http streams,,'',,,SOLITARY,
Require authentication for http streams,,'',,,SOLITARY,
Description,,描述,,,SOLITARY,
Deselect,,取消,,,SOLITARY,
Details for plugin: ,,'',,,SOLITARY,
Detected HDD:,,測驗到的硬碟:,,,SOLITARY,
Detected NIMs:,,測驗到的調諧器:,,,SOLITARY,
Devicename:,,'',,,SOLITARY,
DiSEqC,,DiSEqC,,,SOLITARY,
DiSEqC 1.0 command,,'',,,SOLITARY,
DiSEqC 1.1 command,,'',,,SOLITARY,
DiSEqC A/B,,DiSEqC A/B,,,SOLITARY,
DiSEqC A/B/C/D,,DiSEqC A/B/C/D,,,SOLITARY,
DiSEqC mode,,DiSEqC-模式,,,SOLITARY,
DiSEqC port %s: %s,,'',,,SOLITARY,
DiSEqC-tester settings,,'',,,SOLITARY,
Digital contour removal,,數字等高線消除,,,SOLITARY,
Direct playback of linked titles without menu,,直接播放鏈結標題，不使用功能表,,,SOLITARY,
Directory,,目錄,,,SOLITARY,
Directory %s does not exist.,,'',,,SOLITARY,
Directory browser,,目錄流覽,,,SOLITARY,
Disable,,禁用,,,SOLITARY,
Disable Picture in Picture,,禁用畫中畫,,,SOLITARY,
Disable background scanning,,'',,,SOLITARY,
Disabled,,禁用,,,SOLITARY,
Disk space to reserve for recordings (in GB),,'',,,SOLITARY,
Display 16:9 content as,,顯示16:9內容,,,SOLITARY,
Display 4:3 content as,,顯示4:3內容,,,SOLITARY,
Display >16:9 content as,,顯示 >16:9 內容,,,SOLITARY,
Display and userinterface,,'',,,SOLITARY,
Display message before playing next movie,,'',,,SOLITARY,
Display setup,,'',,,SOLITARY,
Do not change,,'',,,SOLITARY,
Do not record,,'',,,SOLITARY,
Do nothing,,'',,,SOLITARY,
Do you really want to check the filesystem?\nThis could take lots of time!,, 是否檢視檔系統?\n這將需要很長時間!,,,SOLITARY,
Do you really want to convert the filesystem?\nYou cannot go back!,,'',,,SOLITARY,
Do you really want to delete %s?,, 是否刪除 %s?,,,SOLITARY,
"Do you really want to download\nthe plugin \""%s\""?",," 是否下載插件 \""%s\""?",,,SOLITARY,
Do you really want to exit?,, 是否確定退出?,,,SOLITARY,
Do you really want to initialize the device?\nAll data on the disk will be lost!,,'',,,SOLITARY,
"Do you really want to remove\nthe plugin \""%s\""?",,'',,,SOLITARY,
Do you really want to remove directory %s from the disk?,, 是否從磁片上刪除目錄%s ?,,,SOLITARY,
Do you really want to remove your bookmark of %s?,, 是否刪除 %s 書簽?,,,SOLITARY,
Do you want to burn this collection to DVD medium?,, 是否燒錄這個收藏到DVD光碟?,,,SOLITARY,
Do you want to do a service scan?,, 是否開始頻道掃描?,,,SOLITARY,
Do you want to do another manual service scan?,, 是否手動掃描其他頻道?,,,SOLITARY,
Do you want to download the image to %s ?,,'',,,SOLITARY,
Do you want to install a channel list?,,'',,,SOLITARY,
Do you want to install the package:\n,, 是否安裝套裝軟體:\n,,,SOLITARY,
Do you want to play DVD in drive?,, 是否播放DVD?,,,SOLITARY,
Do you want to preview this DVD before burning?,, 是否在燒錄之前預覽DVD?,,,SOLITARY,
Do you want to reboot your receiver?,,'',,,SOLITARY,
Do you want to remove the package:\n,, 是否移出套裝軟體:\n,,,SOLITARY,
Do you want to restore your settings?,, 是否恢復您的設定?,,,SOLITARY,
Do you want to resume this playback?,, 是否繼續上次播放?,,,SOLITARY,
