msgid,openatv,openhdf,openpli,openvix,STATUS,REASON
FEC inner,,'',,,SOLITARY,
FPGA Upgrade,,'',,,SOLITARY,
FTA,,'',,,SOLITARY,
FTP Setup,,'',,,SOLITARY,
Factory reset,,'',,,SOLITARY,
Fail to upgrade.\nCause : ,,'',,,SOLITARY,
Failed,,'',,,SOLITARY,
Fan %d,,'',,,SOLITARY,
Fan %d PWM,,'',,,SOLITARY,
Fan %d Voltage,,'',,,SOLITARY,
Fan Control,,'',,,SOLITARY,
Fan basic action,,'',,,SOLITARY,
Fan control,,'',,,SOLITARY,
Fan mode,,'',,,SOLITARY,
Fan off duration time,,'',,,SOLITARY,
Fan on duration time,,'',,,SOLITARY,
Fast,,'',,,SOLITARY,
Fast DiSEqC,,'',,,SOLITARY,
Fast Forward speeds,,'',,,SOLITARY,
Fast Scan,,'',,,SOLITARY,
Fast epoch,,'',,,SOLITARY,
Favourites,,'',,,SOLITARY,
February,,'',,,SOLITARY,
File appears to be busy.\n,,'',,,SOLITARY,
File not found,,'',,,SOLITARY,
File oscam.conf not found.\nPlease enter username/password manually.,,'',,,SOLITARY,
Filesystem Check,,'',,,SOLITARY,
Filesystem contains uncorrectable errors,,'',,,SOLITARY,
Finetune,,'',,,SOLITARY,
Finished,,'',,,SOLITARY,
Finished configuring your network,,'',,,SOLITARY,
Finished restarting your network,,'',,,SOLITARY,
Flash,,'',,,SOLITARY,
Flashing failed,,'',,,SOLITARY,
Following tasks will be done after you press OK!,,'',,,SOLITARY,
Format,,'',,,SOLITARY,
Frame size in full view,,'',,,SOLITARY,
Free memory,,'',,,SOLITARY,
Free memory:,,'',,,SOLITARY,
Free to Air,,'',,,SOLITARY,
Free:,,'',,,SOLITARY,
Frequency,,'',,,SOLITARY,
Frequency bands,,'',,,SOLITARY,
Frequency scan step size(khz),,'',,,SOLITARY,
Frequency steps,,'',,,SOLITARY,
Fri,,'',,,SOLITARY,
Friday,,'',,,SOLITARY,
Frontprocessor version: %d,,'',,,SOLITARY,
Fsck failed,,'',,,SOLITARY,
Ftp service Disabled.,,'',,,SOLITARY,
Ftp service Enabled.,,'',,,SOLITARY,
Ftpd service type: Vsftpd server,,'',,,SOLITARY,
GB,,'',,,SOLITARY,
GUI needs a restart to apply a new skin\nDo you want to Restart the GUI now?,,'',,,SOLITARY,
Gateway,,'',,,SOLITARY,
General,,'',,,SOLITARY,
General AC3 Delay,,'',,,SOLITARY,
General AC3 delay (ms),,'',,,SOLITARY,
General PCM Delay,,'',,,SOLITARY,
General PCM delay (ms),,'',,,SOLITARY,
Genre,,'',,,SOLITARY,
Get latest experimental image,,'',,,SOLITARY,
Get latest release image,,'',,,SOLITARY,
Getting Event Info failed!,,'',,,SOLITARY,
Getting plugin information. Please wait...,,'',,,SOLITARY,
Go to first movie,,'',,,SOLITARY,
Go to last item,,'',,,SOLITARY,
Go to top of list,,'',,,SOLITARY,
Goto 0,,'',,,SOLITARY,
Goto position,,'',,,SOLITARY,
Graph MEpg Settings,,'',,,SOLITARY,
Graphical Multi EPG,,'',,,SOLITARY,
Green boost,,'',,,SOLITARY,
Guard Interval,,'',,,SOLITARY,
Guard interval mode,,'',,,SOLITARY,
HD list,,'',,,SOLITARY,
Harddisk,,'',,,SOLITARY,
Harddisk setup,,'',,,SOLITARY,
Harddisk standby after,,'',,,SOLITARY,
Hardware:,,'',,,SOLITARY,
Hidden network SSID,,'',,,SOLITARY,
Hidden networkname,,'',,,SOLITARY,
Hide CI messages,,'',,,SOLITARY,
Hide zap errors,,'',,,SOLITARY,
Hierarchy Inform.,,'',,,SOLITARY,
Hierarchy Information,,'',,,SOLITARY,
Hierarchy mode,,'',,,SOLITARY,
High bitrate support,,'',,,SOLITARY,
Hold screen,,'',,,SOLITARY,
Hold till locked,,'',,,SOLITARY,
Hops:,,'',,,SOLITARY,
Horizontal,,'',,,SOLITARY,
Hostname: ,,'',,,SOLITARY,
Hour,,'',,,SOLITARY,
How many minutes do you want to record?,,'',,,SOLITARY,
How to handle found crashlogs?,,'',,,SOLITARY,
Hue,,'',,,SOLITARY,
IMDb Details,,'',,,SOLITARY,
IMDb Search,,'',,,SOLITARY,
IP Address,,'',,,SOLITARY,
IP-Address,,'',,,SOLITARY,
IP-Adress,,'',,,SOLITARY,
IP:,,'',,,SOLITARY,
ISO file is too large for this filesystem!,,'',,,SOLITARY,
ISO path,,'',,,SOLITARY,
Icons,,'',,,SOLITARY,
Idle Time: ,,'',,,SOLITARY,
"If you see this, something is wrong with\nyour scart connection. Press OK to return.",,'',,,SOLITARY,
"If your TV has a brightness or contrast enhancement, disable it. If there is something called \""dynamic\"", set it to standard. Adjust the backlight level to a value suiting your taste. Turn down contrast on your TV as much as possible.\nThen turn the brightness setting as low as possible, but make sure that the two lowermost shades of gray stay distinguishable.\nDo not care about the bright shades now. They will be set up in the next step.\nIf you are happy with the result, press OK.",,'',,,SOLITARY,
Image:,,'',,,SOLITARY,
In Progress,,'',,,SOLITARY,
"In order to record a timer, the TV was switched to the recording service!\n",,'',,,SOLITARY,
Inadyn Log,,'',,,SOLITARY,
Inadyn Manager,,'',,,SOLITARY,
Inadyn Setup,,'',,,SOLITARY,
Include your email and name (optional) in the mail?,,'',,,SOLITARY,
Increased voltage,,'',,,SOLITARY,
Index,,'',,,SOLITARY,
Info,,'',,,SOLITARY,
Info Button,,'',,,SOLITARY,
InfoBar,,'',,,SOLITARY,
Infobar EPG...,,'',,,SOLITARY,
Infobar timeout,,'',,,SOLITARY,
Information,,'',,,SOLITARY,
Init,,'',,,SOLITARY,
Initial Fast Forward speed,,'',,,SOLITARY,
Initial Rewind speed,,'',,,SOLITARY,
Initial location in new timers,,'',,,SOLITARY,
Initialization,,'',,,SOLITARY,
Initialize,,'',,,SOLITARY,
Initializing storage device...,,'',,,SOLITARY,
Input,,'',,,SOLITARY,
Input device setup,,'',,,SOLITARY,
Install,,'',,,SOLITARY,
Install a new image with a USB stick,,'',,,SOLITARY,
Install a new image with your web browser,,'',,,SOLITARY,
Install extensions.,,'',,,SOLITARY,
Install local extension,,'',,,SOLITARY,
Install or remove finished.,,'',,,SOLITARY,
Install picons on,,'',,,SOLITARY,
"Install settings, skins, software...",,'',,,SOLITARY,
Installation finished.,,'',,,SOLITARY,
Installing,,'',,,SOLITARY,
Installing Software...,,'',,,SOLITARY,
Installing default sat lists... Please wait...,,'',,,SOLITARY,
Installing defaults... Please wait...,,'',,,SOLITARY,
Installing package content... Please wait...,,'',,,SOLITARY,
Instant Record...,,'',,,SOLITARY,
Instant record location,,'',,,SOLITARY,
Interface: ,,'',,,SOLITARY,
Intermediate,,'',,,SOLITARY,
Internal Flash,,'',,,SOLITARY,
Internal LAN adapter.,,'',,,SOLITARY,
Internal hdd only,,'',,,SOLITARY,
Invalid Location,,'',,,SOLITARY,
Invalid directory selected: %s,,'',,,SOLITARY,
Inversion,,'',,,SOLITARY,
Invert,,'',,,SOLITARY,
Ipkg,,'',,,SOLITARY,
Is this videomode ok?,,'',,,SOLITARY,
Items per Page,,'',,,SOLITARY,
Items per Page ,,'',,,SOLITARY,
January,,'',,,SOLITARY,
Job View,,'',,,SOLITARY,
July,,'',,,SOLITARY,
June,,'',,,SOLITARY,
Just Scale,,'',,,SOLITARY,
Just change channels,,'',,,SOLITARY,
Keep old timers for how many days,,'',,,SOLITARY,
Kernel:,,'',,,SOLITARY,
Keyboard,,'',,,SOLITARY,
Keyboard Map,,'',,,SOLITARY,
Keyboard Setup,,'',,,SOLITARY,
Keymap,,'',,,SOLITARY,
Kill partition table,,'',,,SOLITARY,
LAN Adapter,,'',,,SOLITARY,
LAN connection,,'',,,SOLITARY,
LNB,,'',,,SOLITARY,
LOF,,'',,,SOLITARY,
LOF/H,,'',,,SOLITARY,
LOF/L,,'',,,SOLITARY,
Label,,'',,,SOLITARY,
Language,,'',,,SOLITARY,
Language selection,,'',,,SOLITARY,
Last Req.,,'',,,SOLITARY,
Last Update:,,'',,,SOLITARY,
Last config,,'',,,SOLITARY,
Last speed,,'',,,SOLITARY,
Last used share: ,,'',,,SOLITARY,
Latitude,,'',,,SOLITARY,
Leave DVD Player?,,'',,,SOLITARY,
Left,,'',,,SOLITARY,
Left Fontsize,,'',,,SOLITARY,
Left width Picon,,'',,,SOLITARY,
Left width Text,,'',,,SOLITARY,
Letterbox,,'',,,SOLITARY,
Limit Debug log size (MB),,'',,,SOLITARY,
Limit east,,'',,,SOLITARY,
Limit west,,'',,,SOLITARY,
Limited character set for recording filenames,,'',,,SOLITARY,
Limits off,,'',,,SOLITARY,
Limits on,,'',,,SOLITARY,
Link Quality:,,'',,,SOLITARY,
Link:,,'',,,SOLITARY,
Linked titles with a DVD menu,,'',,,SOLITARY,
List of Storage Devices,,'',,,SOLITARY,
"List version %d, found %d channels",,'',,,SOLITARY,
Load,,'',,,SOLITARY,
Load EPG,,'',,,SOLITARY,
Load Length of Movies in Movielist,,'',,,SOLITARY,
Load/Save,,'',,,SOLITARY,
Local Network,,'',,,SOLITARY,
Local box,,'',,,SOLITARY,
Location,,'',,,SOLITARY,
Location for instant recordings,,'',,,SOLITARY,
Lock:,,'',,,SOLITARY,
Log Manager,,'',,,SOLITARY,
Log results to harddisk,,'',,,SOLITARY,
Logs,,'',,,SOLITARY,
Logs Manager,,'',,,SOLITARY,
Long Info Button,,'',,,SOLITARY,
Long Keypress,,'',,,SOLITARY,
Long filenames,,'',,,SOLITARY,
LongOK Button,,'',,,SOLITARY,
Longitude,,'',,,SOLITARY,
MB,,'',,,SOLITARY,
MORE,,'',,,SOLITARY,
Main Menu,,'',,,SOLITARY,
Main menu,,'',,,SOLITARY,
Mainmenu,,'',,,SOLITARY,
Make this mark an 'in' point,,'',,,SOLITARY,
Make this mark an 'out' point,,'',,,SOLITARY,
Make this mark just a mark,,'',,,SOLITARY,
Manage extensions,,'',,,SOLITARY,
Manage your receiver's software,,'',,,SOLITARY,
Manual Scan,,'',,,SOLITARY,
Manual transponder,,'',,,SOLITARY,
Manufacturer,,'',,,SOLITARY,
March,,'',,,SOLITARY,
Margin after record,,'',,,SOLITARY,
Margin before record (minutes),,'',,,SOLITARY,
Max. Bitrate: ,,'',,,SOLITARY,
Maxdown +,,'',,,SOLITARY,
Maxdown -,,'',,,SOLITARY,
Maxdown: ,,'',,,SOLITARY,
Maximum Timeshift length per Event reached!\nRestarting Timeshift now ...,,'',,,SOLITARY,
May,,'',,,SOLITARY,
Media player,,'',,,SOLITARY,
MediaPlayer,,'',,,SOLITARY,
Medium is not a writeable DVD!,,'',,,SOLITARY,
Medium is not empty!,,'',,,SOLITARY,
Menu,,'',,,SOLITARY,
Menu Overscan amount,,'',,,SOLITARY,
Menu config,,'',,,SOLITARY,
Merging Timeshift files,,'',,,SOLITARY,
Message,,'',,,SOLITARY,
Message...,,'',,,SOLITARY,
Missing ,,'',,,SOLITARY,
Mkfs failed,,'',,,SOLITARY,
Mode,,'',,,SOLITARY,
Model: ,,'',,,SOLITARY,
Modulation,,'',,,SOLITARY,
Modulator,,'',,,SOLITARY,
Mon,,'',,,SOLITARY,
Mon-Fri,,'',,,SOLITARY,
Monday,,'',,,SOLITARY,
Mosquito noise reduction,,'',,,SOLITARY,
Mount,,'',,,SOLITARY,
Mount failed,,'',,,SOLITARY,
Move,,'',,,SOLITARY,
Move Picture in Picture,,'',,,SOLITARY,
Move east,,'',,,SOLITARY,
Move to other directory,,'',,,SOLITARY,
Move west,,'',,,SOLITARY,
Movie List,,'',,,SOLITARY,
Movie List Configuration,,'',,,SOLITARY,
Movie location,,'',,,SOLITARY,
Movielist menu,,'',,,SOLITARY,
Multi EPG,,'',,,SOLITARY,
Multi EPG...,,'',,,SOLITARY,
Multimedia,,'',,,SOLITARY,
Multiple service support,,'',,,SOLITARY,
Multisat,,'',,,SOLITARY,
Mute,,'',,,SOLITARY,
N/A,,'',,,SOLITARY,
NEXT,,'',,,SOLITARY,
NFI Image Flashing,,'',,,SOLITARY,
NFI image flashing completed. Press Yellow to Reboot!,,'',,,SOLITARY,
NFS Setup,,'',,,SOLITARY,
NIM,,'',,,SOLITARY,
NOT,,'',,,SOLITARY,
NOW,,'',,,SOLITARY,
NTP,,'',,,SOLITARY,
NTSC,,'',,,SOLITARY,
Name,,'',,,SOLITARY,
Name:,,'',,,SOLITARY,
Nameserver,,'',,,SOLITARY,
Nameserver %d,,'',,,SOLITARY,
Nameserver Setup,,'',,,SOLITARY,
Nameserver settings,,'',,,SOLITARY,
Namespace,,'',,,SOLITARY,
Netmask,,'',,,SOLITARY,
Network,,'',,,SOLITARY,
Network Configuration...,,'',,,SOLITARY,
Network ID,,'',,,SOLITARY,
Network SSID,,'',,,SOLITARY,
Network Setup,,'',,,SOLITARY,
Network Wizard,,'',,,SOLITARY,
Network scan,,'',,,SOLITARY,
Network setup,,'',,,SOLITARY,
Network test,,'',,,SOLITARY,
Network test...,,'',,,SOLITARY,
Network test: ,,'',,,SOLITARY,
Network:,,'',,,SOLITARY,
NetworkWizard,,'',,,SOLITARY,
New,,'',,,SOLITARY,
New PIN,,'',,,SOLITARY,
New profile: ,,'',,,SOLITARY,
New version:,,'',,,SOLITARY,
Next,,'',,,SOLITARY,
No,,'',,,SOLITARY,
No (supported) DVDROM found!,,'',,,SOLITARY,
No Connection,,'',,,SOLITARY,
No HDD found or HDD not initialized!,,'',,,SOLITARY,
No Networks found,,'',,,SOLITARY,
No Timeshift found to save as recording!,,'',,,SOLITARY,
No backup needed,,'',,,SOLITARY,
No cable tuner found!,,'',,,SOLITARY,
No card inserted!,,'',,,SOLITARY,
No data on transponder!\n(Timeout reading PAT),,'',,,SOLITARY,
No description available.,,'',,,SOLITARY,
No details for this image file,,'',,,SOLITARY,
No displayable files on this medium found!,,'',,,SOLITARY,
"No event info found, recording indefinitely.",,'',,,SOLITARY,
No fast winding possible yet.. but you can use the number buttons to skip forward/backward!,,'',,,SOLITARY,
No free tuner!,,'',,,SOLITARY,
No httpport defined in oscam.conf. This value is required!,,'',,,SOLITARY,
No httppwd defined in oscam.conf,,'',,,SOLITARY,
No httpuser defined in oscam.conf,,'',,,SOLITARY,
No network connection available.,,'',,,SOLITARY,
No networks found,,'',,,SOLITARY,
No packages were upgraded yet. So you can check your network and try again.,,'',,,SOLITARY,
No picture on TV? Press EXIT and retry.,,'',,,SOLITARY,
No positioner capable frontend found.,,'',,,SOLITARY,
No sat tuner found!,,'',,,SOLITARY,
No satellite frontend found!!,,'',,,SOLITARY,
No tags are set on these movies.,,'',,,SOLITARY,
No to all,,'',,,SOLITARY,
No tuner is configured for use with a diseqc positioner!,,'',,,SOLITARY,
No tuner is enabled!\nPlease setup your tuner settings before you start a service scan.,,'',,,SOLITARY,
No valid service PIN found!\nDo you like to change the service PIN now?\nWhen you say 'No' here the service protection stay disabled!,,'',,,SOLITARY,
No valid setup PIN found!\nDo you like to change the setup PIN now?\nWhen you say 'No' here the setup protection stay disabled!,,'',,,SOLITARY,
No wireless networks found! Please refresh.,,'',,,SOLITARY,
No working local network adapter found.\nPlease verify that you have attached a network cable and your network is configured correctly.,,'',,,SOLITARY,
No working wireless network adapter found.\nPlease verify that you have attached a compatible WLAN device and your network is configured correctly.,,'',,,SOLITARY,
No working wireless network interface found.\n Please verify that you have attached a compatible WLAN device or enable your local network interface.,,'',,,SOLITARY,
"No, but restart from begin",,'',,,SOLITARY,
"No, do nothing.",,'',,,SOLITARY,
"No, just start my dreambox",,'',,,SOLITARY,
"No, never",,'',,,SOLITARY,
"No, not now",,'',,,SOLITARY,
"No, scan later manually",,'',,,SOLITARY,
"No, send them never",,'',,,SOLITARY,
NodeID,,'',,,SOLITARY,
NodeID: ,,'',,,SOLITARY,
None,,'',,,SOLITARY,
Nonlinear,,'',,,SOLITARY,
North,,'',,,SOLITARY,
"Not enough diskspace. Please free up some diskspace and try again. (%d MB required, %d MB available)",,'',,,SOLITARY,
Not enough free Diskspace!\n\nFilesize: %sMB\nFree Space: %sMB\nPath: %s,,'',,,SOLITARY,
Nothing,,'',,,SOLITARY,
Nothing to scan!\nPlease setup your tuner settings before you start a service scan.,,'',,,SOLITARY,
November,,'',,,SOLITARY,
Now Playing,,'',,,SOLITARY,
"Now, use the contrast setting to turn up the brightness of the background as much as possible, but make sure that you can still see the difference between the two brightest levels of shades.If you have done that, press OK.",,'',,,SOLITARY,
OK,,'',,,SOLITARY,
OK Button,,'',,,SOLITARY,
"OK, guide me through the upgrade process",,'',,,SOLITARY,
"OK, remove another extensions",,'',,,SOLITARY,
"OK, remove some extensions",,'',,,SOLITARY,
OSD Settings,,'',,,SOLITARY,
OSD visibility,,'',,,SOLITARY,
OScam Info,,'',,,SOLITARY,
October,,'',,,SOLITARY,
Off,,'',,,SOLITARY,
Ok,,'',,,SOLITARY,
On,,'',,,SOLITARY,
Once per day,,'',,,SOLITARY,
One,,'',,,SOLITARY,
Online version check every (hours) 0 = Disable,,'',,,SOLITARY,
OnlineVersionCheck,,'',,,SOLITARY,
Only Free scan,,'',,,SOLITARY,
Only extensions.,,'',,,SOLITARY,
Open Context Menu,,'',,,SOLITARY,
Open bouquet selection,,'',,,SOLITARY,
Open channel selection,,'',,,SOLITARY,
OpenVPN Setup,,'',,,SOLITARY,
OpenVpn Log,,'',,,SOLITARY,
OpenVpn Setup,,'',,,SOLITARY,
Optionally enter your name if you want to.,,'',,,SOLITARY,
Orbital Position,,'',,,SOLITARY,
Oscam Info - Configuration,,'',,,SOLITARY,
Oscam Info - Main Menu,,'',,,SOLITARY,
Other,,'',,,SOLITARY,
Overwrite configuration files ?,,'',,,SOLITARY,
Overwrite configuration files during software upgrade?,,'',,,SOLITARY,
PAL,,'',,,SOLITARY,
PIDs,,'',,,SOLITARY,
PTS Plugin Error: %s,,'',,,SOLITARY,
PTS-Plugin: Merging records failed!,,'',,,SOLITARY,
PTS-Plugin: Restarting Timeshift!,,'',,,SOLITARY,
Package list update,,'',,,SOLITARY,
Package removal failed.\n,,'',,,SOLITARY,
Package removed successfully.\n,,'',,,SOLITARY,
Packet management,,'',,,SOLITARY,
Packet manager,,'',,,SOLITARY,
Pan&Scan,,'',,,SOLITARY,
Parent Directory,,'',,,SOLITARY,
Parental control,,'',,,SOLITARY,
Parental control services Editor,,'',,,SOLITARY,
Parental control setup,,'',,,SOLITARY,
Parental control type,,'',,,SOLITARY,
Password,,'',,,SOLITARY,
Password (httpwd),,'',,,SOLITARY,
Password:,,'',,,SOLITARY,
Pause movie at end,,'',,,SOLITARY,
Peak load (max queued requests per workerthread),,'',,,SOLITARY,
Permanent Timeshift Enable,,'',,,SOLITARY,
Permanent Timeshift Max Events,,'',,,SOLITARY,
Permanent Timeshift Max Length,,'',,,SOLITARY,
Permanent Timeshift Start Delay,,'',,,SOLITARY,
Permanently delete all recordings in the trash can?,,'',,,SOLITARY,
Permanently remove all deleted items,,'',,,SOLITARY,
Phone number,,'',,,SOLITARY,
PiPSetup,,'',,,SOLITARY,
Picture In Graphics (close EPG),,'',,,SOLITARY,
PicturePlayer,,'',,,SOLITARY,
Pillarbox,,'',,,SOLITARY,
Pilot,,'',,,SOLITARY,
Pin code needed,,'',,,SOLITARY,
Play,,'',,,SOLITARY,
Play Audio-CD...,,'',,,SOLITARY,
Play DVD,,'',,,SOLITARY,
Play Music...,,'',,,SOLITARY,
Play audio in background,,'',,,SOLITARY,
Play recorded movies...,,'',,,SOLITARY,
Please Reboot,,'',,,SOLITARY,
Please Select Medium to be Scanned,,'',,,SOLITARY,
Please add titles to the compilation.,,'',,,SOLITARY,
"Please be aware, that anyone can disable the parental control, if you have not set a PIN.",,'',,,SOLITARY,
Please change recording endtime,,'',,,SOLITARY,
Please check your network settings!,,'',,,SOLITARY,
Please choose CCcam-Reader,,'',,,SOLITARY,
Please choose an extension...,,'',,,SOLITARY,
Please choose he package...,,'',,,SOLITARY,
Please choose reader,,'',,,SOLITARY,
Please choose the default services lists you want to install.,,'',,,SOLITARY,
Please configure or verify your Nameservers by filling out the required values.\nWhen you are ready press OK to continue.,,'',,,SOLITARY,
Please configure your internet connection by filling out the required values.\nWhen you are ready press OK to continue.,,'',,,SOLITARY,
Please do not change any values unless you know what you are doing!,,'',,,SOLITARY,
Please enter a name for the new bouquet,,'',,,SOLITARY,
Please enter a name for the new marker,,'',,,SOLITARY,
Please enter a new filename,,'',,,SOLITARY,
Please enter filename (empty = use current date),,'',,,SOLITARY,
Please enter name of the new directory,,'',,,SOLITARY,
Please enter the correct pin code,,'',,,SOLITARY,
Please enter the old PIN code,,'',,,SOLITARY,
Please enter your email address here:,,'',,,SOLITARY,
Please enter your name here (optional):,,'',,,SOLITARY,
Please follow the instructions on the TV,,'',,,SOLITARY,
Please note that the previously selected media could not be accessed and therefore the default directory is being used instead.,,'',,,SOLITARY,
Please press OK to continue.,,'',,,SOLITARY,
Please press OK!,,'',,,SOLITARY,
Please select a playlist to delete...,,'',,,SOLITARY,
Please select a playlist...,,'',,,SOLITARY,
Please select a subservice to record...,,'',,,SOLITARY,
Please select a subservice...,,'',,,SOLITARY,
Please select an NFI file and press green key to flash!,,'',,,SOLITARY,
Please select an extension to remove.,,'',,,SOLITARY,
Please select an option below.,,'',,,SOLITARY,
Please select medium to use as backup location,,'',,,SOLITARY,
Please select tag to filter...,,'',,,SOLITARY,
Please select the movie path...,,'',,,SOLITARY,
Please select the network interface that you want to use for your internet connection.\n\nPlease press OK to continue.,,'',,,SOLITARY,
Please select the wireless network that you want to connect to.\n\nPlease press OK to continue.,,'',,,SOLITARY,
Please set up tuner B,,'',,,SOLITARY,
Please set up tuner C,,'',,,SOLITARY,
Please set up tuner D,,'',,,SOLITARY,
Please use direction keys to move the PiP window.\nPress Bouquet +/- to resize the window.\nPress OK to go back to the TV mode or EXIT to cancel the moving.,,'',,,SOLITARY,
Please use the UP and DOWN keys to select your language. Afterwards press the OK button.,,'',,,SOLITARY,
Please wait for activation of your network configuration...,,'',,,SOLITARY,
Please wait while removing selected package...,,'',,,SOLITARY,
Please wait while scanning is in progress...,,'',,,SOLITARY,
Please wait while searching for removable packages...,,'',,,SOLITARY,
Please wait while we configure your network...,,'',,,SOLITARY,
Please wait while we prepare your network interfaces...,,'',,,SOLITARY,
Please wait while we test your network...,,'',,,SOLITARY,
Please wait while your network is restarting...,,'',,,SOLITARY,
Please wait...,,'',,,SOLITARY,
Please wait... Loading list...,,'',,,SOLITARY,
Plugin Browser,,'',,,SOLITARY,
Plugin browser,,'',,,SOLITARY,
Plugin manager activity information,,'',,,SOLITARY,
Plugin manager help,,'',,,SOLITARY,
Plugins,,'',,,SOLITARY,
Polarity,,'',,,SOLITARY,
Polarization,,'',,,SOLITARY,
Port A,,'',,,SOLITARY,
Port B,,'',,,SOLITARY,
Port C,,'',,,SOLITARY,
Port D,,'',,,SOLITARY,
Port:,,'',,,SOLITARY,
Position of finished Timers in Timerlist,,'',,,SOLITARY,
Positioner,,'',,,SOLITARY,
Positioner fine movement,,'',,,SOLITARY,
Positioner movement,,'',,,SOLITARY,
Positioner setup,,'',,,SOLITARY,
Positioner storage,,'',,,SOLITARY,
Power threshold in mA,,'',,,SOLITARY,
Predefined transponder,,'',,,SOLITARY,
Prefer AC3,,'',,,SOLITARY,
Prefer DVB-grafical subtitles,,'',,,SOLITARY,
Prefer audio stream stored by service,,'',,,SOLITARY,
Prefer hearing impaired subtitles,,'',,,SOLITARY,
Prefer subtitle stored by service,,'',,,SOLITARY,
Preferred tuner,,'',,,SOLITARY,
Prepare another USB stick for image flashing,,'',,,SOLITARY,
Preparing... Please wait,,'',,,SOLITARY,
Press '0' to toggle internal/external PiP.,,'',,,SOLITARY,
Press INFO on your remote control for additional information.,,'',,,SOLITARY,
Press MENU on your remote control for additional options.,,'',,,SOLITARY,
Press OK on your remote control to continue.,,'',,,SOLITARY,
Press OK to activate the selected skin.,,'',,,SOLITARY,
Press OK to activate the settings.,,'',,,SOLITARY,
Press OK to edit the settings.,,'',,,SOLITARY,
Press OK to get further details for %s,,'',,,SOLITARY,
Press OK to scan,,'',,,SOLITARY,
Press OK to select a Provider.,,'',,,SOLITARY,
Press OK to select/deselect a CAId.,,'',,,SOLITARY,
Press OK to start the scan,,'',,,SOLITARY,
Press OK to toggle the selection.,,'',,,SOLITARY,
Press yellow to set this interface as default interface.,,'',,,SOLITARY,
Prev,,'',,,SOLITARY,
Preview,,'',,,SOLITARY,
Preview menu,,'',,,SOLITARY,
Primary DNS,,'',,,SOLITARY,
Primetime hour,,'',,,SOLITARY,
Primetime minute,,'',,,SOLITARY,
Priority,,'',,,SOLITARY,
Process,,'',,,SOLITARY,
Profile: Local box,,'',,,SOLITARY,
Progress,,'',,,SOLITARY,
Progress Small,,'',,,SOLITARY,
Properties of current title,,'',,,SOLITARY,
Protect services,,'',,,SOLITARY,
Protect setup,,'',,,SOLITARY,
Protocol,,'',,,SOLITARY,
Provider,,'',,,SOLITARY,
Provider Name: ,,'',,,SOLITARY,
Provider to scan,,'',,,SOLITARY,
Provider: ,,'',,,SOLITARY,
Providers,,'',,,SOLITARY,
Providers:,,'',,,SOLITARY,
Providers: ,,'',,,SOLITARY,
Python frontend for /tmp/mmi.socket,,'',,,SOLITARY,
Quick,,'',,,SOLITARY,
QuickEPG mode,,'',,,SOLITARY,
Quickzap,,'',,,SOLITARY,
RC Menu,,'',,,SOLITARY,
RF output,,'',,,SOLITARY,
RGB,,'',,,SOLITARY,
Radio,,'',,,SOLITARY,
Ralink,,'',,,SOLITARY,
Random,,'',,,SOLITARY,
Read Userdata from oscam.conf,,'',,,SOLITARY,
Reader,,'',,,SOLITARY,
Reader Statistics,,'',,,SOLITARY,
Really close without saving settings?,,'',,,SOLITARY,
Really delete done timers?,,'',,,SOLITARY,
Really exit the subservices quickzap?,,'',,,SOLITARY,
Really reboot now?,,'',,,SOLITARY,
Really restart now?,,'',,,SOLITARY,
Really shutdown now?,,'',,,SOLITARY,
Reboot,,'',,,SOLITARY,
Rec,,'',,,SOLITARY,
Reception Settings,,'',,,SOLITARY,
Record,,'',,,SOLITARY,
Record Settings,,'',,,SOLITARY,
Record started! Stopping timeshift now ...,,'',,,SOLITARY,
Record time limited due to conflicting timer %s,,'',,,SOLITARY,
Recorded files...,,'',,,SOLITARY,
Recording,,'',,,SOLITARY,
Recording Paths,,'',,,SOLITARY,
Recording data sync size,,'',,,SOLITARY,
Recording demux buffer size,,'',,,SOLITARY,
Recording in progress,,'',,,SOLITARY,
Recording(s) are in progress or coming up in few seconds!,,'',,,SOLITARY,
Recordings,,'',,,SOLITARY,
Recordings always have priority,,'',,,SOLITARY,
Reenter new PIN,,'',,,SOLITARY,
Refresh Rate,,'',,,SOLITARY,
Refresh rate selection.,,'',,,SOLITARY,
Release,,'',,,SOLITARY,
Reload,,'',,,SOLITARY,
Reload Black-/Whitelists,,'',,,SOLITARY,
Reloading bouquets and services...,,'',,,SOLITARY,
Remember service PIN,,'',,,SOLITARY,
Remember service PIN cancel,,'',,,SOLITARY,
Remember these settings for each folder,,'',,,SOLITARY,
Remote box,,'',,,SOLITARY,
Remove,,'',,,SOLITARY,
Remove Bookmark,,'',,,SOLITARY,
Remove Plugins,,'',,,SOLITARY,
Remove a mark,,'',,,SOLITARY,
Remove currently selected title,,'',,,SOLITARY,
Remove failed.,,'',,,SOLITARY,
Remove finished.,,'',,,SOLITARY,
Remove items from trash after (days),,'',,,SOLITARY,
Remove plugins,,'',,,SOLITARY,
Remove timer,,'',,,SOLITARY,
Remove title,,'',,,SOLITARY,
Removed successfully.,,'',,,SOLITARY,
Removing,,'',,,SOLITARY,
Removing directory %s failed. (Maybe not empty.),,'',,,SOLITARY,
Rename,,'',,,SOLITARY,
Rename crashlogs,,'',,,SOLITARY,
Rename failed!,,'',,,SOLITARY,
Rename to:,,'',,,SOLITARY,
