msgid,openatv,openhdf,openpli,openvix,STATUS,REASON
%s is no longer used. Should it be deleted?,% s không còn được sử dụng. Có nên xóa nó không?,,%s không còn được sử dụng. Có nên xóa nó không?,,MISMATCH (SOME),whitespace
%s%% Autoinstalling %s,,,%s%% Tự động cài đặt %s,,SOLITARY,
%s%d min,% s%d phút,,%s%d phút,,MISMATCH (SOME),whitespace
%s/%s: %s,'',,%s/%s: %s,,INCOMPLETE (SOME),
%s:%s,,,%s:%s,,SOLITARY,
(VU+ type),,,(VU + loại),,SOLITARY,
(ZAP as PiP),,,(ZAP là PiP),,SOLITARY,
(ZAP),,,(ZAP),,SOLITARY,
(activated +%d min),,,(kích hoạt +%d phút),,SOLITARY,
(empty),(trống),,(trống),,CONSISTENT (SOME),
(not activated),,,(chưa kích hoạt),,SOLITARY,
(show optional DVD audio menu),(hiển thị menu âm thanh DVD tùy chọn),,(hiển thị menu âm thanh DVD tùy chọn),,CONSISTENT (SOME),
(unknown),,,(không xác định),,SOLITARY,
* Only available if more than one interface is active.,* Chỉ khả dụng nếu có nhiều giao diện được kích hoạt.,,* Chỉ khả dụng nếu có nhiều giao diện được kích hoạt.,,CONSISTENT (SOME),
-NO SERVICE\n,-KHÔNG DỊCH VỤ\n,,-KHÔNG DỊCH VỤ\n,,CONSISTENT (SOME),
-SERVICE ERROR:%d\n,-DỊCH VỤ KHÔNG TỒN TẠI:%d\n,,-DỊCH VỤ KHÔNG CÓ: %d\n,,MISMATCH (SOME),
/s,'',,/s,,INCOMPLETE (SOME),
0,'',,0,,INCOMPLETE (SOME),
1,'',,1,,INCOMPLETE (SOME),
1.0,'',,1.0,,INCOMPLETE (SOME),
1.1,'',,1.1,,INCOMPLETE (SOME),
1.2,'',,1.2,,INCOMPLETE (SOME),
10 MB/s,'',,10 MB/s,,INCOMPLETE (SOME),
100 MB/s,'',,100 MB/s,,INCOMPLETE (SOME),
10bit,'',,10bit,,INCOMPLETE (SOME),
12V output,Đầu ra 12V,,Đầu ra 12V,,CONSISTENT (SOME),
12bit,'',,12bit,,INCOMPLETE (SOME),
13 V,'',,13 V,,INCOMPLETE (SOME),
16:10,'',,16:10,,INCOMPLETE (SOME),
16:10 Letterbox,Hộp thư 16:10,,Hộp thư 16:10,,CONSISTENT (SOME),
16:10 PanScan,16:10 Pan Quét,,16:10 Pan Quét,,CONSISTENT (SOME),
16:9,'',,16:9,,INCOMPLETE (SOME),
16:9 Letterbox,Hộp thư 16: 9,,Hộp thư 16: 9,,CONSISTENT (SOME),
16:9 always,16: 9 luôn,,16: 9 luôn,,CONSISTENT (SOME),
16K,,,'',,SOLITARY,
18 V,'',,18 V,,INCOMPLETE (SOME),
2,'',,2,,INCOMPLETE (SOME),
20 MB/s,'',,20 MB/s,,INCOMPLETE (SOME),
23.976,'',,23.976,,INCOMPLETE (SOME),
24,'',,24,,INCOMPLETE (SOME),
25,'',,25,,INCOMPLETE (SOME),
29.97,'',,29.97,,INCOMPLETE (SOME),
3,'',,3,,INCOMPLETE (SOME),
30,'',,30,,INCOMPLETE (SOME),
3D surround,,,Vòm 3D,,SOLITARY,
3D surround softlimiter,,,3D giới hạn mềm bao quanh,,SOLITARY,
3D surround speaker position,,,Vị trí loa vòm 3D,,SOLITARY,
3d mode,Chế độ 3d,,Chế độ 3d,,CONSISTENT (SOME),
4,'',,4,,INCOMPLETE (SOME),
420,'',,420,,INCOMPLETE (SOME),
422,'',,422,,INCOMPLETE (SOME),
444,'',,444,,INCOMPLETE (SOME),
4:3,'',,4:3,,INCOMPLETE (SOME),
4:3 Letterbox,Hộp thư 4: 3,,Hộp thư 4: 3,,CONSISTENT (SOME),
4:3 PanScan,Quét 4: 3 Pan,,Quét 4: 3 Pan,,CONSISTENT (SOME),
5,'',,5,,INCOMPLETE (SOME),
50 MB/s,'',,50 MB/s,,INCOMPLETE (SOME),
6,'',,6,,INCOMPLETE (SOME),
7,'',,7,,INCOMPLETE (SOME),
8,'',,8,,INCOMPLETE (SOME),
8bit,'',,8bit,,INCOMPLETE (SOME),
9,'',,9,,INCOMPLETE (SOME),
: 0000 - default (disabled),,,: 0000 - mặc định (bị tắt),,SOLITARY,
<Current movielist location>,<Vị trí di chuyển hiện tại>,,<Vị trí di chuyển hiện tại>,,CONSISTENT (SOME),
<Default movie location>,<Vị trí phim mặc định>,,<Vị trí phim mặc định>,,CONSISTENT (SOME),
<Last timer location>,<Vị trí hẹn giờ cuối>,,<Vị trí hẹn giờ cuối>,,CONSISTENT (SOME),
<unknown>,<không rõ>,,<không rõ>,,CONSISTENT (SOME),
=NO STREAM\n,= KHÔNG CÓ ĐƯỜNG\n,,= KHÔNG TRỰC TIẾP\n,,MISMATCH (SOME),
??,'',,??,,INCOMPLETE (SOME),
A,'',,A,,INCOMPLETE (SOME),
A configuration file (%s) has been modified since it was installed.\nDo you want to keep your modifications?,Một tệp cấu hình (%s) đã được sửa đổi kể từ khi được cài đặt.\nBạn có muốn giữ sửa đổi của bạn?,,Một tệp cấu hình (%s) đã được sửa đổi kể từ khi được cài đặt.\nBạn có muốn giữ sửa đổi của bạn?,,CONSISTENT (SOME),
A configuration file (%s) was modified since Installation.\nDo you want to keep your version?,Một tệp cấu hình (%s) đã được sửa đổi kể từ khi cài đặt.\nBạn có muốn giữ phiên bản của bạn?,,Một tệp cấu hình (%s) đã được sửa đổi kể từ khi cài đặt.\nBạn có muốn giữ phiên bản của bạn?,,CONSISTENT (SOME),
A file from media is in use!,,,Một tập tin từ phương tiện truyền thông đang được sử dụng!,,SOLITARY,
A finished record timer wants to set your\nreceiver to standby. Do that now?,,,Một bộ đếm thời gian hoàn thành muốn thiết lập của bạn\nmáy thu để chờ. Làm điều đó bây giờ?,,SOLITARY,
A finished record timer wants to shut down\nyour receiver. Shutdown now?,,,Một bộ đếm thời gian hoàn thành muốn tắt\nngười nhận của bạn. Tắt máy bây giờ?,,SOLITARY,
A graphical EPG for all services of a specific bouquet,,,EPG đồ họa cho tất cả các dịch vụ của một bó hoa cụ thể,,SOLITARY,
A record has been started:\n%s,,,Một kỷ lục đã được bắt đầu:\n%s,,SOLITARY,
A recording is currently running on the selected tuner. Please select a different tuner or stop the recording and try again.,,,Một bản ghi hiện đang chạy trên bộ chỉnh đã chọn. Vui lòng chọn một bộ chỉnh khác hoặc dừng ghi và thử lại.,,SOLITARY,
A recording is currently running.\nWhat do you want to do?,Một bản ghi hiện đang chạy.\nBạn muốn làm gì?,,Một bản ghi hiện đang chạy.\nBạn muốn làm gì?,,CONSISTENT (SOME),
A recording is currently running. Please stop the recording before trying to scan.,Một bản ghi hiện đang chạy. Hãy dừng ghi âm trước khi thử quét.,,Một bản ghi hiện đang chạy. Hãy dừng ghi âm trước khi thử quét.,,CONSISTENT (SOME),
A recording is currently running. Please stop the recording before trying to start a testing DiSEqC.,,,Một bản ghi hiện đang chạy. Vui lòng dừng ghi âm trước khi thử bắt đầu thử nghiệm DiSEqC.,,SOLITARY,
A required tool (%s) was not found.,Không tìm thấy công cụ cần thiết (%s).,,Không tìm thấy công cụ cần thiết (%s).,,CONSISTENT (SOME),
A search for available updates is currently in progress.,Một tìm kiếm cho các bản cập nhật có sẵn hiện đang được tiến hành.,,Một tìm kiếm cho các bản cập nhật có sẵn hiện đang được tiến hành.,,CONSISTENT (SOME),
A second configured interface has been found.\n\nDo you want to disable the second network interface?,Một giao diện được cấu hình thứ hai đã được tìm thấy.\n\nBạn có muốn tắt giao diện mạng thứ hai không?,,Một giao diện được cấu hình thứ hai đã được tìm thấy.\n\nBạn có muốn tắt giao diện mạng thứ hai không?,,CONSISTENT (SOME),
A sleep timer wants to set your\nreceiver to standby. Do that now?,,,Một bộ đếm thời gian ngủ muốn thiết lập của bạn\nmáy thu để chờ. Làm điều đó bây giờ?,,SOLITARY,
A sleep timer wants to shut down\nyour receiver. Shutdown now?,,,Hẹn giờ ngủ muốn tắt\nngười nhận của bạn. Tắt máy bây giờ?,,SOLITARY,
A small overview of the available icon states and actions.,Một tổng quan nhỏ về các trạng thái và hành động biểu tượng có sẵn.,,Một tổng quan nhỏ về các trạng thái và hành động biểu tượng có sẵn.,,CONSISTENT (SOME),
A timer failed to record!\nDisable TV and try again?\n,Một bộ đếm thời gian không thể ghi lại!\nVô hiệu hóa TV và thử lại?\n,,Một bộ đếm thời gian không thể ghi lại!\nVô hiệu hóa TV và thử lại?\n,,CONSISTENT (SOME),
A/V settings,,,Cài đặt A / V,,SOLITARY,
AAC downmix,AAC kết hợp,,AAC kết hợp,,CONSISTENT (SOME),
AC3 downmix,AC3 kết hợp,,AC3 kết hợp,,CONSISTENT (SOME),
ACQUIRING TSID/ONID,,,THU NHẬP TSID / ONID,,SOLITARY,
AGC:,,,AGC:,,SOLITARY,
ASS File,,,Tập tin ASS,,SOLITARY,
ASS file,,,Tập tin ASS,,SOLITARY,
ATSC,'',,ATSC,,INCOMPLETE (SOME),
ATSC provider,Nhà cung cấp ATSC,,Nhà cung cấp ATSC,,CONSISTENT (SOME),
Abort,Thông tin phần mền,,Thông tin phần mền,,CONSISTENT (SOME),
Abort alternatives edit,,,Hủy bỏ thay thế chỉnh sửa,,SOLITARY,
Abort bouquet edit,,,Hủy bỏ gói kênh,,SOLITARY,
Abort favourites edit,,,Hủy bỏ yêu thích chỉnh sửa,,SOLITARY,
About,Thông tin phần mền,,Thông tin phần mền,,CONSISTENT (SOME),
Accesspoint:,Điểm truy cập:,,Điểm truy cập:,,CONSISTENT (SOME),
Activate HbbTV (Redbutton),Kích hoạt HbbTV (Nút màu đỏ),,Kích hoạt HbbTV (Nút màu đỏ),,CONSISTENT (SOME),
Activate Picture in Picture,Kích hoạt hình ảnh trong hình ảnh,,Kích hoạt hình ảnh trong hình ảnh,,CONSISTENT (SOME),
Activate current configuration,Kích hoạt cấu hình hiện tại,,Kích hoạt cấu hình hiện tại,,CONSISTENT (SOME),
Activate network settings,Kích hoạt cài đặt mạng,,Kích hoạt cài đặt mạng,,CONSISTENT (SOME),
Activate the configured network settings.,Kích hoạt cài đặt mạng được cấu hình.,,Kích hoạt cài đặt mạng được cấu hình.,,CONSISTENT (SOME),
Activate timeshift End,Kích hoạt kết thúc timeshift,,Kích hoạt kết thúc timeshift,,CONSISTENT (SOME),
Activate timeshift end and pause,Kích hoạt kết thúc timeshift và tạm dừng,,Kích hoạt kết thúc timeshift và tạm dừng,,CONSISTENT (SOME),
Adapter settings,Cài đặt bộ điều hợp,,Cài đặt bộ điều hợp,,CONSISTENT (SOME),
Add,Thêm vào,,Thêm vào,,CONSISTENT (SOME),
Add a mark,Thêm một dấu,,Thêm một dấu,,CONSISTENT (SOME),
Add a nameserver entry,Thêm một mục nhập máy chủ tên,,Thêm một mục nhập máy chủ tên,,CONSISTENT (SOME),
Add a new title,Thêm một tiêu đề mới,,Thêm một tiêu đề mới,,CONSISTENT (SOME),
Add alternatives,,,Thêm lựa chọn thay thế,,SOLITARY,
Add bookmark,Thêm dấu trang,,Thêm dấu trang,,CONSISTENT (SOME),
Add bouquet,,,Thêm gói kênh,,SOLITARY,
Add bouquet to parental protection,,,Thêm gói kênh để bảo vệ cha mẹ,,SOLITARY,
Add directory to playlist,Thêm thư mục vào danh sách phát,,Thêm thư mục vào danh sách phát,,CONSISTENT (SOME),
Add file to playlist,Thêm tập tin vào danh sách phát,,Thêm tập tin vào danh sách phát,,CONSISTENT (SOME),
Add files to playlist,Thêm tệp vào danh sách phát,,Thêm tệp vào danh sách phát,,CONSISTENT (SOME),
Add marker,,,Thêm điểm đánh dấu,,SOLITARY,
Add provider,Thêm nhà cung cấp,,Thêm nhà cung cấp,,CONSISTENT (SOME),
Add recording (enter recording duration),Thêm ghi âm (nhập thời lượng ghi),,Thêm ghi âm (nhập thời lượng ghi),,CONSISTENT (SOME),
Add recording (enter recording endtime),Thêm ghi âm (nhập thời gian kết thúc ghi âm),,Thêm ghi âm (nhập thời gian kết thúc ghi âm),,CONSISTENT (SOME),
Add recording (indefinitely),Thêm ghi âm (vô thời hạn),,Thêm ghi âm (vô thời hạn),,CONSISTENT (SOME),
Add recording (stop after current event),Thêm ghi âm (dừng sau sự kiện hiện tại),,Thêm ghi âm (dừng sau sự kiện hiện tại),,CONSISTENT (SOME),
Add service,Thêm dịch vụ,,Thêm dịch vụ,,CONSISTENT (SOME),
Add service to bouquet,,,Thêm dịch vụ vào gói kênh,,SOLITARY,
Add service to favourites,,,Thêm dịch vụ vào mục yêu thích,,SOLITARY,
Add services to this bouquet?,,,Thêm dịch vụ vào gói kênh?,,SOLITARY,
Add timer,Thêm bộ đếm thời gian,,Thêm bộ đếm thời gian,,CONSISTENT (SOME),
Add title,Thêm tiêu đề,,Thêm tiêu đề,,CONSISTENT (SOME),
Add to bouquet,,,Thêm vào gói kênh,,SOLITARY,
Add to favourites,,,Thêm vào mục ưa thích,,SOLITARY,
Add to parental protection,,,Thêm vào sự bảo vệ của cha mẹ,,SOLITARY,
Add/remove change timer for current event,Thêm / xóa bộ đếm thời gian thay đổi cho sự kiện hiện tại,,Thêm / xóa bộ đếm thời gian thay đổi cho sự kiện hiện tại,,CONSISTENT (SOME),
Additional motor options allow you to enter details from your motor's spec sheet so enigma can work out how long it will take to move the dish from one satellite to another satellite.,Tùy chọn động cơ bổ sung cho phép bạn nhập chi tiết từ bảng thông số kỹ thuật của động cơ để enigma có thể biết được sẽ mất bao lâu để di chuyển món ăn từ vệ tinh này sang vệ tinh khác.,,Tùy chọn động cơ bổ sung cho phép bạn nhập chi tiết từ bảng thông số kỹ thuật của động cơ để enigma có thể biết được sẽ mất bao lâu để di chuyển món ăn từ vệ tinh này sang vệ tinh khác.,,CONSISTENT (SOME),
Additional motor options allow you to enter details from your motor's spec sheet so enigma can work out how long it will take to move to another satellite.,Các tùy chọn động cơ bổ sung cho phép bạn nhập thông tin chi tiết từ bảng thông số kỹ thuật của động cơ để enigma có thể biết được sẽ mất bao lâu để di chuyển đến vệ tinh khác.,,Các tùy chọn động cơ bổ sung cho phép bạn nhập thông tin chi tiết từ bảng thông số kỹ thuật của động cơ để enigma có thể biết được sẽ mất bao lâu để di chuyển đến vệ tinh khác.,,CONSISTENT (SOME),
Adjust 3D settings,Điều chỉnh cài đặt 3D,,Điều chỉnh cài đặt 3D,,CONSISTENT (SOME),
"Adjust the color settings so that all the color shades are distinguishable, but appear as saturated as possible. If you are happy with the result, press OK to close the video fine-tuning, or use the number keys to select other test screens.","Điều chỉnh cài đặt màu sao cho tất cả các sắc thái màu có thể phân biệt được, nhưng xuất hiện càng bão hòa càng tốt. Nếu bạn hài lòng với kết quả này, nhấn OK để đóng tinh chỉnh video hoặc sử dụng các phím số để chọn các màn hình kiểm tra khác.",,"Điều chỉnh cài đặt màu sao cho tất cả các sắc thái màu có thể phân biệt được, nhưng xuất hiện càng bão hòa càng tốt. Nếu bạn hài lòng với kết quả này, nhấn OK để đóng tinh chỉnh video hoặc sử dụng các phím số để chọn các màn hình kiểm tra khác.",,CONSISTENT (SOME),
Advanced,Nâng cao,,Nâng cao,,CONSISTENT (SOME),
Advanced options,Tùy chọn nâng cao,,Tùy chọn nâng cao,,CONSISTENT (SOME),
Advanced options and settings.,,,Tùy chọn và cài đặt nâng cao.,,SOLITARY,
Advanced restore,Khôi phục nâng cao,,Khôi phục nâng cao,,CONSISTENT (SOME),
Advanced software,Phần mềm nâng cao,,Phần mềm nâng cao,,CONSISTENT (SOME),
Advanced software plugin,Plugin phần mềm nâng cao,,Plugin phần mềm nâng cao,,CONSISTENT (SOME),
Advanced video enhancement setup,Thiết lập nâng cao video nâng cao,,Thiết lập nâng cao video nâng cao,,CONSISTENT (SOME),
Advanced video setup,,,Thiết lập video nâng cao,,SOLITARY,
Afghanistan,'',,Afghanistan,,INCOMPLETE (SOME),
After event,Sau sự kiện,,Sau sự kiện,,CONSISTENT (SOME),
Aland Islands,Quần đảo Aland,,Quần đảo Aland,,CONSISTENT (SOME),
Albania,'',,Albania,,INCOMPLETE (SOME),
Album,Tập ảnh,,Tập ảnh,,CONSISTENT (SOME),
Algeria,An gê ri,,An gê ri,,CONSISTENT (SOME),
Alignment of events,Sắp xếp các sự kiện,,Sắp xếp các sự kiện,,CONSISTENT (SOME),
Alignment of service names,Sắp xếp tên dịch vụ,,Sắp xếp tên dịch vụ,,CONSISTENT (SOME),
All,Mọi lứa tuổi,,Mọi lứa tuổi,,CONSISTENT (SOME),
All ages,Mọi lứa tuổi,,Mọi lứa tuổi,,CONSISTENT (SOME),
All frequency,,,Tất cả tần số,,SOLITARY,
All satellites 1 (USALS),Tất cả các vệ tinh 1 (USALS),,Tất cả các vệ tinh 1 (USALS),,CONSISTENT (SOME),
All satellites 2 (USALS),Tất cả các vệ tinh 2 (USALS),,Tất cả các vệ tinh 2 (USALS),,CONSISTENT (SOME),
All satellites 3 (USALS),Tất cả các vệ tinh 3 (USALS),,Tất cả các vệ tinh 3 (USALS),,CONSISTENT (SOME),
All satellites 4 (USALS),Tất cả các vệ tinh 4 (USALS),,Tất cả các vệ tinh 4 (USALS),,CONSISTENT (SOME),
All services provider,Tất cả các nhà cung cấp dịch vụ,,Tất cả các nhà cung cấp dịch vụ,,CONSISTENT (SOME),
All slots,,,Tất cả các khe,,SOLITARY,
Allocate,Chỉ định,,Chỉ định,,CONSISTENT (SOME),
Allocate a number to the physical LNB you are configuring. You will be able to select this LNB again for other satellites (e.g. motorised dishes) to save setting up the same LNB multiple times.,Phân bổ một số cho LNB vật lý mà bạn đang cấu hình. Bạn sẽ có thể chọn lại LNB này cho các vệ tinh khác (ví dụ: các món ăn có động cơ) để lưu thiết lập cùng một LNB nhiều lần.,,Phân bổ một số cho LNB vật lý mà bạn đang cấu hình. Bạn sẽ có thể chọn lại LNB này cho các vệ tinh khác (ví dụ: các món ăn có động cơ) để lưu thiết lập cùng một LNB nhiều lần.,,CONSISTENT (SOME),
Allocate unused memory index,Phân bổ chỉ số bộ nhớ không sử dụng,,Phân bổ chỉ số bộ nhớ không sử dụng,,CONSISTENT (SOME),
Allow 10bit,Cho phép 10 bit,,Cho phép 10 bit,,CONSISTENT (SOME),
Allow 12bit,Cho phép 12 bit,,Cho phép 12 bit,,CONSISTENT (SOME),
Allow quit movieplayer with exit,Cho phép thoát khỏi trình phát phim với lối ra,,Cho phép thoát khỏi trình phát phim với lối ra,,CONSISTENT (SOME),
Allow quitting movieplayer with exit,,,Cho phép thoát khỏi trình phát phim với lối ra,,SOLITARY,
Allow subtitle language to equal audio language,Cho phép ngôn ngữ phụ đề thành ngôn ngữ âm thanh bằng nhau,,Cho phép ngôn ngữ phụ đề thành ngôn ngữ âm thanh bằng nhau,,CONSISTENT (SOME),
Allow subtitles for hearing impaired,Cho phép phụ đề cho người khiếm thính,,Cho phép phụ đề cho người khiếm thính,,CONSISTENT (SOME),
Allow unsupported modes,Cho phép các chế độ không được hỗ trợ,,Cho phép các chế độ không được hỗ trợ,,CONSISTENT (SOME),
Alpha,'',,Alpha,,INCOMPLETE (SOME),
Also import at reboot/restart enigma2,,,Đồng thời nhập vào lúc khởi động lại / khởi động lại enigma2,,SOLITARY,
Also import from the extension menu,,,Cũng nhập từ menu mở rộng,,SOLITARY,
Also import when box is leaving standby,,,Cũng nhập khi hộp rời khỏi chế độ chờ,,SOLITARY,
Also on standby,Ngoài ra ở chế độ chờ,,Ngoài ra ở chế độ chờ,,CONSISTENT (SOME),
Alternative,Thay thế,,Thay thế,,CONSISTENT (SOME),
Alternative 1,Phương án 1,,Phương án 1,,CONSISTENT (SOME),
Alternative 2,Phương án 2,,Phương án 2,,CONSISTENT (SOME),
Alternative URL for images listed on FlashImage,,,URL thay thế cho hình ảnh được liệt kê trên FlashImage,,SOLITARY,
Alternative URLs for DVB-T/C or ATSC,,,URL thay thế cho DVB-T / C hoặc ATSC,,SOLITARY,
Alternative numbering mode,Chế độ đánh số thay thế,,Chế độ đánh số thay thế,,CONSISTENT (SOME),
Alternative services tuner priority,Ưu tiên dịch vụ thay thế tuner,,Ưu tiên dịch vụ thay thế tuner,,CONSISTENT (SOME),
Always ask,Luôn luôn hỏi,,Luôn luôn hỏi,,CONSISTENT (SOME),
Always hide infobar,Luôn ẩn infobar,,Luôn ẩn infobar,,CONSISTENT (SOME),
Always include ECM in recordings,Luôn bao gồm ECM trong bản ghi,,Luôn bao gồm ECM trong bản ghi,,CONSISTENT (SOME),
"Always include ECM messages in recordings. This overrides the individual timer settings globally. It allows recordings to be always decrypted afterwards (sometimes called offline decoding), if supported by your receiver. Default: off.","Luôn bao gồm các tin nhắn ECM trong bản ghi âm. Điều này ghi đè cài đặt hẹn giờ riêng trên toàn cầu. Nó cho phép các bản ghi luôn được giải mã sau đó (đôi khi được gọi là giải mã ngoại tuyến), nếu được người nhận của bạn hỗ trợ. Mặc định: tắt.",,"Luôn bao gồm các tin nhắn ECM trong bản ghi âm. Điều này ghi đè cài đặt hẹn giờ riêng trên toàn cầu. Nó cho phép các bản ghi luôn được giải mã sau đó (đôi khi được gọi là giải mã ngoại tuyến), nếu được người nhận của bạn hỗ trợ. Mặc định: tắt.",,CONSISTENT (SOME),
American Samoa,'',,American Samoa,,INCOMPLETE (SOME),
An empty filename is illegal.,Một tên tệp trống là bất hợp pháp.,,Một tên tệp trống là bất hợp pháp.,,CONSISTENT (SOME),
An error occurred - Please try again later,,,"Một lỗi xảy ra, xin vui lòng thử lại sau",,SOLITARY,
An error occurred while downloading the packetlist. Please try again.,Đã xảy ra lỗi trong khi tải xuống danh sách gói. Vui lòng thử lại.,,Đã xảy ra lỗi trong khi tải xuống danh sách gói. Vui lòng thử lại.,,CONSISTENT (SOME),
An unknown error occurred!,Một lỗi không xác định đã xảy ra!,,Một lỗi không xác định đã xảy ra!,,CONSISTENT (SOME),
And will put your receiver in standby over ,,,Và sẽ đặt máy thu của bạn ở chế độ chờ ,,SOLITARY,
Andorra,'',,Andorra,,INCOMPLETE (SOME),
Angola,'',,Angola,,INCOMPLETE (SOME),
Anguilla,'',,Anguilla,,INCOMPLETE (SOME),
Antarctica,Nam Cực,,Nam Cực,,CONSISTENT (SOME),
Antigua and Barbuda,Antigua và Barbuda,,Antigua và Barbuda,,CONSISTENT (SOME),
Any activity,Bất kỳ hoạt động,,Bất kỳ hoạt động,,CONSISTENT (SOME),
Arabic,Tiếng Ả Rập,,Tiếng Ả Rập,,CONSISTENT (SOME),
Are you sure to purge all deleted user bouquets?,,,Bạn có chắc chắn để xóa tất cả các userbouquets đã xóa?,,SOLITARY,
Are you sure to reboot to,,,Bạn có chắc để khởi động lại,,SOLITARY,
Are you sure to remove all %d.%d%s%s services?,Bạn có chắc chắn xóa tất cả các dịch vụ %d. %d%s %s không?,,Bạn có chắc chắn xóa tất cả các dịch vụ %d. %d%s %s không?,,CONSISTENT (SOME),
Are you sure to remove all cable services?,Bạn có chắc chắn để loại bỏ tất cả các dịch vụ cáp?,,Bạn có chắc chắn để loại bỏ tất cả các dịch vụ cáp?,,CONSISTENT (SOME),
