msgid,openatv,openhdf,openpli,openvix,STATUS,REASON
720p 24Hz,'',720p 24Hz,,720p 24Hz,INCOMPLETE (SOME),
<Current movielist location>,<Gjeldende filmliste plassering>,<Gjeldende filmliste plassering>,,<Gjeldende filmliste plassering>,CONSISTENT (SOME),
<Default movie location>,<Standard Film plassering>,<Standard Film plassering>,,<Standard Film plassering>,CONSISTENT (SOME),
<Last timer location>,<Siste timer plassering>,<Siste timer plassering>,,<Siste timer plassering>,CONSISTENT (SOME),
<unknown>,<ukjent>,<ukjent>,,<ukjent>,CONSISTENT (SOME),
??,'',??,,??,INCOMPLETE (SOME),
A,'',A,,A,INCOMPLETE (SOME),
"A background update check is in progress, please wait a few minutes and try again.","En bakgrunnsoppdatering pågår, vennligst vent et par minutter og prøv igjen.","En bakgrunnsoppdatering pågår, vennligst vent et par minutter og prøv igjen.",,"En bakgrunnsoppdatering pågår, vennligst vent et par minutter og prøv igjen.",CONSISTENT (SOME),
A configuration file (%s) has been modified since it was installed.\nDo you want to keep your modifications?,En konfigurasjonsfil (%s) har blitt endret siden den ble installert.\nØnsker du å beholde dine endringer?,En konfigurasjonsfil (%s) har blitt endret siden den ble installert.\nØnsker du å beholde dine endringer?,,En konfigurasjonsfil (%s) har blitt endret siden den ble installert.\nØnsker du å beholde dine endringer?,CONSISTENT (SOME),
A configuration file (%s) was modified since Installation.\nDo you want to keep your version?,En konfigurasjonsfil (%s) har blitt modifisert siden installasjonen.\nVil du bruke din versjon ?,En konfigurasjonsfil (%s) har blitt modifisert siden installasjonen.\nVil du bruke din versjon ?,,En konfigurasjonsfil (%s) har blitt modifisert siden installasjonen.\nVil du bruke din versjon ?,CONSISTENT (SOME),
A finished power timer wants to shut down\nyour %s %s. Shutdown now?,,Et avluttet timer ønsker å slå av\ndin %s %s. Skal den slås av nå ?,,,SOLITARY,
A finished powertimer wants to reboot your %s %s.\nDo that now?,Et avluttet powertimer ønsker å restart din %s %s.\nSkal det gjøres nå ?,Et avluttet powertimer ønsker å restart din %s %s.\nSkal det gjøres nå ?,,Et avluttet powertimer ønsker å restart din %s %s.\nSkal det gjøres nå ?,CONSISTENT (SOME),
A finished powertimer wants to restart the user interface.\nDo that now?,Et avluttet powertimer ønsker å restart brukergrensesnittet.\nSkal det gjøres nå ?,Et avluttet powertimer ønsker å restart brukergrensesnittet.\nSkal det gjøres nå ?,,Et avluttet powertimer ønsker å restart brukergrensesnittet.\nSkal det gjøres nå ?,CONSISTENT (SOME),
A finished powertimer wants to set your\n%s %s to standby. Do that now?,Et avluttet powertimer ønsker å sett din\n%s %s i standby. Skal det gjøres nå ?,Et avluttet powertimer ønsker å sett din\n%s %s i standby. Skal det gjøres nå ?,,Et avluttet powertimer ønsker å sett din\n%s %s i standby. Skal det gjøres nå ?,CONSISTENT (SOME),
A finished powertimer wants to shutdown your %s %s.\nDo that now?,Et avluttet powertimer ønsker å slå av din %s %s.\nSkal den slås av nå ?,Et avluttet powertimer ønsker å slå av din %s %s.\nSkal den slås av nå ?,,Et avluttet powertimer ønsker å slå av din %s %s.\nSkal den slås av nå ?,CONSISTENT (SOME),
A finished record timer wants to set your\n%s %s to standby. Do that now?,En avluttet timer ønsker å sette din\n%s %s i dvalemodus. Skal det gjøres nå ?,En avluttet timer ønsker å sette din\n%s %s i dvalemodus. Skal det gjøres nå ?,,En avluttet timer ønsker å sette din\n%s %s i dvalemodus. Skal det gjøres nå ?,CONSISTENT (SOME),
A finished record timer wants to shut down\nyour %s %s. Shutdown now?,Et avluttet timer ønsker å slå av\ndin %s %s. Skal den slås av nå ?,Et avluttet timer ønsker å slå av\ndin %s %s. Skal den slås av nå ?,,Et avluttet timer ønsker å slå av\ndin %s %s. Skal den slås av nå ?,CONSISTENT (SOME),
A recording has been started:\n%s,Et opptak har startet:\n%s,Et opptak har startet:\n%s,,Et opptak har startet:\n%s,CONSISTENT (SOME),
A recording is currently running.\nWhat do you want to do?,En innspilning kjører fortsatt.\nHva vil du gjøre?,En innspilning kjører fortsatt.\nHva vil du gjøre?,,,CONSISTENT (SOME),
A recording is currently running. Please stop the recording before trying to configure the positioner.,En innspilling kjører fortsatt. Vennligst stopp innspillingen før du prøver å konfigurere motoren.,En innspilling kjører fortsatt. Vennligst stopp innspillingen før du prøver å konfigurere motoren.,,,CONSISTENT (SOME),
A recording is currently running. Please stop the recording before trying to scan.,En innspilling er i gang. Vennligst stoppe opptaket før du prøver å skanne.,En innspilling er i gang. Vennligst stoppe opptaket før du prøver å skanne.,,En innspilling er i gang. Vennligst stoppe opptaket før du prøver å skanne.,CONSISTENT (SOME),
A recording is currently running. Please stop the recording before trying to start the satfinder.,En innspilling kjører fortsatt. Vennligst stopp innspillingen før du prøver å starte satellittfinneren.,En innspilling kjører fortsatt. Vennligst stopp innspillingen før du prøver å starte satellittfinneren.,,,CONSISTENT (SOME),
A repeating timer or just once?,Gjenta timer eller bare en gang?,Gjenta timer eller bare en gang?,,Gjenta timer eller bare en gang?,CONSISTENT (SOME),
A required tool (%s) was not found.,Nødvendig verktøy (%s) ble ikke funnet.,Nødvendig verktøy (%s) ble ikke funnet.,,Nødvendig verktøy (%s) ble ikke funnet.,CONSISTENT (SOME),
A search for available updates is currently in progress.,Et søk etter tilgjengelige oppdateringer pågår.,Et søk etter tilgjengelige oppdateringer pågår.,,Et søk etter tilgjengelige oppdateringer pågår.,CONSISTENT (SOME),
A second configured interface has been found.\n\nDo you want to disable the second network interface?,Et annet konfigurert nettverk har blitt funnet.\n\nØnsker du å deaktivere det andre nettverket?,Et annet konfigurert nettverk har blitt funnet.\n\nØnsker du å deaktivere det andre nettverket?,,Et annet konfigurert nettverk har blitt funnet.\n\nØnsker du å deaktivere det andre nettverket?,CONSISTENT (SOME),
A sleep timer wants to set your\n%s %s to standby. Do that now?,En innsovingstimer ønsker å sette din\n%s %s i dvalemodus. Skal det gjøres nå?,En innsovingstimer ønsker å sette din\n%s %s i dvalemodus. Skal det gjøres nå?,,,CONSISTENT (SOME),
A sleep timer wants to shut down\nyour %s %s. Shutdown now?,En innsovingstimer ønsker å slå av\ndin %s %s. Slå den av nå?,En innsovingstimer ønsker å slå av\ndin %s %s. Slå den av nå?,,,CONSISTENT (SOME),
A small overview of the available icon states and actions.,En liten oversikt over de tilgjengelige ikon status og handlinger.,En liten oversikt over de tilgjengelige ikon status og handlinger.,,En liten oversikt over de tilgjengelige ikon status og handlinger.,CONSISTENT (SOME),
A timer failed to record!\nDisable TV and try again?\n,En timer startet ikke opptak.\nBytt program og prøv igjen?\n,En timer startet ikke opptak.\nBytt program og prøv igjen?\n,,En timer startet ikke opptak.\nBytt program og prøv igjen?\n,CONSISTENT (SOME),
A/V settings,,A/V-Innstillinger,,,SOLITARY,
AAC downmix,'',AAC downmix,,AAC downmix,INCOMPLETE (SOME),
AAC transcoding,AAC omkoding,AAC omkoding,,AAC omkoding,CONSISTENT (SOME),
AC3,'',AC3,,AC3,INCOMPLETE (SOME),
ACQUIRING TSID/ONID,,ACQUIRING TSID/ONID,,ACQUIRING TSID/ONID,UNCHANGED (SOME),
AFP Setup,AFP Oppsett,AFP Oppsett,,AFP Oppsett,CONSISTENT (SOME),
AFP setup,,AFP oppsett,,,SOLITARY,
AV aspect is %s.,AV-aspektet er %s.,AV-aspektet er %s.,,AV-aspektet er %s.,CONSISTENT (SOME),
Abort,Avbryt prosess,Avbryt prosess,,Avbryt prosess,CONSISTENT (SOME),
About,Om,Om,,Om,CONSISTENT (SOME),
About...,Om...,Om...,,,CONSISTENT (SOME),
Accesspoint:,Tilgangspunkt:,Tilgangspunkt:,,Tilgangspunkt:,CONSISTENT (SOME),
Action on long power button press,,Handling ved langt trykk på av/på knappen,,,SOLITARY,
Action on short power button press,,Handling ved kort trykk på av/på knappen,,,SOLITARY,
Activate,Aktiver,Aktiver,,Aktiver,CONSISTENT (SOME),
Activate MAC-address configuration,Aktiver MAC-adresse konfigurasjon,Aktiver MAC-adresse konfigurasjon,,,CONSISTENT (SOME),
Activate PiP,,Aktiver BiB,,,SOLITARY,
Activate Picture in Picture,Aktiver Bilde i Bilde,Aktiver Bilde i Bilde,,Aktiver Bilde i Bilde,CONSISTENT (SOME),
Activate current configuration,Aktiver nåværende konfigurasjon,Aktiver nåværende konfigurasjon,,Aktiver nåværende konfigurasjon,CONSISTENT (SOME),
Activate network settings,Aktivere nettverkinnstillinger,Aktivere nettverkinnstillinger,,Aktivere nettverkinnstillinger,CONSISTENT (SOME),
Activate the configured network settings.,Aktivere konfigurerte nettverksinnstillinger.,Aktivere konfigurerte nettverksinnstillinger.,,Aktivere konfigurerte nettverksinnstillinger.,CONSISTENT (SOME),
Active,Aktiv,Aktiv,,Aktiv,CONSISTENT (SOME),
Active clients,Aktive klienter,Aktive klienter,,Aktive klienter,CONSISTENT (SOME),
Adapter settings,Adapter innstillinger,Adapter innstillinger,,Adapter innstillinger,CONSISTENT (SOME),
Add,Legge til,Legge til,,Legge til,CONSISTENT (SOME),
Add AutoTimer,Legg til AutoTimer,Legg til AutoTimer,,Legg til AutoTimer,CONSISTENT (SOME),
Add Timer,Legg til Timer,Legg til Timer,,Legg til Timer,CONSISTENT (SOME),
Add a auto timer for current event,Lag en auto timer for aktuelle program,Lag en auto timer for aktuelle program,,,CONSISTENT (SOME),
Add a mark,Legge til markør,Legge til markør,,Legge til markør,CONSISTENT (SOME),
Add a nameserver entry,Legg til navneserver oppføring,Legg til navneserver oppføring,,Legg til navneserver oppføring,CONSISTENT (SOME),
Add a new title,Legg til en ny tittel,Legg til en ny tittel,,Legg til en ny tittel,CONSISTENT (SOME),
Add a record timer,Legge til timer,Legge til timer,,Legge til timer,CONSISTENT (SOME),
Add a record timer for current event,Lag en timer for aktuelle program,Lag en timer for aktuelle program,,Lag en timer for aktuelle program,CONSISTENT (SOME),
Add a zap timer for current event,Legg til zap timer for nåværende program,Legg til zap timer for nåværende program,,Legg til zap timer for nåværende program,CONSISTENT (SOME),
Add a zap timer for next event,Legg til zap timer for neste program,Legg til zap timer for neste program,,Legg til zap timer for neste program,CONSISTENT (SOME),
Add bookmark,Legge til bokmerke,Legge til bokmerke,,Legge til bokmerke,CONSISTENT (SOME),
Add directory to playlist,Legg til mappe i spilliste,Legg til mappe i spilliste,,Legg til mappe i spilliste,CONSISTENT (SOME),
Add file to playlist,Legg til fil i spilliste,Legg til fil i spilliste,,Legg til fil i spilliste,CONSISTENT (SOME),
Add files to playlist,Legg til filer i spilliste,Legg til filer i spilliste,,Legg til filer i spilliste,CONSISTENT (SOME),
Add provider,Legg til tilbyder,Legg til tilbyder,,Legg til tilbyder,CONSISTENT (SOME),
Add recording (enter recording duration),Legg til opptak (skriv inn opptakets lengde),Legg til opptak (skriv inn opptakets lengde),,Legg til opptak (skriv inn opptakets lengde),CONSISTENT (SOME),
Add recording (enter recording endtime),Legg til opptak (skriv inn opptakets sluttid),Legg til opptak (skriv inn opptakets sluttid),,Legg til opptak (skriv inn opptakets sluttid),CONSISTENT (SOME),
Add recording (indefinitely),Legg til opptak (uendelig),Legg til opptak (uendelig),,Legg til opptak (uendelig),CONSISTENT (SOME),
Add recording (stop after current event),Legg til opptak (stopp etter nåværende program),Legg til opptak (stopp etter nåværende program),,Legg til opptak (stopp etter nåværende program),CONSISTENT (SOME),
Add service,Legg til kanal,Legg til kanal,,Legg til kanal,CONSISTENT (SOME),
Add timer,Legg til timer,Legg til timer,,Legg til timer,CONSISTENT (SOME),
Add title,Legg til tittel,Legg til tittel,,Legg til tittel,CONSISTENT (SOME),
Add to bouquet,,Legg til i favorittliste,,Legg til i favorittliste,CONSISTENT (SOME),
Add to favourites,,Legg til i favoritter,,Legg til i favoritter,CONSISTENT (SOME),
Add/Remove timer for current event,Legg til/fjern timer for aktuelle program,Legg til/fjern timer for aktuelle program,,Legg til/fjern timer for aktuelle program,CONSISTENT (SOME),
Adding schedule...,Legg til planlagt oppgave...,Legg til planlagt oppgave...,,Legg til planlagt oppgave...,CONSISTENT (SOME),
Additional Info,Tilleggsinfo,Tilleggsinfo,,Tilleggsinfo,CONSISTENT (SOME),
Address,Adresse,Adresse,,Adresse,CONSISTENT (SOME),
"Adjust the color settings so that all the color shades are distinguishable, but appear as saturated as possible. If you are happy with the result, press OK to close the video fine-tuning, or use the number keys to select other test screens.","Juster alle farger slik at alle fargesøyler nesten vises, men opptrer så gjennomtrengende som mulig. Er du tilfreds med resultatet, trykk OK for å lukke Video-Finjustering, eller bruk nummer knapper for å velge andre testbilder","Juster alle farger slik at alle fargesøyler nesten vises, men opptrer så gjennomtrengende som mulig. Er du tilfreds med resultatet, trykk OK for å lukke Video-Finjustering, eller bruk nummer knapper for å velge andre testbilder",,"Juster alle farger slik at alle fargesøyler nesten vises, men opptrer så gjennomtrengende som mulig. Er du tilfreds med resultatet, trykk OK for å lukke Video-Finjustering, eller bruk nummer knapper for å velge andre testbilder",CONSISTENT (SOME),
Advanced,Avansert,Avansert,,Avansert,CONSISTENT (SOME),
Advanced options,Avanserte innstillinger,Avanserte innstillinger,,Avanserte innstillinger,CONSISTENT (SOME),
Advanced restore,Avansert gjenoppretting,Avansert gjenoppretting,,Avansert gjenoppretting,CONSISTENT (SOME),
Advanced software,Avansert programvare ,Avansert programvare ,,Avansert programvare ,CONSISTENT (SOME),
Advanced software plugin,Avansert tilleggsplugin,Avansert tilleggsplugin,,Avansert tilleggsplugin,CONSISTENT (SOME),
Advanced video enhancement setup,Avansert Bildeforbedrings Oppsett ,Avansert Bildeforbedrings Oppsett ,,Avansert Bildeforbedrings Oppsett ,CONSISTENT (SOME),
After event,Etter program,Etter program,,Etter program,CONSISTENT (SOME),
Album,'',Album,,Album,INCOMPLETE (SOME),
Alias,'',Alias,,Alias,INCOMPLETE (SOME),
All,Alle,Alle,,Alle,CONSISTENT (SOME),
All ages,Alle aldre,Alle aldre,,Alle aldre,CONSISTENT (SOME),
All resolutions,Alle oppløsninger,Alle oppløsninger,,Alle oppløsninger,CONSISTENT (SOME),
All satellites 1 (DiSEqC mode 1.2),,Alle satelliter 1 (DiSEqC mode 1.2),,,SOLITARY,
All satellites 2 (DiSEqC mode 1.2),,Alle satelliter 2 (DiSEqC mode 1.2),,,SOLITARY,
All satellites 3 (DiSEqC mode 1.2),,Alle satelliter 3 (DiSEqC mode 1.2),,,SOLITARY,
All satellites 4 (DiSEqC mode 1.2),,Alle satelliter 4 (DiSEqC mode 1.2),,,SOLITARY,
Allocate,Tildele,Tildele,,Tildele,CONSISTENT (SOME),
Allocate unused memory index,Tildele ubrukt minne indeks,Tildele ubrukt minne indeks,,Tildele ubrukt minne indeks,CONSISTENT (SOME),
Allow subtitle language to equal audio language,Tillate tekstspråk å være samme som lydspråk,Tillate tekstspråk å være samme som lydspråk,,Tillate tekstspråk å være samme som lydspråk,CONSISTENT (SOME),
Allow subtitles for hearing impaired,Tillate tekster for hørselshemmede,Tillate tekster for hørselshemmede,,Tillate tekster for hørselshemmede,CONSISTENT (SOME),
Allow unstable (experimental) updates,,Tillat ustabile (utestet) oppdateringer,,Tillat ustabile (utestet) oppdateringer,CONSISTENT (SOME),
Allows more detailed information to be in the crash log,,Tillate mer detaljert feillogg,,,SOLITARY,
Allows the %s %s to read the stored EPG data regularly.,Tillater %s %s å lese de lagrede EPG-dataene regelmessig.,Tillater %s %s å lese de lagrede EPG-dataene regelmessig.,,Tillater %s %s å lese de lagrede EPG-dataene regelmessig.,CONSISTENT (SOME),
Allows the %s %s to store the EPG data regularly.,Tillater %s %s å lagre EPG-dataene regelmessig.,Tillater %s %s å lagre EPG-dataene regelmessig.,,Tillater %s %s å lagre EPG-dataene regelmessig.,CONSISTENT (SOME),
Allows you to adjust the amount of time the resolution infomation display on screen.,,Tillater deg å justere hvor lenge informasjonen om skjermoppløsning vises på skjermen.,,Tillater deg å justere hvor lenge informasjonen om skjermoppløsning vises på skjermen.,CONSISTENT (SOME),
Allows you to enable the debug logs. They contain very detailed information about everything the system does.,,Tillater deg å aktivere debug loggen. De inneholder svært detaljerte opplysninger om alt systemet gjør.,,,SOLITARY,
Allows you to enable/disable displaying icons on the front panel.,,Tillater deg å aktivere/deaktivere visning av ikoner på front displayet.,,Tillater deg å aktivere/deaktivere visning av ikoner på front displayet.,CONSISTENT (SOME),
Allows you to hide the extensions of known file types.,Tillater deg å skjule utvidelser av kjente filtyper.,Tillater deg å skjule utvidelser av kjente filtyper.,,Tillater deg å skjule utvidelser av kjente filtyper.,CONSISTENT (SOME),
Allows you to send a copy of the log to yourself.,,Her kan du sende en kopi av loggen til deg selv.,,Her kan du sende en kopi av loggen til deg selv.,CONSISTENT (SOME),
"Allows you to set the maximum size (MB) of the individual debug logs. When that size is reached, a new file will be created.",,"Lar deg sette maksimal størrelse (MB) av debug logg. Når denne størrelsen er nådd, vil en ny fil opprettes.",,,SOLITARY,
Allows you to setup the button to do what you choose.,Tillater deg å konfigurere knappene til å gjøre hva du velger.,Tillater deg å konfigurere knappene til å gjøre hva du velger.,,Tillater deg å konfigurere knappene til å gjøre hva du velger.,CONSISTENT (SOME),
Allows you to show/hide CCcam Info in extensions (blue button).,,Lar deg vise/skjule CCcam under utvidelser (blå knapp).,,Lar deg vise/skjule CCcam under utvidelser (blå knapp).,CONSISTENT (SOME),
Allows you to show/hide Log Manager in extensions (blue button).,Lar deg vise/skjule logg behandling under utvidelser (blå knapp).,Lar deg vise/skjule logg behandling under utvidelser (blå knapp).,,Lar deg vise/skjule logg behandling under utvidelser (blå knapp).,CONSISTENT (SOME),
Allows you to show/hide OScam Info in extensions (blue button).,,Lar deg vise/skjule OScam under utvidelser (blå knapp).,,Lar deg vise/skjule OScam under utvidelser (blå knapp).,CONSISTENT (SOME),
Alpha,Alfa,Alfa,,Alfa,CONSISTENT (SOME),
Alphanumeric,Alfanumerisk,Alfanumerisk,,Alfanumerisk,CONSISTENT (SOME),
Alternative,Alternativ,Alternativ,,Alternativ,CONSISTENT (SOME),
Alternative numbering mode,Alternativ nummer modus,Alternativ nummer modus,,Alternativ nummer modus,CONSISTENT (SOME),
