msgid,openatv,openhdf,openpli,openvix,STATUS,REASON
16:9 Letterbox,16:9 信箱模式,,16:9 信箱模式,,CONSISTENT (SOME),
16:9 always,16:9 总是,,16:9 固定,,MISMATCH (SOME),
16K,,,'',,SOLITARY,
18 V,18 V,,'',,INCOMPLETE (SOME),
2,2,,'',,INCOMPLETE (SOME),
20 MB/s,'',,'',,EMPTY (SOME),
23.976,23.976,,'',,INCOMPLETE (SOME),
24,24,,'',,INCOMPLETE (SOME),
25,25,,'',,INCOMPLETE (SOME),
29.97,29.97,,'',,INCOMPLETE (SOME),
3,3,,'',,INCOMPLETE (SOME),
30,30,,'',,INCOMPLETE (SOME),
3D surround,,,3D环绕声,,SOLITARY,
3D surround softlimiter,,,3D环绕限位器,,SOLITARY,
3D surround speaker position,,,3D环绕扬声器的位置,,SOLITARY,
3d mode,3d模式,,3D 模式,,MISMATCH (SOME),
4,4,,'',,INCOMPLETE (SOME),
420,420,,'',,INCOMPLETE (SOME),
422,422,,'',,INCOMPLETE (SOME),
444,444,,'',,INCOMPLETE (SOME),
4:3,4:3,,'',,INCOMPLETE (SOME),
4:3 Letterbox,4:3 信箱模式,,4:3 信箱模式,,CONSISTENT (SOME),
4:3 PanScan,4:3 全景模式,,4:3 伸缩,,MISMATCH (SOME),
4K,,,'',,SOLITARY,
5,5,,'',,INCOMPLETE (SOME),
50 MB/s,'',,'',,EMPTY (SOME),
6,6,,'',,INCOMPLETE (SOME),
7,7,,'',,INCOMPLETE (SOME),
8,8,,'',,INCOMPLETE (SOME),
8K,,,'',,SOLITARY,
8bit,'',,'',,EMPTY (SOME),
9,9,,'',,INCOMPLETE (SOME),
: 0000 - default (disabled),,,: 0000 - 默认 (不可用),,SOLITARY,
<Current movielist location>,<当前电影列表位置>,,<当前影片列表位置>,,MISMATCH (SOME),
<Default movie location>,<默认的电影位置>,,<影片默认位置>,,MISMATCH (SOME),
<Last timer location>,<最后一个定时器位置>,,<最后一个计时器位置>,,MISMATCH (SOME),
<unknown>,<未知>,,<未知>,,CONSISTENT (SOME),
=NO STREAM\n,,,=没有串流\n,,SOLITARY,
??,??,,'',,INCOMPLETE (SOME),
A,A,,'',,INCOMPLETE (SOME),
A configuration file (%s) has been modified since it was installed.\nDo you want to keep your modifications?,"一个配置文件 (%s)已被修改,因为它已被安装.\n是否保留你的修改?",,配置文件(%s)已经变更。\n要保留所做更改吗？,,MISMATCH (SOME),
A configuration file (%s) was modified since Installation.\nDo you want to keep your version?,一个配置文件 (%s) 在安装后已被修改.\n是否保持你的修改?,,配置文件(%s)在安装后被修改了。\n是否想要保留您的版本？,,MISMATCH (SOME),
A file from media is in use!,,,媒体文件正在使用中！,,SOLITARY,
A finished record timer wants to set your\nreceiver to standby. Do that now?,,,机顶盒待机定时器命令触发了\n确定现在进入待机吗？,,SOLITARY,
A finished record timer wants to shut down\nyour receiver. Shutdown now?,,,机顶盒关机定时器命令触发了\n确定现在关机吗？,,SOLITARY,
A graphical EPG for all services of a specific bouquet,,,特定用户组所有服务的图形EPG,,SOLITARY,
A record has been started:\n%s,,,录制已经开始:\n%s,,SOLITARY,
A recording is currently running on the selected tuner. Please select a different tuner or stop the recording and try again.,,,选定调谐器上正在运行录制。请选择其他调谐器或停止录制并重试。,,SOLITARY,
A recording is currently running.\nWhat do you want to do?,录像正在进行.\n你需要做什么?,,录制正在进行中。\n您想做什么？,,MISMATCH (SOME),
A recording is currently running. Please stop the recording before trying to scan.,"当前正在录像.请停止录像,然后尝试扫描.",,录制正在进行中。 扫描前请停止录制。,,MISMATCH (SOME),
A recording is currently running. Please stop the recording before trying to start a testing DiSEqC.,,,当前有录制正在进行。要测试DisEqc请先停止录制。,,SOLITARY,
A required tool (%s) was not found.,所需的工具(%s) 没有找到.,,一个必须的工具 (%s) 未找到。,,MISMATCH (SOME),
A search for available updates is currently in progress.,正在进行可用更新搜索...,,正在搜索可用更新。,,MISMATCH (SOME),
A second configured interface has been found.\n\nDo you want to disable the second network interface?,已找到第二个网卡配置.\n\n是否禁用第二个网卡?,,您的网络配置已被激活。\n发现第二个网卡。\n\n是否禁用第二个网卡?,,MISMATCH (SOME),
A sleep timer wants to set your\nreceiver to standby. Do that now?,,,睡眠定时器触发了待机命令\n确定现在就待机吗？,,SOLITARY,
A sleep timer wants to shut down\nyour receiver. Shutdown now?,,,睡眠定时器触发了关机命令\n确定现在就关机吗？,,SOLITARY,
A small overview of the available icon states and actions.,可用的图标状态和执行情况概述.,,查看可用的图标状态和执行情况的小工具。,,MISMATCH (SOME),
A timer failed to record!\nDisable TV and try again?\n,定时录像失败!\n是否关闭电视并再试一次？\n,,定时录像失败。\n禁用电视输出并重试？\n,,MISMATCH (SOME),
A/V settings,,,A/V设置,,SOLITARY,
AAC downmix,AAC音频缩混,,AAC 缩减混音,,MISMATCH (SOME),
AC3 downmix,AC3音频缩混,,AC3 缩减混音,,MISMATCH (SOME),
ACQUIRING TSID/ONID,,,'',,SOLITARY,
AGC:,,,信号强度:,,SOLITARY,
ASS File,,,ASS 文件,,SOLITARY,
ASS file,,,ASS 文件,,SOLITARY,
ATSC,'',,'',,EMPTY (SOME),
ATSC provider,,,ATSC供应商,,SOLITARY,
Abort,中止,,放弃,,MISMATCH (SOME),
Abort alternatives edit,,,中止编辑备选频道,,SOLITARY,
Abort bouquet edit,,,中止编辑自定义组,,SOLITARY,
Abort favourites edit,,,中止编辑收藏夹,,SOLITARY,
About,关于,,关于,,CONSISTENT (SOME),
Accesspoint:,接入点:,,接入点:,,CONSISTENT (SOME),
Activate HbbTV (Redbutton),激活 HbbTV（红色键),,激活HbbTV（红色按钮）,,MISMATCH (SOME),
Activate Picture in Picture,激活画中画,,启用画中画,,MISMATCH (SOME),
Activate current configuration,激活当前配置,,启用当前设置,,MISMATCH (SOME),
Activate network settings,激活网络设置,,激活网络设置,,CONSISTENT (SOME),
Activate the configured network settings.,激活已配置的网络设置.,,启用网络设置。,,MISMATCH (SOME),
Activate timeshift End,激活时移结束,,激活时移结束,,CONSISTENT (SOME),
Activate timeshift end and pause,激活时移结束并暂停,,激活时移结束和暂停,,MISMATCH (SOME),
Adapter settings,适配器设置,,网卡设置,,MISMATCH (SOME),
Add,添加,,添加,,CONSISTENT (SOME),
Add a mark,添加一个标记,,增加标记,,MISMATCH (SOME),
Add a nameserver entry,添加域名服务器条目,,添加DNS,,MISMATCH (SOME),
Add a new title,添加新的标题,,增加一个新标题,,MISMATCH (SOME),
Add alternatives,,,增加备选频道,,SOLITARY,
Add bookmark,添加书签,,添加书签,,CONSISTENT (SOME),
Add bouquet,,,增加自定义组,,SOLITARY,
Add bouquet to parental protection,,,添加自定义组到家长控制,,SOLITARY,
Add directory to playlist,添加目录到播放列表,,添加目录到播放列表,,CONSISTENT (SOME),
Add file to playlist,添加文件到播放列表,,添加文件到播放列表,,CONSISTENT (SOME),
Add files to playlist,添加文件到播放列表,,添加文件到播放列表,,CONSISTENT (SOME),
Add marker,,,添加标记,,SOLITARY,
Add provider,添加提供商,,添加供应商,,MISMATCH (SOME),
Add recording (enter recording duration),添加录像(输入录像持续时间),,按输入录像时间长度录像,,MISMATCH (SOME),
Add recording (enter recording endtime),添加录像(输入录像结束时间),,按输入录像结束时间开始录像,,MISMATCH (SOME),
Add recording (indefinitely),添加录像(不限时),,不限定时间开始录像,,MISMATCH (SOME),
Add recording (stop after current event),添加录像(当前事件后停止),,添加录像（当前事件结束后停止）,,MISMATCH (SOME),
Add service,添加频道,,添加频道,,CONSISTENT (SOME),
Add service to bouquet,,,添加频道到自定义组,,SOLITARY,
Add service to favourites,,,添加频道到收藏夹,,SOLITARY,
Add services to this bouquet?,,,添加频道到自定义组?,,SOLITARY,
Add timer,添加定时器,,添加定时器,,CONSISTENT (SOME),
Add title,添加标题,,添加标题,,CONSISTENT (SOME),
Add to bouquet,,,添加到自定义组,,SOLITARY,
Add to favourites,,,添加到喜欢频道,,SOLITARY,
Add to parental protection,,,添加到家长控制,,SOLITARY,
Add/remove change timer for current event,添加/删除当前事件修改的定时器,,为当前事件增加/移除/更改定时器,,MISMATCH (SOME),
Additional motor options allow you to enter details from your motor's spec sheet so enigma can work out how long it will take to move the dish from one satellite to another satellite.,'',,额外的马达选项允许你输入马达规格表中的详细信息，这样Enigma就可以计算出将碟形天线从一颗卫星移动到另一颗卫星需要多长时间。,,INCOMPLETE (SOME),
Additional motor options allow you to enter details from your motor's spec sheet so enigma can work out how long it will take to move to another satellite.,'',,附加的马达选项允许你输入马达规格表中的详细信息，这样Enigma就能计算出移动到另一颗卫星需要多长时间。,,INCOMPLETE (SOME),
Adjust 3D settings,调整3D设置,,调整3D设置,,CONSISTENT (SOME),
"Adjust the color settings so that all the color shades are distinguishable, but appear as saturated as possible. If you are happy with the result, press OK to close the video fine-tuning, or use the number keys to select other test screens.","调整颜色设置,使所有的颜色色调是可区分的,但尽可能的饱和出现.如果您对结果感到满意,请按'确定'键以关闭视频微调,或使用数字键选择其他测试屏幕.",,调整颜色设置以使所有的颜色深浅可以辨识出来，使之看起来尽可能饱和。如果您对结果感到满意，按OK关闭视频微调，或者用数字键选择画面上的其它测试。,,MISMATCH (SOME),
Advanced,高级,,高级,,CONSISTENT (SOME),
Advanced options,高级选项,,高级设置,,MISMATCH (SOME),
Advanced options and settings.,,,高级选项和设置.,,SOLITARY,
Advanced restore,高级恢复,,高级恢复,,CONSISTENT (SOME),
Advanced software,高级软件,,高级软件,,CONSISTENT (SOME),
Advanced software plugin,高级软件插件,,高级软件插件,,CONSISTENT (SOME),
Advanced video enhancement setup,高级视频增强设置,,高级视频增强设置,,CONSISTENT (SOME),
Advanced video setup,,,高级视频设置,,SOLITARY,
Afghanistan,'',,'',,EMPTY (SOME),
After event,事件后,,事件之后,,MISMATCH (SOME),
Aland Islands,奥兰群岛,,'',,INCOMPLETE (SOME),
Albania,阿尔巴尼亚,,'',,INCOMPLETE (SOME),
Album,专辑,,专辑,,CONSISTENT (SOME),
Algeria,阿尔及利亚,,'',,INCOMPLETE (SOME),
Alignment of events,事件的对齐,,时间对齐,,MISMATCH (SOME),
Alignment of service names,频道名称对齐,,频道名称对齐,,CONSISTENT (SOME),
All,所有,,全部,,MISMATCH (SOME),
All ages,所有年龄段,,所有年龄,,MISMATCH (SOME),
All frequency,,,所有频率,,SOLITARY,
All satellites 1 (USALS),所有卫星1(usals),,所有卫星1（USALS）,,MISMATCH (SOME),
All satellites 2 (USALS),所有卫星2(usals),,所有卫星2（USALS）,,MISMATCH (SOME),
All satellites 3 (USALS),所有卫星3(usals),,所有卫星3（USALS）,,MISMATCH (SOME),
All satellites 4 (USALS),所有卫星4(usals),,所有卫星4（USALS）,,MISMATCH (SOME),
All services provider,,,所有服务供应商,,SOLITARY,
All slots,,,所有插槽,,SOLITARY,
Allocate,分配,,分配,,CONSISTENT (SOME),
Allocate a number to the physical LNB you are configuring. You will be able to select this LNB again for other satellites (e.g. motorised dishes) to save setting up the same LNB multiple times.,"为正在配置的物理LNB分配一个数字.您可以再次为其他卫星(如极轴)选择此LNB,以节省多次设置相同的LNB.",,为正在配置的物理分配一个数字。您将能够再次为其他卫星选择此，以节省多次设置相同的。,,MISMATCH (SOME),
Allocate unused memory index,分配未使用的内存索引,,分配未使用的存储索引,,MISMATCH (SOME),
Allow 10bit,'',,允许10bit,,INCOMPLETE (SOME),
Allow 12bit,'',,允许12bit,,INCOMPLETE (SOME),
Allow quit movieplayer with exit,允许按EXIT键退出电影播放器,,允许使用exit推出电影播放器,,MISMATCH (SOME),
Allow quitting movieplayer with exit,,,允许使用exit推出电影播放器,,SOLITARY,
Allow subtitle language to equal audio language,允许字幕语言跟随音频语言,,允许字幕语言等于音轨语言,,MISMATCH (SOME),
Allow subtitles for hearing impaired,允许有听力障碍字幕,,允许为听障者提供辅助字幕,,MISMATCH (SOME),
Allow unsupported modes,允许不支持的模式,,允许不支持的模式,,CONSISTENT (SOME),
Alpha,字母表,,阿尔法,,MISMATCH (SOME),
Also import at reboot/restart enigma2,,,同样导入在重启E2时,,SOLITARY,
Also import from the extension menu,,,也从扩展菜单导入,,SOLITARY,
Also import when box is leaving standby,,,当接收机离开待机状态时也导入,,SOLITARY,
Also on standby,同时待机,,同样用在待机模式,,MISMATCH (SOME),
Alternative,备选,,替代,,MISMATCH (SOME),
Alternative 1,,,替代 1,,SOLITARY,
Alternative 2,,,替代 2,,SOLITARY,
Alternative URL for images listed on FlashImage,,,FlashImage上列出的固件的替代URL,,SOLITARY,
Alternative URLs for DVB-T/C or ATSC,,,DVB-T/C或ATSC的替代URL,,SOLITARY,
Alternative numbering mode,可选编号模式,,替代编号模式,,MISMATCH (SOME),
Alternative services tuner priority,可选调谐器的优先次序,,可选调谐器优先顺序,,MISMATCH (SOME),
Always ask,总是询问,,总是询问,,CONSISTENT (SOME),
Always hide infobar,总是隐藏信息栏,,总是隐藏信息条,,MISMATCH (SOME),
Always include ECM in recordings,总是在录制中包括ECM,,媒体流里总是包含ECM,,MISMATCH (SOME),
"Always include ECM messages in recordings. This overrides the individual timer settings globally. It allows recordings to be always decrypted afterwards (sometimes called offline decoding), if supported by your receiver. Default: off.","总是在录音中包含ECM信息.这将覆盖全局的单个计时器设置.它允许录音被永远解密后(有时称为脱机解码),如果你的接收器支持.默认值:关闭.",,录制时总是包含ECM信息。将在全部范围内覆盖个人定时器设置。这允许录制之后解密（有时称作离线解密），如果接收机支持此选项的话可以使用。默认为关。,,MISMATCH (SOME),
American Samoa,美属萨摩亚,,'',,INCOMPLETE (SOME),
An empty filename is illegal.,非法空文件名.,,一个空的文件名是非法的。,,MISMATCH (SOME),
An error occurred - Please try again later,,,出现错误-请稍后再试,,SOLITARY,
An error occurred while downloading the packetlist. Please try again.,下载数据包列表时发生错误.请再试一次.,,下载升级包列表发生未知错误，请重试。,,MISMATCH (SOME),
An unknown error occurred!,发生未知错误!,,发生未知错误！,,MISMATCH (SOME),unicode
And will put your receiver in standby over ,,,并且将使接收机进入待机模式 ,,SOLITARY,
Andorra,'',,'',,EMPTY (SOME),
Angola,,,'',,SOLITARY,
Anguilla,'',,'',,EMPTY (SOME),
Antarctica,'',,'',,EMPTY (SOME),
Antigua and Barbuda,'',,'',,EMPTY (SOME),
Any activity,任何活动,,任何活动,,CONSISTENT (SOME),
Arabic,阿拉伯语,,阿拉伯语,,CONSISTENT (SOME),
Are you sure to delete image:,,,你确定要删除固件:,,SOLITARY,
Are you sure to purge all deleted user bouquets?,,,确定要清除已删除的用户自定义列表吗？,,SOLITARY,
Are you sure to reboot to,,,你确定要重新启动到,,SOLITARY,
Are you sure to remove all %d.%d%s%s services?,是否确定要删除所有 %d.%d%s%s 频道?,,你确定要移除所有 %d.%d%s%s 频道吗？,,MISMATCH (SOME),
Are you sure to remove all cable services?,是否确定要删除所有有线电视频道?,,你确定要移除所有有线电视频道吗？,,MISMATCH (SOME),
Are you sure to remove all terrestrial services?,是否确定要删除所有的地面频道?,,你确定要移除所有地面波频道吗？,,MISMATCH (SOME),
Are you sure to remove this entry?,是否确定要删除此条目?,,确定要移除这个项目吗？,,MISMATCH (SOME),
Are you sure to restore all deleted images,,,你确定要恢复所有已删除固件？,,SOLITARY,
Are you sure you want to activate this network configuration?\n\n,是否确实要激活此网络配置?\n,,您确定要激活此网络配置？\n\n,,MISMATCH (SOME),
Are you sure you want to delete\nthe following backup:\n,是否确实要删除\n下面的备份:\n,,确定要删除\n以下备份吗：\n,,MISMATCH (SOME),
Are you sure you want to exit this wizard?,是否确定要退出此向导?,,您是否确定要退出向导？,,MISMATCH (SOME),
Are you sure you want to restart your network interfaces?\n\n,是否确定要重新启动您的网络接口?\n,,您确定要重新启动网络接口？\n\n,,MISMATCH (SOME),
Are you sure you want to restore\nthe following backup:\n%s\nYour receiver will restart after the backup has been restored!,是否确定你要恢复\n下面的备份:\n %s\n您的接收器将在备份恢复后重新启动!,,你确定要使用\n备份: %s\n来恢复接收机设置吗？\n恢复完成后接收机将自动重启！,,MISMATCH (SOME),
Are you sure you want to restore the backup?\nYour receiver will restart after the backup has been restored!,是否确定要还原备份?\n您的接收器将在备份恢复后重新启动!,,你确定要使用此备份来恢复吗？\n恢复结束后接收机将自动重启！,,MISMATCH (SOME),
Argentina,,,'',,SOLITARY,
Armenia,,,'',,SOLITARY,
Artist,艺术家,,艺术家,,CONSISTENT (SOME),
Arts/Culture,艺术/文化,,艺术/文化,,CONSISTENT (SOME),
Aruba,'',,'',,EMPTY (SOME),
As defined by the skin,,,作为皮肤默认值,,SOLITARY,
Ask user,询问用户,,询问用户,,CONSISTENT (SOME),
Aspect ratio,宽高比,,宽高比,,CONSISTENT (SOME),
Assigned CAIds:,指定CAIds:,,分配CAIds：,,MISMATCH (SOME),
Assigned services/provider:,指定频道/供应商:,,指定 服务/供应商：,,MISMATCH (SOME),
At beginning,,,在开始,,SOLITARY,
At end,,,在结束,,SOLITARY,
"Attention, this is repeated timer!\n",,,注意，这是重复的定时器！\n,,SOLITARY,
"Attention, this is repeated timer!\nWhat do you want to do?",,,注意，这是一个重复的定时器!\n你想怎么办？,,SOLITARY,
Audio,音频设置,,音频,,MISMATCH (SOME),
Audio / Video,,,音频视频,,SOLITARY,
Audio PID,音频控制(APID),,音频PID,,MISMATCH (SOME),
"Audio PID%s, codec & lang",,,"音频PID%s,编解码器和语言",,SOLITARY,
"Audio PID, codec & lang",,,"音频PID,编解码器和语言",,SOLITARY,
Audio auto volume level,,,音频自动音量,,SOLITARY,
Audio language selection 1,音频语言选择1,,音轨语言选择1,,MISMATCH (SOME),
Audio language selection 2,音频语言选择2,,音轨语言选择2,,MISMATCH (SOME),
Audio language selection 3,音频语言选择3,,自动语言3,,MISMATCH (SOME),
Audio language selection 4,音频语言选择4,,自动语言4,,MISMATCH (SOME),
Audio options...,音频选项...,,音频选项。。。,,MISMATCH (SOME),
Audio plugins,,,音频插件,,SOLITARY,
Audio track (%s) format,,,(%s)音轨格式,,SOLITARY,
Audio track (%s) language,,,(%s)音轨语言,,SOLITARY,
Audio volume step size,音频音量大小,,音频音量步长,,MISMATCH (SOME),
Australia,澳大利亚,,'',,INCOMPLETE (SOME),
Australian,澳大利亚,,'',,INCOMPLETE (SOME),
Austria,奥地利,,'',,INCOMPLETE (SOME),
Author: ,作者:,,作者: ,,MISMATCH (SOME),whitespace
Authoring mode,编辑模式,,创作模式,,MISMATCH (SOME),
Auto,自动,,自动,,CONSISTENT (SOME),
Auto Diseqc,,,自动切换开关,,SOLITARY,
Auto EXIF Orientation rotation/flipping,,,自动EXIF信息方向旋转／翻转,,SOLITARY,
Auto chapter split every ? minutes (0=never),每隔?分钟自动分割章节(0=从不),,每隔? 分钟自动分割。(0=从不),,MISMATCH (SOME),
Auto flesh,自动刷写,,自动刷写,,CONSISTENT (SOME),
Auto focus,自动聚焦,,自动焦点,,MISMATCH (SOME),
Auto focus commencing ...,启动自动对焦...,,自动焦点开始中...,,MISMATCH (SOME),
Auto language selection,自动语言选择,,自动语言选择,,CONSISTENT (SOME),
Auto play blu-ray file,,,自动播放蓝光文件,,SOLITARY,
Auto scart switching,自动转换开关,,自动切换录像机,,MISMATCH (SOME),
Autoinstalling Completed,,,自动安装完成,,SOLITARY,
Autoinstalling please wait for packages being updated,,,自动安装中 请等待软件包更新,,SOLITARY,
Automatic,自动,,自动,,CONSISTENT (SOME),
Automatic Scan,自动扫描,,自动扫描,,CONSISTENT (SOME),
Automatic bookmarks,,,自动书签,,SOLITARY,
Automatic scan,自动扫描,,自动扫描,,CONSISTENT (SOME),
Automatically start timeshift after,时移后自动启动,,自动开始时光平移,,MISMATCH (SOME),
Automatically turn on external subtitles,自动打开外部字幕,,自动打开外部字幕,,CONSISTENT (SOME),
Available format variables,格式化后容量,,可用的格式变量,,MISMATCH (SOME),
Available locales are:,,,可用的区域设置有：,,SOLITARY,
Azerbaijan,'',,'',,EMPTY (SOME),
B,B,,'',,INCOMPLETE (SOME),
BER,,,误码率,,SOLITARY,
BER:,误码率:,,误码:,,MISMATCH (SOME),
BT 2020 CL,BT 2020 CL,,'',,INCOMPLETE (SOME),
BT 2020 NCL,BT 2020 NCL,,'',,INCOMPLETE (SOME),
BT 709,BT 709,,'',,INCOMPLETE (SOME),
Back,返回,,返回,,CONSISTENT (SOME),
Background,后台,,背景,,MISMATCH (SOME),
Background color,背景颜色,,背景,,MISMATCH (SOME),
Background delete option,后台删除选项,,后台删除选项,,CONSISTENT (SOME),
Background delete speed,后台删除速度,,后台删除速度,,CONSISTENT (SOME),
Backing up to: %s,,,'',,SOLITARY,
Backup completed.,备份完成.,,备份完成。,,MISMATCH (SOME),
Backup failed.,备份失败.,,备份失败。,,MISMATCH (SOME),
Backup is running...,备份正在运行...,,正在备份中...,,MISMATCH (SOME),
Backup settings,,,备份设置,,SOLITARY,
Backup system settings,备份系统设置,,备份系统设置,,CONSISTENT (SOME),
Backup your receiver settings.,,,备份接收机设置.,,SOLITARY,
Bahamas,巴哈马群岛,,'',,INCOMPLETE (SOME),
Bahrain,巴林,,'',,INCOMPLETE (SOME),
Band,波段,,波段,,CONSISTENT (SOME),
Bandwidth,带宽,,带宽,,CONSISTENT (SOME),
Bangladesh,孟加拉国,,'',,INCOMPLETE (SOME),
Barbados,巴巴多斯,,'',,INCOMPLETE (SOME),
Basic PID info,,,基本PID信息,,SOLITARY,
Basque,巴斯克语,,巴斯克,,MISMATCH (SOME),
Begin time,开始时间,,开始时间,,CONSISTENT (SOME),
Behavior of '0' button in PiP mode,,,按“0”键启用画中画模式,,SOLITARY,
Behavior of 'pause and ok' when paused,,,暂停时，OK键和pause键的功能,,SOLITARY,
Behavior when a movie is started,影片开始后的动作,,当电影开始时,,MISMATCH (SOME),
Behavior when a movie is stopped,影片停止时的动作,,当电影结束时,,MISMATCH (SOME),
