msgid,openatv,openhdf,openpli,openvix,STATUS,REASON
%d MB,'','','','',EMPTY (ALL),
%d kB,'','','','',EMPTY (ALL),
%d kB/s,,,'',,SOLITARY,
%d min,'',%d min,'',%d min,INCOMPLETE (ALL),
%d minutes,%d minutos,%d minutos,%d minutos,%d minutos,CONSISTENT (ALL),
%d ms,,,'',,SOLITARY,
%d sec,,,'',,SOLITARY,
%d-%m,'',,'',,EMPTY (SOME),
%d.%02d. %02d:%02d,,,'',,SOLITARY,
%d.%03d GB,,,'','',EMPTY (SOME),
%d.%B %Y,,%d.%B %Y,'',,INCOMPLETE (SOME),
%d.%d,,,'',,SOLITARY,
%d.%d.%d,,,'',,SOLITARY,
%d:%02d,,,'',,SOLITARY,
%k:%M %e/%m,,%k:%M %e/%m,'',,INCOMPLETE (SOME),
%s\nPress ok for multiboot selection\nPress exit to close,'',,'',,EMPTY (SOME),
%s %d.%d,,,'',,SOLITARY,
%s %s free disk space,,,%s %s de espaço livre,,SOLITARY,
%s (%s)\n,'',%s (%s)\n,'',%s (%s)\n,INCOMPLETE (ALL),
%s imported from fallback tuner,,,'',,SOLITARY,
%s is no longer used. Should it be deleted?,%s não é usado há tempos. Apagar?,%s não é usado há tempos. Apagar?,%s não é mais usado. Remover?,%s não é usado há tempos. Apagar?,MISMATCH (ALL),
%s%d min,,,'',,SOLITARY,
%s/%s: %s,'',%s/%s: %s,'',%s/%s: %s,INCOMPLETE (ALL),
%s:%s,,,'','',EMPTY (SOME),
(VU+ type),,,'',,SOLITARY,
(ZAP as PiP),,,'','',EMPTY (SOME),
(ZAP),,(ZAP),(Assistir),(ZAP),MISMATCH (SOME),
(activated +%d min),,,'',,SOLITARY,
(empty),(vazio),(vazio),(vazio),(vazio),CONSISTENT (ALL),
(not activated),,,'',,SOLITARY,
(show optional DVD audio menu),(mostrar menu opcional de áudio do DVD),(mostrar menu opcional de áudio do DVD),(exibir menu opcional de áudio do DVD),(mostrar menu opcional de áudio do DVD),MISMATCH (ALL),
* Only available if more than one interface is active.,* Só disponível se houver mais de uma interface ativa.,* Só disponível se houver mais de uma interface ativa.,* Disponível apenas se houver mais de uma interface ativa.,* Só disponível se houver mais de uma interface ativa.,MISMATCH (ALL),
-NO SERVICE\n,'',,'','',EMPTY (SOME),
-SERVICE ERROR:%d\n,'',,'','',EMPTY (SOME),
/s,'','','','',EMPTY (ALL),
0,'',,'',,EMPTY (SOME),
1,'',,'',,EMPTY (SOME),
1.0,'',1.0,'',1.0,INCOMPLETE (ALL),
1.1,'',1.1,'',1.1,INCOMPLETE (ALL),
1.2,'',1.2,'',1.2,INCOMPLETE (ALL),
10 MB/s,'',,'','',EMPTY (SOME),
100 MB/s,'',,'','',EMPTY (SOME),
10bit,'',,'','',EMPTY (SOME),
12V output,saída 12V,saída 12V,Saída 12V,saída 12V,MISMATCH (ALL),capitalisation
12bit,'',,'','',EMPTY (SOME),
13 V,'',13 V,'',13 V,INCOMPLETE (ALL),
16:10,'',16:10,'',16:10,INCOMPLETE (ALL),
16:10 Letterbox,'',16:10 Letterbox,'',16:10 Letterbox,INCOMPLETE (ALL),
16:10 PanScan,'',16:10 PanScan,16:10 PanScan,16:10 PanScan,INCOMPLETE (ALL),
16:9,'',16:9,'',16:9,INCOMPLETE (ALL),
16:9 Letterbox,'',16:9 Letterbox,16:9 Letterbox,16:9 Letterbox,INCOMPLETE (ALL),
16:9 always,16:9 sempre,16:9 sempre,16:9 Sempre,16:9 sempre,MISMATCH (ALL),capitalisation
16K,,,'','',EMPTY (SOME),
18 V,'',18 V,'',18 V,INCOMPLETE (ALL),
2,'',,'',,EMPTY (SOME),
20 MB/s,'',,'','',EMPTY (SOME),
23.976,'','','','',EMPTY (ALL),
24,,,'',,SOLITARY,
25,,,'',,SOLITARY,
29.97,'','','','',EMPTY (ALL),
3,'',,'',,EMPTY (SOME),
30,,,'',,SOLITARY,
3D surround,,,'',,SOLITARY,
3D surround softlimiter,,,'',,SOLITARY,
3D surround speaker position,,,'','',EMPTY (SOME),
3d mode,modo 3D,modo 3D,Modo 3D,,MISMATCH (SOME),capitalisation
4,'',,'',,EMPTY (SOME),
420,'',,'','',EMPTY (SOME),
422,'',,'','',EMPTY (SOME),
444,'',,'','',EMPTY (SOME),
4:3,'',4:3,'',4:3,INCOMPLETE (ALL),
4:3 Letterbox,'',4:3 Letterbox,'',4:3 Letterbox,INCOMPLETE (ALL),
4:3 PanScan,'',4:3 PanScan,'',4:3 PanScan,INCOMPLETE (ALL),
4K,,,'','',EMPTY (SOME),
5,'',,'',,EMPTY (SOME),
50 MB/s,'',,'','',EMPTY (SOME),
6,'',,'','',EMPTY (SOME),
7,'',,'',,EMPTY (SOME),
8,'',,'',,EMPTY (SOME),
8K,,,'','',EMPTY (SOME),
8bit,'',,'','',EMPTY (SOME),
9,'',,'',,EMPTY (SOME),
: 0000 - default (disabled),,,'',,SOLITARY,
<Current movielist location>,<Localização atual da lista de gravações>,<Localização atual da lista de gravações>,<Diretório atual da lista de gravações>,<Localização atual da lista de gravações>,MISMATCH (ALL),
<Default movie location>,<Localização padrão das gravações>,<Localização padrão das gravações>,<Diretório padrão das gravações>,<Localização padrão das gravações>,MISMATCH (ALL),
<Last timer location>,<Última localização de gravação>,<Última localização de gravação>,<Último diretório de gravação>,<Última localização de gravação>,MISMATCH (ALL),
<unknown>,<desconhecido>,<desconhecido>,<Desconhecido>,<desconhecido>,MISMATCH (ALL),capitalisation
=NO STREAM\n,'',,'','',EMPTY (SOME),
??,'',??,'',??,INCOMPLETE (ALL),
A,'',A,'',A,INCOMPLETE (ALL),
A configuration file (%s) has been modified since it was installed.\nDo you want to keep your modifications?,Alguns arquivos (%s) foram alterados depois da instalação.\nDeseja manter suas modificações?,Alguns arquivos (%s) foram alterados depois da instalação.\nDeseja manter suas modificações?,Um arquivo de configuração (%s) foi alterado desde que foi instalado.\nDeseja manter as alterações?,Alguns arquivos (%s) foram alterados depois da instalação.\nDeseja manter suas modificações?,MISMATCH (ALL),
A configuration file (%s) was modified since Installation.\nDo you want to keep your version?,Algumas configurações de arquivos (%s) foram alteradas depois da instalação.\nDeseja manter a sua versão?,Algumas configurações de arquivos (%s) foram alteradas depois da instalação.\nDeseja manter a sua versão?,Um arquivo de configuração (%s) foi alterado desde que foi instalado.\nDeseja manter as alterações?,Algumas configurações de arquivos (%s) foram alteradas depois da instalação.\nDeseja manter a sua versão?,MISMATCH (ALL),
A file from media is in use!,,,'',,SOLITARY,
A finished record timer wants to set your\nreceiver to standby. Do that now?,,,O temporizador vai colocar o \nreceptor em StandBy. Continuar?,,SOLITARY,
A finished record timer wants to shut down\nyour receiver. Shutdown now?,,,O temporizador vai desligar \no receptor. Continuar?,,SOLITARY,
A record has been started:\n%s,,,Gravação iniciada:\n%s,,SOLITARY,
A recording is currently running.\nWhat do you want to do?,A gravação está em progresso.\nO que deseja fazer?,A gravação está em progresso.\nO que deseja fazer?,Há uma gravação em andamento.\nO que deseja fazer?,,MISMATCH (SOME),
A recording is currently running. Please stop the recording before trying to scan.,Uma gravação está em progresso. Por favor pare antes de tentar uma busca.,Uma gravação está em progresso. Por favor pare antes de tentar uma busca.,Uma gravação está em andamento. Pare a gravação antes de realizar uma busca.,Uma gravação está em progresso. Por favor pare antes de tentar uma busca.,MISMATCH (ALL),
A recording is currently running. Please stop the recording before trying to start a testing DiSEqC.,,,'',,SOLITARY,
A required tool (%s) was not found.,Uma ferramenta (%s) não existe.,Uma ferramenta (%s) não existe.,Uma ferramenta necessária (%s) não foi encontrada.,Uma ferramenta (%s) não existe.,MISMATCH (ALL),
A search for available updates is currently in progress.,Está em progresso uma pesquisa por atualizações disponíveis.,Está em progresso uma pesquisa por atualizações disponíveis.,Uma busca por atualizações disponíveis está em andamento.,Está em progresso uma pesquisa por atualizações disponíveis.,MISMATCH (ALL),
A second configured interface has been found.\n\nDo you want to disable the second network interface?,Uma segunda interface configurada foi encontrada.\n\nDeseja desabilitar a segunda interface de rede?,Uma segunda interface configurada foi encontrada.\n\nDeseja desabilitar a segunda interface de rede?,Há outra interface de rede configurada.\n\nDesativar a outra interface de rede?,Uma segunda interface configurada foi encontrada.\n\nDeseja desabilitar a segunda interface de rede?,MISMATCH (ALL),
A sleep timer wants to set your\nreceiver to standby. Do that now?,,,O temporizador vai colocar o \nreceptor em StandBy. Continuar?,,SOLITARY,
A sleep timer wants to shut down\nyour receiver. Shutdown now?,,,O temporizador vai desligar \no receptor. Continuar?,,SOLITARY,
A small overview of the available icon states and actions.,Uma pequena amostra dos disponíveis estados de ícones e ações.,Uma pequena amostra dos disponíveis estados de ícones e ações.,Uma pequena amostra dos ícones de estado e ações disponíveis.,Uma pequena amostra dos disponíveis estados de ícones e ações.,MISMATCH (ALL),
A timer failed to record!\nDisable TV and try again?\n,Uma gravação agendada falhou!\nTentar de novo?\n,Uma gravação agendada falhou!\nTentar de novo?\n,Uma gravação agendada falhou!\nTentar de novo?\n,Uma gravação agendada falhou!\nTentar de novo?\n,CONSISTENT (ALL),
A/V settings,,Definições A/V,Áudio e vídeo,,MISMATCH (SOME),
AAC downmix,,,'',,SOLITARY,
AC3 downmix,,,AC3 downmix,,SOLITARY,
ACQUIRING TSID/ONID,,'','','',EMPTY (SOME),
AGC:,,,'','',EMPTY (SOME),
ASS File,,,'',,SOLITARY,
ASS file,,,'','',EMPTY (SOME),
ATSC,'',,'','',EMPTY (SOME),
ATSC provider,,,'',,SOLITARY,
Abort,Abortar,Abortar,Cancelar,Abortar,MISMATCH (ALL),
Abort alternatives edit,,,Cancelar modificações,,SOLITARY,
Abort bouquet edit,,,Cancelar modificações,,SOLITARY,
Abort favourites edit,,,Cancelar modificações,,SOLITARY,
About,Sobre,Sobre,Sobre,Sobre,CONSISTENT (ALL),
Accesspoint:,Ponto de acesso:,Ponto de acesso:,Ponto de acesso:,Ponto de acesso:,CONSISTENT (ALL),
Activate HbbTV (Redbutton),'',,'',,EMPTY (SOME),
Activate Picture in Picture,Ativar a PIP (Imagem na Imagem),Ativar a PIP (Imagem na Imagem),Ativar PiP,Ativar a PIP (Imagem na Imagem),MISMATCH (ALL),
Activate current configuration,Ativar configuração atual,Ativar configuração atual,Ativar configuração atual,Ativar configuração atual,CONSISTENT (ALL),
Activate network settings,Ativar definições de rede,Ativar definições de rede,Ativar configurações de rede,Ativar definições de rede,MISMATCH (ALL),
Activate the configured network settings.,Ativar definições de rede.,Ativar definições de rede.,Ativar a configuração de rede realizada.,Ativar definições de rede.,MISMATCH (ALL),
Activate timeshift End,'',,'',,EMPTY (SOME),
Activate timeshift end and pause,'',,'','',EMPTY (SOME),
Adapter settings,Opções de adaptador,Opções de adaptador,Configurar adaptador,Opções de adaptador,MISMATCH (ALL),
Add,Adicionar,Adicionar,Adicionar,Adicionar,CONSISTENT (ALL),
Add a mark,Adicionar marca,Adicionar marca,Adicionar marcador,Adicionar marca,MISMATCH (ALL),
Add a nameserver entry,Adicionar servidor de DNS,Adicionar servidor de DNS,Adicionar servidor DNS,Adicionar servidor de DNS,MISMATCH (ALL),
Add a new title,Adicionar novo título,Adicionar novo título,Adicionar novo título,Adicionar novo título,CONSISTENT (ALL),
Add alternatives,,,Adicionar alternativas,,SOLITARY,
Add bookmark,Adicionar marca,Adicionar marca,Adicionar favorito,Adicionar marca,MISMATCH (ALL),
Add bouquet,,,Adicionar grupo de favoritos,,SOLITARY,
Add bouquet to parental protection,,,'',,SOLITARY,
Add directory to playlist,Adicionar pasta à lista,Adicionar pasta à lista,Adicionar diretório à lista de reprodução,Adicionar pasta à lista,MISMATCH (ALL),
Add file to playlist,Adicionar arquivo à lista,Adicionar arquivo à lista,Adicionar arquivo à lista de reprodução,Adicionar arquivo à lista,MISMATCH (ALL),
Add files to playlist,Adicionar à lista de reprodução,Adicionar à lista de reprodução,Adicionar arquivos à lista de reprodução,Adicionar à lista de reprodução,MISMATCH (ALL),
Add marker,,,Adicionar marcador,,SOLITARY,
Add provider,Adicionar provedor,Adicionar provedor,Adicionar operadora,Adicionar provedor,MISMATCH (ALL),
Add recording (enter recording duration),Iniciar gravação (inserir tempo de gravação),Iniciar gravação (inserir tempo de gravação),Gravar com duração determinada,Iniciar gravação (inserir tempo de gravação),MISMATCH (ALL),
Add recording (enter recording endtime),Iniciar gravação (introduza o tempo final),Iniciar gravação (introduza o tempo final),Gravar com final determinado,Iniciar gravação (introduza o tempo final),MISMATCH (ALL),
Add recording (indefinitely),Iniciar gravação (indefinido),Iniciar gravação (indefinido),Gravar indefinidamente,Iniciar gravação (indefinido),MISMATCH (ALL),
Add recording (stop after current event),Iniciar gravação (terminar no final deste programa),Iniciar gravação (terminar no final deste programa),Gravar até o fim do evento atual,Iniciar gravação (terminar no final deste programa),MISMATCH (ALL),
Add service,Adicionar serviço,Adicionar serviço,Adicionar serviço,Adicionar serviço,CONSISTENT (ALL),
Add service to bouquet,,,Adicionar ao grupo de favoritos,,SOLITARY,
Add service to favourites,,,Adicionar aos favoritos,,SOLITARY,
Add timer,Adicionar tempo,Adicionar tempo,Agendar,Adicionar tempo,MISMATCH (ALL),
Add title,Adicionar título,Adicionar título,Adicionar título,Adicionar título,CONSISTENT (ALL),
Add to bouquet,,Adicionar aos bouquets,Adicionar ao grupo de favoritos,Adicionar aos bouquets,MISMATCH (SOME),
Add to favourites,,Adicionar aos favoritos,Adicionar aos favoritos,Adicionar aos favoritos,CONSISTENT (SOME),
Add to parental protection,,,Adicionar ao controle de acesso,,SOLITARY,
Add/remove change timer for current event,Adicionar/remover mudança de tempo para o evento atual,,'',,INCOMPLETE (SOME),
Additional motor options allow you to enter details from your motor's spec sheet so enigma can work out how long it will take to move the dish from one satellite to another satellite.,'',,'','',EMPTY (SOME),
Additional motor options allow you to enter details from your motor's spec sheet so enigma can work out how long it will take to move to another satellite.,'',,'','',EMPTY (SOME),
Adjust 3D settings,Ajustar opções 3D,Ajustar opções 3D,Ajustar configurações 3D,,MISMATCH (SOME),
"Adjust the color settings so that all the color shades are distinguishable, but appear as saturated as possible. If you are happy with the result, press OK to close the video fine-tuning, or use the number keys to select other test screens.","Ajuste as cores para que as sombras fiquem visíveis, mas apareçam o mais saturado possível. Se estiver satisfeito com o resultado, pressione 'OK' para sair, ou use as teclas com números para selecionar outras telas.","Ajuste as cores para que as sombras fiquem visíveis, mas apareçam o mais saturado possível. Se estiver satisfeito com o resultado, pressione 'OK' para sair, ou use as teclas com números para selecionar outras telas.","Ajuste as cores para que as graduações fiquem visíveis, mas apareçam o mais saturado possível. Quando estiver satisfeito com o resultado pressione OK para sair ou use os botões numéricos para selecionar outras telas.","Ajuste as cores para que as sombras fiquem visíveis, mas apareçam o mais saturado possível. Se estiver satisfeito com o resultado, pressione 'OK' para sair, ou use as teclas com números para selecionar outras telas.",MISMATCH (ALL),
Advanced,Avançado,,'',,INCOMPLETE (SOME),
Advanced options,Opções avançadas,Opções avançadas,Opções avançadas,Opções avançadas,CONSISTENT (ALL),
Advanced options and settings.,,,Configurações e opções avançadas.,,SOLITARY,
Advanced restore,Restauração avançada,Restauração avançada,Restauração avançada,Restauração avançada,CONSISTENT (ALL),
Advanced software,Software avançado,Software avançado,Configuração avançada de software,Software avançado,MISMATCH (ALL),
Advanced software plugin,Plugin de software avançado,Plugin de software avançado,Configuração avançada de plugin,Plugin de software avançado,MISMATCH (ALL),
Advanced video enhancement setup,Opções de imagem avançadas,Opções de imagem avançadas,Configuração avançada de imagem,Opções de imagem avançadas,MISMATCH (ALL),
Advanced video setup,,Definições de vídeo avançadas,Configuração avançada de vídeo,,MISMATCH (SOME),
Afghanistan,'',,'','',EMPTY (SOME),
After event,Depois do evento,Depois do evento,Ao finalizar,Depois do evento,MISMATCH (ALL),
Aland Islands,'',,'','',EMPTY (SOME),
Albania,'',,'','',EMPTY (SOME),
Album,Álbum,Álbum,Álbum,Álbum,CONSISTENT (ALL),
Algeria,'',,'','',EMPTY (SOME),
Alignment of events,'',,Alinhamento de eventos,'',INCOMPLETE (SOME),
Alignment of service names,,,Alinhamento de serviços,,SOLITARY,
All,Todos,Todos,Todos,Todos,CONSISTENT (ALL),
All ages,Todas as idades,Todas as idades,Todas as idades,Todas as idades,CONSISTENT (ALL),
All frequency,,,'',,SOLITARY,
All satellites 1 (USALS),'',,'',,EMPTY (SOME),
All satellites 2 (USALS),'',,'',,EMPTY (SOME),
All satellites 3 (USALS),'',,'',,EMPTY (SOME),
All satellites 4 (USALS),'',,'',,EMPTY (SOME),
All services provider,,,'',,SOLITARY,
All slots,,,'',,SOLITARY,
Allocate,'','',Alocar,'',INCOMPLETE (ALL),
Allocate a number to the physical LNB you are configuring. You will be able to select this LNB again for other satellites (e.g. motorised dishes) to save setting up the same LNB multiple times.,'',,'','',EMPTY (SOME),
Allocate unused memory index,'','',Alocar índice de memória não utilizada,'',INCOMPLETE (ALL),
Allow 10bit,'',,'','',EMPTY (SOME),
Allow 12bit,'',,'','',EMPTY (SOME),
Allow quit movieplayer with exit,'',,Allow quit movieplayer with exit,,INCOMPLETE (SOME),
Allow subtitle language to equal audio language,Permitir legendas iguais ao áudio,Permitir legendas iguais ao áudio,Permitir legenda igual ao áudio,Permitir legendas iguais ao áudio,MISMATCH (ALL),
Allow subtitles for hearing impaired,Permitir legenda para deficientes auditivos,Permitir legenda para deficientes auditivos,Permitir legendas para deficientes auditivos,Permitir legenda para deficientes auditivos,MISMATCH (ALL),
Alpha,'',Alpha,'',Alpha,INCOMPLETE (ALL),
Also import at reboot/restart enigma2,,,'',,SOLITARY,
Also import when box is leaving standby,,,'',,SOLITARY,
Also on standby,'',,'',,EMPTY (SOME),
Alternative,Adicionar alternativas,Adicionar alternativas,Adicionar alternativas,Adicionar alternativas,CONSISTENT (ALL),
Alternative URL for images listed on FlashImage,,,'',,SOLITARY,
Alternative URLs for DVB-T/C or ATSC,,,'',,SOLITARY,
Alternative numbering mode,Modo rádio alternativo,Modo rádio alternativo,Modo numeração alternativa,Modo rádio alternativo,MISMATCH (ALL),
Alternative services tuner priority,Prioridade dos serviços do tuner,Prioridade dos serviços do tuner,Prioridade dos serviços do tuner,Prioridade dos serviços do tuner,CONSISTENT (ALL),
Always ask,Perguntar sempre,Perguntar sempre,Perguntar sempre,Perguntar sempre,CONSISTENT (ALL),
Always hide infobar,Sempre esconder barra de informações,'','','',INCOMPLETE (ALL),
Always include ECM in recordings,'',,'',,EMPTY (SOME),
"Always include ECM messages in recordings. This overrides the individual timer settings globally. It allows recordings to be always decrypted afterwards (sometimes called offline decoding), if supported by your receiver. Default: off.",'',,'',,EMPTY (SOME),
American Samoa,'',,'','',EMPTY (SOME),
An empty filename is illegal.,Um arquivo vazio é inválido.,Um arquivo vazio é inválido.,Um nome de arquivo vazio é inválido.,Um arquivo vazio é inválido.,MISMATCH (ALL),
An error occurred while downloading the packetlist. Please try again.,Ocorreu um erro ao fazer o download da lista de pacotes. Por favor tente de novo.,Ocorreu um erro ao fazer o download da lista de pacotes. Por favor tente de novo.,Ocorreu um erro ao obter a lista de pacotes. Tente novamente.,Ocorreu um erro ao fazer o download da lista de pacotes. Por favor tente de novo.,MISMATCH (ALL),
An unknown error occurred!,Ocorreu um erro desconhecido!,Ocorreu um erro desconhecido!,Ocorreu um erro desconhecido!,Ocorreu um erro desconhecido!,CONSISTENT (ALL),
And will put your receiver in standby over ,,,E colocará o receptor em espera após,,SOLITARY,
Andorra,'',,'','',EMPTY (SOME),
Angola,'',,'','',EMPTY (SOME),
Anguilla,'',,'','',EMPTY (SOME),
Antarctica,'',,'','',EMPTY (SOME),
Antigua and Barbuda,'',,'','',EMPTY (SOME),
Any activity,Qualquer atividade,Qualquer atividade,Qualquer atividade,Qualquer atividade,CONSISTENT (ALL),
Arabic,Árabe,Árabe,Árabe,Árabe,CONSISTENT (ALL),
Are you sure to purge all deleted user bouquets?,,,'',,SOLITARY,
Are you sure to reboot to,,,'',,SOLITARY,
Are you sure to remove all %d.%d%s%s services?,'',,'',,EMPTY (SOME),
Are you sure to remove all cable services?,'',,'',,EMPTY (SOME),
Are you sure to remove all terrestrial services?,'',,'',,EMPTY (SOME),
Are you sure to remove this entry?,,,'',,SOLITARY,
Are you sure you want to activate this network configuration?\n\n,Tem certeza que quer ativar esta configuração de rede?\n\n,Tem certeza que quer ativar esta configuração de rede?\n\n,Ativar esta configuração de rede?\n\n,Tem certeza que quer ativar esta configuração de rede?\n\n,MISMATCH (ALL),
Are you sure you want to delete\nthe following backup:\n,Tem certeza que quer apagar\neste backup:\n,Tem certeza que quer apagar\neste backup:\n,Remover o seguinte backup:\n,Tem certeza que quer apagar\neste backup:\n,MISMATCH (ALL),
Are you sure you want to exit this wizard?,Tem certeza que quer sair deste wizard?,Tem certeza que quer sair deste wizard?,Sair do assistente?,Tem certeza que quer sair deste wizard?,MISMATCH (ALL),
Are you sure you want to restart your network interfaces?\n\n,Tem certeza que quer reiniciar a interface de rede?\n\n,Tem certeza que quer reiniciar a interface de rede?\n\n,Reiniciar a interface de rede?\n\n,Tem certeza que quer reiniciar a interface de rede?\n\n,MISMATCH (ALL),
Are you sure you want to restore\nthe following backup:\n%s\nYour receiver will restart after the backup has been restored!,Tem certeza que quer restaurar?\n%s\nO receptor vai reiniciar depois da restauração!,Tem certeza que quer restaurar?\n%s\nO receptor vai reiniciar depois da restauração!,Restaurar o seguinte backup:\n%s\nO receptor será reiniciado após a restauração!,Tem certeza que quer restaurar?\n%s\nO receptor vai reiniciar depois da restauração!,MISMATCH (ALL),
Are you sure you want to restore the backup?\nYour receiver will restart after the backup has been restored!,Tem certeza que quer restaurar o backup?\n%s\nO receptor vai reiniciar depois da restauração!,Tem certeza que quer restaurar o backup?\n%s\nO receptor vai reiniciar depois da restauração!,Restaurar o backup?\nO receptor será reiniciado após a restauração!,Tem certeza que quer restaurar o backup?\n%s\nO receptor vai reiniciar depois da restauração!,MISMATCH (ALL),
Argentina,'',,'','',EMPTY (SOME),
Armenia,'',,'','',EMPTY (SOME),
Artist,Artista,Artista,Artista,Artista,CONSISTENT (ALL),
Arts/Culture,Arte/Cultura,Arte/Cultura,Arte/Cultura,Arte/Cultura,CONSISTENT (ALL),
Aruba,'',,'','',EMPTY (SOME),
As defined by the skin,,,'',,SOLITARY,
Ask user,Consultar usuário,Consultar usuário,Consultar usuário,Consultar usuário,CONSISTENT (ALL),
Aspect ratio,'',Aspect ratio,Proporção,Aspect ratio,MISMATCH (ALL),
Assigned CAIds:,CAIDS atribuídos:,CAIDS atribuídos:,CAIDS atribuídos:,CAIDS atribuídos:,CONSISTENT (ALL),
Assigned services/provider:,Serviços/provedores atribuídos:,Serviços/provedores atribuídos:,Serviços/operadores atribuídos:,Serviços/provedores atribuídos:,MISMATCH (ALL),
At beginning,,,No início,,SOLITARY,
At end,,,No fim,,SOLITARY,
"Attention, this is repeated timer!\n",,,'','',EMPTY (SOME),
"Attention, this is repeated timer!\nWhat do you want to do?",,,'',,SOLITARY,
Audio,'',,Áudio,,INCOMPLETE (SOME),
Audio / Video,,,'',,SOLITARY,
Audio PID,Áudio PID,Áudio PID,Áudio PID,Áudio PID,CONSISTENT (ALL),
"Audio PID%s, codec & lang",,,'',,SOLITARY,
"Audio PID, codec & lang",,,'',,SOLITARY,
Audio auto volume level,,,'',,SOLITARY,
Audio language selection 1,Idioma de áudio 1,Idioma de áudio 1,Idioma de áudio 1,Idioma de áudio 1,CONSISTENT (ALL),
Audio language selection 2,Idioma de áudio 2,Idioma de áudio 2,Idioma de áudio 2,Idioma de áudio 2,CONSISTENT (ALL),
Audio language selection 3,Idioma de áudio 3,Idioma de áudio 3,Idioma de áudio 3,Idioma de áudio 3,CONSISTENT (ALL),
Audio language selection 4,Idioma de áudio 4,Idioma de áudio 4,Idioma de áudio 4,Idioma de áudio 4,CONSISTENT (ALL),
Audio options...,Opções de áudio,Opções de áudio,Opções de áudio,Opções de áudio,CONSISTENT (ALL),
Audio plugins,,,'',,SOLITARY,
Audio track (%s) format,,Faixa de áudio (%s) formato,Formato da trilha de áudio (%s),Faixa de áudio (%s) formato,MISMATCH (SOME),
Audio track (%s) language,,Faixa de áudio (%s) idioma,Idioma da trilha de áudio (%s),Faixa de áudio (%s) idioma,MISMATCH (SOME),
Audio volume step size,,,'',,SOLITARY,
Author: ,Autor:,Autor:,Autor:,Autor:,CONSISTENT (ALL),
Authoring mode,Modo de criação,Modo de criação,Modo de criação,Modo de criação,CONSISTENT (ALL),
Auto,'',Auto,'',Auto,INCOMPLETE (ALL),
Auto Diseqc,,,'',,SOLITARY,
Auto EXIF Orientation rotation/flipping,,,'','',EMPTY (SOME),
Auto chapter split every ? minutes (0=never),Auto-separação de capítulos? minutos(0=nunca),Auto-separação de capítulos? minutos(0=nunca),"Dividir capítulos automaticamente (em minutos, 0 = não dividir)",Auto-separação de capítulos? minutos(0=nunca),MISMATCH (ALL),
Auto flesh,'',Auto flesh,'',Auto flesh,INCOMPLETE (ALL),
Auto focus,,,Auto-foco,,SOLITARY,
Auto focus commencing ...,'','',Iniciando auto-foco...,'',INCOMPLETE (ALL),
Auto language selection,Seleção de idioma automático,Seleção de idioma automático,Idioma de mídia,,MISMATCH (SOME),
Auto play blu-ray file,,,'','',EMPTY (SOME),
